"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Staking New Ground","N. Chonacky","","Computing in Science & Engineering","20050307","2005","7","2","3","4","In the last issue, I outlined my development priorities for moving CiSE to the next level--community, content, and approach. In this message, I want to describe our first steps on the way forward along each of these paths.","1521-9615;15219615","","10.1109/MCSE.2005.40","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1401794","development;engineering;science;technology","Biological system modeling;Chemistry;Computer languages;Education;Educational institutions;High performance computing;Mathematics;Packaging;Physics;Usability","","development;engineering;science;technology","","0","","","","","","March-April 2005","","IEEE","IEEE Journals & Magazines"
"Mobile versus desktop facilities for an e-learning system: users' perspective","M. Virvou; E. Alepis","Dept. of Informatics, Piraeus Univ., Greece","2004 IEEE International Conference on Systems, Man and Cybernetics (IEEE Cat. No.04CH37583)","20050307","2004","1","","48","52 vol.1","The technology of mobile computing can assist considerably the educational process in general, since both students and instructors may have access to educational software applications form anywhere at anytime through handheld devices or mobile phones. However, there may be drawbacks as well, such as difficulty of use. In this paper we examine the degree of usefulness of mobile facilities for students who wish to read parts of the entire theory of a particular lesson and give tests by using their mobile device as an alternative way of interaction. In addition we investigate usability issues. The approach that we have taken for this investigation is through a study that involves students from different university departments who were asked to use both the mobile and standard desktop facilities of an educational system, so that we could compare usability issues among the two modes. As a result most students approved the ''new'' way of interaction with excitement and found mobile facilities useful and easy to use. Students with previous computing experience would prefer to combine mobile facilities with standard desktop computing rather than depend on them exclusively. On the other hand, students with no computing experience were rather computer phobic but quite happy to use their mobile phones","1062-922X;1062922X","POD:0-7803-8566-7","10.1109/ICSMC.2004.1398271","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1398271","","Application software;Computer science education;Educational technology;Electronic learning;Handheld computers;Informatics;Mobile computing;Mobile handsets;Testing;Usability","Internet;computer aided instruction;distance learning;microcomputers;mobile computing;mobile handsets","desktop facilities;e-learning system;educational software application;mobile computing;mobile facilities;usability evaluation","","0","","14","","","","0-0 0","","IEEE","IEEE Conference Publications"
"Management of multidisciplinary project - an experience in the lifestyle design project for ubiquitous information society","M. Kurosu; H. Takahashi; C. Sekine; N. Sakakibara; T. Imai; T. Hoshino; Y. Maruyama; J. Nakata","","2004 IEEE International Conference on Systems, Man and Cybernetics (IEEE Cat. No.04CH37583)","20050307","2004","6","","5663","5666 vol.6","For the purpose of anticipating the lifestyle in the ubiquitous information society, the working group LD (lifestyle design) in the ""Yaoyorozu"" project took a multidisciplinary approach with members who have backgrounds in the usability engineering, the cognitive science, the universal design, the interaction design and the software science. The framework of activity of this working group was based on ISO13407 and the project activities followed the four-process model proposed in this standard. The key to the success of this kind of multidisciplinary project is then discussed.","1062-922X;1062922X","POD:0-7803-8566-7","10.1109/ICSMC.2004.1401096","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1401096","","Cognitive science;Design engineering;Education;Humans;Information technology;Laboratories;Personnel;Project management;Software design;Usability","ISO standards;cognition;software engineering;ubiquitous computing","ISO13407;Yaoyorozu project;cognitive science;interaction design;lifestyle design project;multidisciplinary project;software science;ubiquitous information society;universal design;usability engineering","","0","","3","","","","10-13 Oct. 2004","","IEEE","IEEE Conference Publications"
"Video editing based on behaviors-for-attention - an approach to professional editing using a simple scheme","M. Ozeki; Y. Nakamura; Y. Ohta","Inst. of Eng. Mech. & Syst., Univ. of Tsukuba, Japan","2004 IEEE International Conference on Multimedia and Expo (ICME) (IEEE Cat. No.04TH8763)","20050222","2004","3","","2215","2218 Vol.3","In desktop manipulations such as cooking or assembly instruction videos, a performer often draws the viewers' attention to significant portions of the video's content by means of a specific set of physical behaviors. We verified the efficacy of videos edited based on those behaviors by observing television programs and simulating them with the use of our editing scheme. We first discuss the typical behaviors commonly shown in TV programs, and statistically describe the relationships between certain types of shot changes. We then propose an editing method using those behaviors, and demonstrate that our method generates videos whose quality is close to that of some of television programs. Moreover, we demonstrate the usability of our online editing system in experiments involving actual scenes.","","POD:0-7803-8603-5","10.1109/ICME.2004.1394710","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1394710","","Assembly;Costs;Education;Humans;Layout;Multimedia systems;Pressing;Production systems;TV;Usability","multimedia computing;video equipment;video signal processing","TV program shot changes;assembly instruction videos;automated video editing;behaviors-for-attention;cooking instruction videos;desktop manipulations;online editing system;performer physical behavior;professional editing","","1","","8","","","","27-30 June 2004","","IEEE","IEEE Conference Publications"
"An Interface Design Methodology: Scenario Based Design Extended for Diverse Computer User Groups","K. T. Johnson","Virginia Tech","2004 IEEE Symposium on Visual Languages - Human Centric Computing","20041227","2004","","","275","276","The purpose of this work is to begin development of a culturally valid interface design process. This process would benefit interface designers and design companies by providing a model that facilitates design for special user populations (e.g., the educationally underserved). Discussion in this paper centers on merging (1) an accepted interface design process in the HCI community, (2) various elicitation methods for determining user needs and (3) noted design considerations for marginalized groups such as the economically/educationally underserved in the United States. The acculturalization model discussed here is an extension of Rosson and Carroll's (2002) scenario based development (SBD) user-centered interface design approach. In SBD, scenarios are developed and analyzed to assist designers with requirements analysis, system functionality, information presentation, interactions methods, documentation, and the design of the prototypes and the usability evaluations. SBD employs three major phases: analysis, design, and prototype and evaluation","","POD:0-7803-8696-5","10.1109/VLHCC.2004.8","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1372337","","Computer industry;Computer interfaces;Computer science education;Design methodology;Educational institutions;Information analysis;Performance analysis;Process design;Prototypes;Systems engineering and theory","human computer interaction;user centred design;user interfaces","acculturalization model;diverse computer user groups;information presentation;interactions methods;interface design methodology;requirements analysis;scenario based design;scenario based development;system functionality;user-centered interface design","","0","","6","","","","30-30 Sept. 2004","","IEEE","IEEE Conference Publications"
"Usability evaluation of an online certificate program","E. Ytikseltiirk","Dept. of Comput. Educ. & Instructional Technol., Middle East Tech. Univ., Ankara, Turkey","Information Technology Based Proceedings of the FIfth International Conference onHigher Education and Training, 2004. ITHET 2004.","20041122","2004","","","505","509","In this study, the usability of an online Information Technologies Certificate Program (ITCP) which was based on synchronous and asynchronous communication methods over the Internet offered by cooperation of the Computer Engineering Department and Continuing Education Center in Middle East Technical University were evaluated. Online questionnaire and semi-structure interview were used to collect relevant data. The results are generally positive about usability of an online certificate program. At the end, some suggestions were stated to improve the usability of an online certificate program according to the findings of the study.","","POD:0-7803-8596-9","10.1109/ITHET.2004.1358225","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1358225","","Asynchronous communication;Computer aided instruction;Computer science education;Continuing education;Distance learning;Educational programs;Educational technology;Information technology;Internet;Usability","Internet;educational computing;educational courses","Computer Engineering Department;Continuing Education Center;Information Technologies Certificate Program;Internet based education;Middle East Technical University;asynchronous communication;online questionnaire;semistructure interview;synchronous communication;usability evaluation","","0","","9","","","","31 May-2 June 2004","","IEEE","IEEE Conference Publications"
"Teaching electronegativity and dipole moment in a TUI","M. Fjeld; D. Hobi; L. Winterthaler; B. Voegtli; P. Juchli","ETH Zurich, Switzerland","IEEE International Conference on Advanced Learning Technologies, 2004. Proceedings.","20041122","2004","","","792","794","This paper describes how a tangible user interface (TUI) that was designed to construct molecules was extended to also visualize electronegativity and dipole moment. Using interactive tools working with the system, elements can be chosen from a booklet menu and composed into three-dimensional (3D) molecular models. The system is used to teach aspects of organic chemistry such as the octet ride. Based on user experience and expert interviews, a new mode to visualize electronegativity and dipole moment was realized. Evaluation of usability and the learning effectiveness of the AC system is in progress, also examining the dipole tool presented here. We currently compare AC with a ball-stick tool for chemistry education. The paper is an example of joint disciplines: Tangible UI, educational media for chemistry education, and interactive learning.","","POD:0-7695-2181-9","10.1109/ICALT.2004.1357659","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1357659","","Augmented reality;Bonding;Chemical elements;Chemistry;Education;Electrons;Grippers;Usability;User interfaces;Visualization","chemistry computing;computer aided instruction;electric moments;haptic interfaces;interactive systems;teaching","3D molecular models;AC system;chemistry education;dipole moment;educational media;electronegativity;interactive learning;organic chemistry;tangible user interface;teaching","","2","","4","","","","30 Aug.-1 Sept. 2004","","IEEE","IEEE Conference Publications"
"Usability evaluation of distributed groupware in distance learning","C. T. Blake; L. Rapanotti","Inst. of Educational Technol., The Open Univ., UK","Information Technology Based Proceedings of the FIfth International Conference onHigher Education and Training, 2004. ITHET 2004.","20041122","2004","","","500","504","This paper deals with the development of an inspection method for the evaluation of synchronous groupware in e-Learning. Distributed groupware are software applications that are able to facilitate collaboration among groups of people over the Internet. These applications are difficult to evaluate due to presence of multiple users working collaboratively in educational or business settings. Recently researchers have investigated the suitability of inspection methods to complement traditional evaluation techniques. So far, such techniques have been applied primarily to groupware within businesses. In this paper, we look at how some of these techniques could be adapted and extended for the evaluation of groupware in learning.","","POD:0-7803-8596-9","10.1109/ITHET.2004.1358224","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1358224","","Application software;Collaborative software;Collaborative work;Computer aided instruction;Educational technology;Electronic learning;Inspection;Internet;Laboratories;Usability","Internet;distance learning;educational computing;groupware","Internet;distance learning;distributed groupware;inspection method;synchronous groupware;usability evaluation","","0","","13","","","","31 May-2 June 2004","","IEEE","IEEE Conference Publications"
"A mobile learning organiser for university students","D. Corlett; M. Sharples; T. Chan; S. Bull","Educational Technol. Res. Group, Birmingham Univ., UK","The 2nd IEEE International Workshop on Wireless and Mobile Technologies in Education, 2004. Proceedings.","20040824","2004","","","35","42","This paper describes the trial of a mobile learning organiser, developed for use by university students. Based on a wirelessly-enabled Pocket PC, the organiser makes use of existing mobile applications as well as tools designed specifically for the context of learning. The trial set out to identify what are the key tools for such a learning device. The primary uses of the organiser were communication and time-management as well as access to content. No single application took precedence. The students' feedback demonstrated that there is a clear demand for institutional support of mobile learning, in particular course content and timetabling information. Wireless connectivity is crucial to the usefulness of the organiser. Usability issues relating to the hardware and software had considerable impact on the students' usage and satisfaction with the system.","","POD:0-7695-1989-X","10.1109/WMTE.2004.1281331","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1281331","","Application software;Context;Educational technology;Feedback;Handheld computers;Hardware;Mobile communication;Personal digital assistants;Software tools;Usability","educational technology;mobile computing;notebook computers;time management;wireless LAN","content access;course content;hardware usability;institutional support;learning device;mobile applications;mobile learning organiser;software usability;student satisfaction;student usage;time-management;timetabling information;wireless connectivity;wirelessly-enabled Pocket PC","","7","","6","","","","2004","","IEEE","IEEE Conference Publications"
"Implementation and evaluation of three learning activity levels in wireless learning environment","Hsue-Yie Wang; Tzu-Chien Lu; Chih-Yueh Chou; Jen-Kai Liang; Tak-Wai Chan","Dept. of Comput. Sci. & Inf. Eng., Nat. Central Univ., Jhongli, Taiwan","The 2nd IEEE International Workshop on Wireless and Mobile Technologies in Education, 2004. Proceedings.","20040824","2004","","","59","66","With the emergence of information technology, wireless communication and mobile devices are the newest applications in education. The wireless technology enhanced classroom (WiTEC) integrates wireless local area network, mobile learning devices, and client-server architecture to support instruction and learning activities in classroom. This paper introduces the framework of three learning activity levels, namely learning function, learning episode, and learning flow, as the basis to design and develop an integrated system to support various kinds of learning activities in WiTEC. A teacher can use the system to form new learning flows before class and to implement them in class. A two-stage evaluation was conducted in three elementary classes to investigate the usability and feasibility of the proposed system. The participated teachers indicated that the integrity mechanism of three learning activity levels eases the burden of preparing, implementing, and reviewing instruction and learning.","","POD:0-7695-1989-X","10.1109/WMTE.2004.1281334","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1281334","","Computer science;Content management;Education;Educational technology;Information technology;Mobile computing;Resource management;Usability;Wireless LAN;Wireless communication","client-server systems;educational technology;mobile computing;wireless LAN","classroom instruction support;classroom learning activity support;client-server architecture;education;information technology;instruction review;integrated system design;integrated system development;learning activity evaluation;learning activity implementation;learning activity levels;learning episode;learning flow implementation;learning function;mobile learning devices;wireless communication;wireless learning environment;wireless local area network;wireless technology enhanced classroom","","0","","13","","","","2004","","IEEE","IEEE Conference Publications"
"A tour guide system for mobile learning in museums","Li-Der Chou; Ching-Chao Lee; Ming-Yu Lee; Chun-Yen Chang","Dept. of Comput. Sci. & Inf. Eng., National Central Univ., Taiwan","The 2nd IEEE International Workshop on Wireless and Mobile Technologies in Education, 2004. Proceedings.","20040824","2004","","","195","196","In the paper we present a tour guide system, which brings the portable devices into museums to be your own expert guide. The purpose of the system is to construct a mobile learning environment with positioning technology and portable devices. People who are in this environment would obtain the detailed information, and even the history of the exhibit displayed in text, voice or video clips. Moreover, unequal explanations, mobile group learning, and learning activities management are provided in the proposed system.","","POD:0-7695-1989-X","10.1109/WMTE.2004.1281385","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1281385","","Computer science;Computer science education;Conferences;Educational technology;History;Layout;Manuals;Personal digital assistants;Remuneration;Usability","educational computing;exhibitions;humanities;information resources;mobile communication;mobile computing","learning activities management;mobile learning;museums;portable devices;positioning technology;tour guide system;video clips","","3","","","","","","23-25 March 2004","","IEEE","IEEE Conference Publications"
"Rapid prototyping for a virtual medical campus interface","A. Holzinger","Inst. of Med. Informatics, Stat., & Documentation, Graz Univ., Austria","IEEE Software","20040809","2004","21","1","92","99","The Virtual Medical Campus Graz uses e-learning to make the human medicine curriculum digitally accessible to a target population of 4500 students and teachers. This project occurred parallel to the development of a new curriculum and thus involved all medical teachers and students. The VMC system architecture includes a multimedia repository for reusable learning objects; middleware containing the VMC logic that arranges learning objects into lectures, themes, and modules; and user interface. To ensure the interface suited the target population, we used the user-centered design method.","0740-7459;07407459","","10.1109/MS.2004.1259241","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1259241","","Electronic learning;Inspection;Navigation;Programming;Prototypes;Software prototyping;Usability;User centered design;User interfaces;Virtual prototyping","Internet;biomedical education;distance learning;educational computing;medical information systems;software prototyping;user centred design;user interfaces","VMC logic;VMC system architecture;e-learning;human medicine;medical students;medical teachers;middleware;multimedia repository;rapid prototyping;reusable learning objects;user interface;user-centered design method;virtual medical campus interface","","21","","16","","","","Jan-Feb 2004","","IEEE","IEEE Journals & Magazines"
"Integrating wireless technology in e-learning for disabled","I. Hamburg; A. Hamburg; M. Gavota; M. Lazea","Inst. Arbeit und Technik, Gelsenkirchen, Germany","Proceedings. 2004 International Conference on Information and Communication Technologies: From Theory to Applications, 2004.","20040706","2004","","","123","124","Traditional learning environments are often integrated with online learning using the Internet (e-learning) and particularly the Web. This increases the flexibility of learning processes according to the new paradigm ""anytime, anywhere computing"" that is an important issue of today's students particularly for those with mobility impairments. We describe an example of incorporating wireless technology within an e-learning environment, which is in the development in the European project EURO H about the qualification of disabled people by using new technologies.","","POD:0-7803-8482-2","10.1109/ICTTA.2004.1307645","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1307645","","Computer science education;Educational institutions;Educational technology;Electronic learning;Microwave devices;Personal digital assistants;Qualifications;Usability;Web and internet services;Wireless communication","Internet;Web sites;computer aided instruction;distance learning;handicapped aids;mobile computing","European project EURO H;Internet;Web sites;disabled people;distance learning;e-learning;mobility impairments;online learning;wireless technology","","2","","5","","","","19-23 April 2004","","IEEE","IEEE Conference Publications"
"A program visualization tool for program comprehension","M. Ohki; Y. Hosaka","Nippon Inst. of Technol., Japan","IEEE Symposium on Human Centric Computing Languages and Environments, 2003. Proceedings. 2003","20040114","2003","","","263","265","At the beginning stage of programming education, comprehending program logics plays a more important role than capturing knowledge of a specific program language. In this paper, the authors describe an outline of a visualization tool that animates the actions of a program by adding simple annotations to the variables defined in a program, and show several ideas to improve the usability of this tool. The authors also discuss the effectiveness of program visualization.","","POD:0-7803-8225-0","10.1109/HCC.2003.1260243","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1260243","","Animation;Arithmetic;Educational programs;Educational technology;Logic testing;Programmable logic arrays;Programming profession;Shape control;Sorting;Visualization","computer animation;computer science education;program visualisation;reverse engineering","program action animation;program comprehension;program logic;program variable annotation;program visualization tool;programming education;software tool","","1","","3","","","","28-31 Oct. 2003","","IEEE","IEEE Conference Publications"
"Programming for communication: overcoming motivational barriers to computation for all","A. Forte","Graphics Visualization & Usability Center, Georgia Inst. of Technol., USA","IEEE Symposium on Human Centric Computing Languages and Environments, 2003. Proceedings. 2003","20040114","2003","","","285","286","Computer science as a discipline is failing to reach a diverse audience. As a result, computational illiteracy threatens many groups of underserved students - women, minorities and possibly other, as yet undocumented groups, such as students of the humanities. If learning programming were contextualized in domains relevant to different audiences, more students would be motivated to learn to program. I contend that teaching computer science in the context of digital media manipulation will attract and engage many students who would otherwise not choose to learn programming.","","POD:0-7803-8225-0","10.1109/HCC.2003.1260252","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1260252","","Application software;Art;Computer architecture;Computer graphics;Computer science;Education;Educational institutions;Paper technology;Usability;Visualization","computer literacy;multimedia computing;teaching","computational illiteracy;computer science;digital media manipulation;programming for communication;teaching","","2","","9","","","","28-31 Oct. 2003","","IEEE","IEEE Conference Publications"
"Individualized e-learning systems enabled by a semantically determined adaptation of learning fragments","M. blochl; H. Rumetshofer; W. Wob","Inst. for Appl. Knowledge Process., Johannes Kepler Univ., Linz, Austria","14th International Workshop on Database and Expert Systems Applications, 2003. Proceedings.","20030915","2003","","","640","645","Nowadays e-learning systems are very popular. Several applications have already been implemented and many project initiatives have been started. Although such systems come with interesting advantages, there are still many unsolved problems. Enriching common learning content by applying multimedia did not meet the general expectation to decrease drop out rates of e-learners using such systems. Additionally, most e-learners complain about a ""one-size-fits-all"" philosophy, a resulting cognitive overload and consequently the lack of personalization of existing applications. In this paper, a user-centric approach is presented in order to improve the usability and acceptance, thus, making e-learning systems more successful. Focusing the e-learners' requirements learning fragments are introduced. Depending on the user's skills, learning styles and learning strategies these learning fragments are individually combined to an e-learning system. The necessary user profile is incrementally determined by observing the users learning activities. Based on these observation results the e-learning system is dynamically adapted to the current user's profile.","1529-4188;15294188","POD:0-7695-1993-8","10.1109/DEXA.2003.1232094","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1232094","","Computer science;Conferences;Education;Electronic learning;Humans;Investments;Multidimensional systems;Multimedia systems;Psychology;Usability","computer aided instruction;distance learning;multimedia computing","cognitive overload;e-learning;learning content;multimedia;personalization;semantically determined learning fragment adaptation;usability;user-centric approach","","5","","17","","","","1-5 Sept. 2003","","IEEE","IEEE Conference Publications"
"LAN-designer: a software tool for teaching and learning LAN design","N. I. Sarkar; J. H. Lian","Auckland Univ. of Technol., New Zealand","Proceedings 3rd IEEE International Conference on Advanced Technologies","20030728","2003","","","260","261","We describe the development of a software tool (named LAN-Designer) and its effectiveness in teaching and learning a local area network (LAN) design. The LAN-Designer is developed in Authorware 6.x (from MacroMedia) under MS Windows. The software is suitable for classroom use for courses involving LAN design at an introductory level. We conclude by discussing the strengths and weaknesses of the software and its future development. The feedback from student and staff indicate that the development and the implementation were successful.","","POD:0-7695-1967-9","10.1109/ICALT.2003.1215073","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1215073","","Access protocols;Displays;Education;Graphical user interfaces;Local area networks;Network topology;Software tools;Testing;Usability;User interfaces","authoring systems;courseware;hypermedia;local area networks;software performance evaluation;telecommunication computing;telecommunication engineering education","Authorware 6.x;LAN-designer;MS Windows;MacroMedia;classroom course;learning server based LAN;local area network;software tool;teaching server based LAN","","3","","7","","","","9-11 July 2003","","IEEE","IEEE Conference Publications"
"Understanding educator perceptions of ""quality"" in digital libraries","T. Sumner; M. Khoo; M. Recker; M. Marlino","Dept. of Comput. Sci., Colorado Univ., Boulder, CO, USA","2003 Joint Conference on Digital Libraries, 2003. Proceedings.","20030620","2003","","","269","279","The purpose of the study was to identify educators' expectations and requirements for the design of educational digital collections for classroom use. A series of five focus groups was conducted with practicing teachers, preservice teachers, and science librarians, drawn from different educational contexts (i.e., K-5, 6-12, college). Participants' expect that the added value of educational digital collections is the provision of: (1) 'high quality' teaching and learning resources, and (2) additional contextual information beyond that in the resource. Key factors that influence educators' perceptions of quality were identified: scientific accuracy, bias, advertising, design and usability, and the potential for student distraction. The data showed that participants judged these criteria along a continuum of tolerance, combining consideration of several factors in their final judgements. Implications for collections accessioning policies, peer review, and digital library service design are discussed.","","POD:0-7695-1939-3","10.1109/JCDL.2003.1204876","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1204876","","Advertising;Computer science;Continuing education;Educational institutions;Educational technology;Geoscience;Mathematics;Prototypes;Software libraries;Usability","digital libraries;educational computing;educational courses;information services;teaching","advertisement;contextual information;digital library service design;educational digital library quality;educator perception;learning resource quality;scientific accuracy;student distraction;teaching quality","","7","","20","","","","27-31 May 2003","","IEEE","IEEE Conference Publications"
"An interrogative approach to novice programming","A. Quinn","Dept. of Comput. Sci. & Eng., Washington Univ., St. Louis, MO, USA","Proceedings IEEE 2002 Symposia on Human Centric Computing Languages and Environments","20021210","2002","","","83","85","Domain specific programming languages tend to be rigid in capability, and dependent on either a graphical interface or a scripting language. We present a question-oriented approach that requires no prior knowledge of programming and can be easily adapted to a wide range of domains. Interrogative programming works by ""parsing"" the user's intent using the responses to a series of closed-ended questions. Questions are guided by a context free grammar specified in an external file. We discuss the benefits, capabilities and limitations of interrogative programming along with the results of recent usability studies with our prototype.","","POD:0-7695-1644-0","10.1109/HCC.2002.1046354","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1046354","","Application software;Automatic programming;Computer aided instruction;Computer languages;Computer science;Data structures;Education;Memory management;Programming profession;Prototypes","automatic programming;context-free grammars","closed ended questions;context free grammar;external file;interrogative programming;novice programming;question-oriented approach;usability;user intent parsing","","0","","4","","","","2002","","IEEE","IEEE Conference Publications"
"Resource Manager for distance education systems","G. Kimovski; V. Trajkovic; D. Davcev","Fac. of Electr. Eng. and Comput. Sci., Skopje, Macedonia","Proceedings IEEE International Conference on Advanced Learning Technologies","20020807","2001","","","387","390","The authors extend the concept of distance education with adding a new service, that we call Resource Manager. The Resource Manager offers a possibility to the attendees to share different resources out of time and space boundaries. It enables geographically separated users to effectively facilitate remote access to various, presumably diverse, (real) resources. The Resource Manager has to provide an efficient sharing of resources among distance learning students according to the student profiles. We defined several protocols in XML suitable for communication between agents. The first experiments show that users are satisfied with the Resource Manager's usability. They found Resource Manager to be a very convenient service within the distance education systems","","POD:0-7695-1013-2","10.1109/ICALT.2001.943953","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=943953","","Collaborative software;Computer aided instruction;Computer science;Distance learning;Engineering management;Internet;Laboratories;Protocols;Resource management;XML","distance learning;educational computing;groupware;hypermedia markup languages;resource allocation;teaching","Resource Manager;XML;collaborative software environment;distance education systems;distance learning students;geographically separated users;remote access;resource sharing;student profiles","","2","1","6","","","","2001","06 Aug 2001-08 Aug 2001","IEEE","IEEE Conference Publications"
"Towards a multimedia learning environment for undergraduate students studying architecture and construction","K. J. Henderson; P. K. Oriogun; J. Cook; A. Baker","Sch. of Construction, UNITEC Inst. of Technol., Auckland, New Zealand","Proceedings Fifth International Conference on Information Visualisation","20020807","2001","","","621","623","Within the context of self directed learning via the Internet, the on-going ARTyFACTS Learning Environment research project under development at the Learning Technology Research Institute, University of North London explores different ways of re-exhibiting 3D objects virtually. This multimedia facility will ultimately help remote students in their studies, the disabled person who cannot access the work, or a person who cannot travel to see the work. We describe aspects of the extension of our prototype ARTyFACTS Learning Environment. The prototype was evaluated by Architectural students at UNITEC Institute of Technology, Auckland, New Zealand, who provided positive feedback in terms of usability and utility","","POD:0-7695-1195-3","10.1109/IV.2001.942120","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=942120","","Architecture;Buildings;Computer aided instruction;Earth;Feedback;Internet;Multimedia systems;Prototypes;Spirals;Usability","Internet;civil engineering computing;computer aided instruction;engineering education;handicapped aids;multimedia systems","3D virtual objects;ARTyFACTS Learning Environment;Internet;University of North London;architecture education;construction engineering education;disabled person;multimedia learning environment;remote students;self directed learning;undergraduate students;usability","","0","","5","","","","2001","25 Jul 2001-27 Jul 2001","IEEE","IEEE Conference Publications"
"A front ended approach to the user-centred design of VEs","H. Neale; S. Cobb; J. Wilson","Virtual Reality Applications Res. Team, Nottingham Univ., UK","Proceedings IEEE Virtual Reality 2002","20020807","2002","","","191","198","The specification, development and evaluation of a VE to allow people with Asperger's Syndrome to practise social interaction is described. A ""front-ended"" style has been adopted, where the emphasis on user consideration is placed during the early stages of the development life cycle, before any VE programming takes place. A model for user-centred design is presented that shows the involvement of different groups of users and professionals at various stages of design. Design guidelines have been derived from literature reviews and empirical examination of existing VEs. These have then been applied within a highly iterative cycle of low -tech VE specification and review. One VE module has been developed and evaluated with a focus on usability","1087-8270;10878270","POD:0-7695-1492-8","10.1109/VR.2002.996522","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=996522","","Autism;Collaboration;Education;Guidelines;Programming profession;Usability;User centered design;Variable speed drives;Virtual environment;Virtual reality","computer aided instruction;human factors;social sciences computing;user centred design;user interfaces;virtual reality","Asperger Syndrome;autism;computer aided instruction;front-ended style;programming;social interaction;social skills training;software development life cycle;usability;user-centred design;virtual reality","","4","","31","","","","2002","24 Mar 2002-28 Mar 2002","IEEE","IEEE Conference Publications"
"Power: a metric for evaluating watermarking algorithms","R. Sion; M. Atallah; S. Prabhakar","Dept. of Comput. Sci., Purdue Univ., West Lafayette, IN, USA","Proceedings. International Conference on Information Technology: Coding and Computing","20020807","2002","","","95","99","An important parameter in evaluating data hiding methods is hiding capacity (Cohen et al., 1999) i.e. the amount of data that a certain algorithm can ""hide"" until reaching allowable distortion limits. One fundamental difference between watermarking (Cox et al., 1997; 1999) and generic data hiding resides exactly in the main applicability and descriptions of the two domains. In the digital framework, watermarking algorithms that make use of information hiding techniques have been developed and hiding capacity was naturally used as a metric in evaluating their power to hide information. Whereas the maximal amount of information that a certain algorithm can ""hide"" (while keeping the data within allowable distortion bounds) is certainly related to the ability to assert ownership in court, it is not directly measuring its power of persuasion, in part also because it does not consider directly the existence and power of watermarking attacks. We show why, due to its particularities, watermarking requires a different metric, more closely related to its ultimate purpose, claiming ownership in a court of law. We define one suitable metric (watermarking power) and show how it relates to derivates of hiding capacity. We prove that there are cases where considering hiding capacity is sub-optimal as a metric in evaluating watermarking methods whereas the metric of watermarking power delivers good results.","","POD:0-7695-1506-1","10.1109/ITCC.2002.1000367","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1000367","","Computer science education;Computer security;Data encapsulation;Distortion measurement;Home computing;Information security;Power measurement;Steganography;Usability;Watermarking","copy protection;copyright;data encapsulation","copyright;data hiding;information hiding;law;metric;watermarking algorithms;watermarking power","","3","","23","","","","8-10 April 2002","","IEEE","IEEE Conference Publications"
