"type","id","author","editor","advisor","note","title","pages","article_no","num_pages","keywords","doi","journal","issue_date","volume","issue_no","description","month","year","issn","booktitle","acronym","edition","isbn","conf_loc","publisher","publisher_loc"
"article","1005153","Ira S. Moskowitz and Richard E. Newman and Daniel P. Crepeau and Allen R. Miller","","","","Covert Channels and Anonymizing Networks","79--88","","10","MIX, anonymity, covert channel, information theory","10.1145/1005140.1005153","","","","","","","2003","","Proceedings of the 2003 ACM Workshop on Privacy in the Electronic Society","WPES '03","","1-58113-776-1","Washington, DC","ACM","New York, NY, USA"
"article","1629515","Andrew H. Lyons","","","","Developing a Service Catalog for Higher Education Information Technology Services","67--74","","8","customer service, information technology web site, organization, service catalog, service level agreement","10.1145/1629501.1629515","","","","","","","2009","","Proceedings of the 37th  Annual ACM SIGUCCS Fall Conference: Communication and Collaboration","SIGUCCS '09","","978-1-60558-477-5","St. Louis, Missouri, USA","ACM","New York, NY, USA"
"article","3012507","Terje  Samuelsen and Ricardo  Colomo-Palacios and Monica  Kristiansen","","","","Learning Software Project Management in Teams with Diverse Backgrounds","127--131","","5","education, software engineering management, teamwork","10.1145/3012430.3012507","","","","","","","2016","","Proceedings of the Fourth International Conference on Technological Ecosystems for Enhancing Multiculturality","TEEM '16","","978-1-4503-4747-1","Salamanca, Spain","ACM","New York, NY, USA"
"article","1593313","Kai-Yu  Wang and Wen-Hai  Chih and Dan-Yao  Jhong","","","","Let's Blog!: A Social Cognitive Perspective of Intention to Use Blog","358--361","","4","outcome expectation, self-efficacy, social cognitive theory, weblog (blog)","10.1145/1593254.1593313","","","","","","","2009","","Proceedings of the 11th International Conference on Electronic Commerce","ICEC '09","","978-1-60558-586-4","Taipei, Taiwan","ACM","New York, NY, USA"
"article","2103390","Rize  Jin and Se Jin Kwon and Tae-Sun  Chung","","","","FlashB-tree: A Novel B-tree Index Scheme for Solid State Drives","50--55","","6","B-tree, FlashB-tree, index manager, online transition, solid state drive","10.1145/2103380.2103390","","","","","","","2011","","Proceedings of the 2011 ACM Symposium on Research in Applied Computation","RACS '11","","978-1-4503-1087-1","Miami, Florida","ACM","New York, NY, USA"
"article","509114","David  Curtis and Edna E. Gentry and Steven I. Gordon and Susan  Ragan and Erich  Schroeder and Lisa  Bievenue and David  Emigh and Mary Ellen Verona","","","","The RiverWeb Toolsuite&Trade;: Bridging the Gap Between High-end Environmental Science and the Classroom","1--17","","17","K-12 education, math education, science education, watersheds","","","","","","","","1998","","Proceedings of the 1998 ACM/IEEE Conference on Supercomputing","SC '98","","0-89791-984-X","San Jose, CA","IEEE Computer Society","Washington, DC, USA"
"article","1029564","Kevin J. Bierre and Andrew M. Phelps","","","","The Use of MUPPETS in an Introductory Java Programming Course","122--127","","6","game programming, graphics, programming education, virtual worlds","10.1145/1029533.1029564","","","","","","","2004","","Proceedings of the 5th Conference on Information Technology Education","CITC5 '04","","1-58113-936-5","Salt Lake City, UT, USA","ACM","New York, NY, USA"
"article","2071585","Peta  Wyeth and Mitchell  McEwan and Paul  Roe and Ian  MacColl","","","","Expressive Interactions: Tablet Usability for Young Mobile Learners","311--314","","4","design, educational technology, mobile learning","10.1145/2071536.2071585","","","","","","","2011","","Proceedings of the 23rd Australian Computer-Human Interaction Conference","OzCHI '11","","978-1-4503-1090-1","Canberra, Australia","ACM","New York, NY, USA"
"article","1268930","Anne  Dickinson","","","","Is the Shortcut the Quickest Way to Go?: Translating Instructions for Keyboard Navigation and Other Stories","358--358","","1","braille, disabilities, e-learning, information technology, keyboard shortcuts, online learning, stories, university student","10.1145/1269900.1268930","SIGCSE Bull.","September 2007","39","3","","June","2007","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1268930","Anne  Dickinson","","","","Is the Shortcut the Quickest Way to Go?: Translating Instructions for Keyboard Navigation and Other Stories","358--358","","1","braille, disabilities, e-learning, information technology, keyboard shortcuts, online learning, stories, university student","10.1145/1268784.1268930","","","","","","","2007","","Proceedings of the 12th Annual SIGCSE Conference on Innovation and Technology in Computer Science Education","ITiCSE '07","","978-1-59593-610-3","Dundee, Scotland","ACM","New York, NY, USA"
"article","2381812","Haji  Binali and Vidyasagar  Potdar","","","","Emotion Detection State of the Art","501--507","","7","automated emotion detection, emotion models, emotion theories","10.1145/2381716.2381812","","","","","","","2012","","Proceedings of the CUBE International Information Technology Conference","CUBE '12","","978-1-4503-1185-4","Pune, India","ACM","New York, NY, USA"
"article","1722091","Nuno  Cardoso and M&#225;rio J. Silva","","","","A GIR Architecture with Semantic-flavored Query Reformulation","8:1--8:7","8","7","evaluation, geographic ontology, geographical information retrieval, information management, query reformulation","10.1145/1722080.1722091","","","","","","","2010","","Proceedings of the 6th Workshop on Geographic Information Retrieval","GIR '10","","978-1-60558-826-1","Zurich, Switzerland","ACM","New York, NY, USA"
"article","1384318","Ronit Ben-Bassat Levy and Mordechai  Ben-Ari","","","","Perceived Behavior Control and Its Influence on the Adoption of Software Tools","169--173","","5","jeliot, program animation, theory of planned behavior","10.1145/1597849.1384318","SIGCSE Bull.","September 2008","40","3","","June","2008","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1384318","Ronit Ben-Bassat Levy and Mordechai  Ben-Ari","","","","Perceived Behavior Control and Its Influence on the Adoption of Software Tools","169--173","","5","jeliot, program animation, theory of planned behavior","10.1145/1384271.1384318","","","","","","","2008","","Proceedings of the 13th Annual Conference on Innovation and Technology in Computer Science Education","ITiCSE '08","","978-1-60558-078-4","Madrid, Spain","ACM","New York, NY, USA"
"article","377457","Emilia  Mendes and Nile  Mosley and Steve  Counsell","","","","The Cognitive Flexibility Theory0: An Approach for Teaching Hypermedia Engineering","21--24","","4","cognitive flexibility theory, hypermedia teaching, teaching methods","10.1145/507758.377457","SIGCSE Bull.","Sept. 2001","33","3","","June","2001","0097-8418","","","","","","ACM","New York, NY, USA"
"article","377457","Emilia  Mendes and Nile  Mosley and Steve  Counsell","","","","The Cognitive Flexibility Theory0: An Approach for Teaching Hypermedia Engineering","21--24","","4","cognitive flexibility theory, hypermedia teaching, teaching methods","10.1145/377435.377457","","","","","","","2001","","Proceedings of the 6th Annual Conference on Innovation and Technology in Computer Science Education","ITiCSE '01","","1-58113-330-8","Canterbury, United Kingdom","ACM","New York, NY, USA"
"article","1027819","Nancy J. Bauer","","","","Demand, Drag, or Deal: Persuading Faculty to Transform Higher Education","66--68","","3","faculty development, multimedia, teaching, technology, training","10.1145/1027802.1027819","","","","","","","2004","","Proceedings of the 32Nd Annual ACM SIGUCCS Conference on User Services","SIGUCCS '04","","1-58113-869-5","Baltimore, MD, USA","ACM","New York, NY, USA"
"article","1631767","Jacqueline B. Magness and Elizabeth A. Roslewicz","","","","An Innovative Myers-briggs Type Indicator Educational Experience Used in an Information Technology Capstone Course","144--149","","6","it capstone, myers-briggs type indicator","10.1145/1631728.1631767","","","","","","","2009","","Proceedings of the 10th ACM Conference on SIG-information Technology Education","SIGITE '09","","978-1-60558-765-3","Fairfax, Virginia, USA","ACM","New York, NY, USA"
"article","3038442","Kathrin  Pollmann and Daniel  Ziegler and Matthias  Peissner and Mathias  Vukeli&#263;","","","","A New Experimental Paradigm for Affective Research in Neuro-adaptive Technologies","1--8","","8","EEG, FNIRs, affect induction, interactive stimulus material, neuro-adaptive technology","10.1145/3038439.3038442","","","","","","","2017","","Proceedings of the 2017 ACM Workshop on An Application-oriented Approach to BCI out of the Laboratory","BCIforReal '17","","978-1-4503-4901-7","Limassol, Cyprus","ACM","New York, NY, USA"
"article","2380623","Daryl H. Hepting and Gerry  Donaldson and Peter R. King and Danny  Silver","","","","CS/IT Outreach from a Canadian Perspective","251--252","","2","collaboration initiatives, community outreach, curriculum, industry-education relationships, k-12 education","10.1145/2380552.2380623","","","","","","","2012","","Proceedings of the 13th Annual Conference on Information Technology Education","SIGITE '12","","978-1-4503-1464-0","Calgary, Alberta, Canada","ACM","New York, NY, USA"
"article","2740881","Ogheneovo  Dibie and Keith  Maull and Tamara  Sumner","","","","A Computational Approach to Understanding and Predicting the Behavior of Educators Using an Online Curriculum Planning Tool","487--488","","2","classification, educational digital libraries, frequent pattern mining, prediction, technology use, use diffusion","","","","","","","","2014","","Proceedings of the 14th ACM/IEEE-CS Joint Conference on Digital Libraries","JCDL '14","","978-1-4799-5569-5","London, United Kingdom","IEEE Press","Piscataway, NJ, USA"
"article","2833287","Binh Thanh Nguyen and Duc Huu Nguyen and Thuy Thanh Nguyen","","","","Plan Model - An Activity Theory Based Approach","320--327","","8","Activity Theory, Collaboration, Plan Model","10.1145/2833258.2833287","","","","","","","2015","","Proceedings of the Sixth International Symposium on Information and Communication Technology","SoICT 2015","","978-1-4503-3843-1","Hue City, Viet Nam","ACM","New York, NY, USA"
"article","1838021","Qasim Ali Chaudhry and Michael  Hanke and Ralf  Morgenstern","","","","On the Numerical Approximation of Drug Diffusion in Complex Cell Geometry","17:1--17:5","17","5","approximation of complex geometry, homogenization, metabolism in biological cells, reaction-diffusion system","10.1145/1838002.1838021","","","","","","","2009","","Proceedings of the 7th International Conference on Frontiers of Information Technology","FIT '09","","978-1-60558-642-7","Abbottabad, Pakistan","ACM","New York, NY, USA"
"article","1867654","Amber  Settle and Liz  Friedman and Mary Jo  Davidson","","","","The Impact of Multiple Computing and Digital Arts Degrees on Undergraduate Recruitment","9--14","","6","IT education, accreditation, assessment, computing, digital arts, undergraduate recruitment","10.1145/1867651.1867654","","","","","","","2010","","Proceedings of the 2010 ACM Conference on Information Technology Education","SIGITE '10","","978-1-4503-0343-9","Midland, Michigan, USA","ACM","New York, NY, USA"
"article","1862735","  Simon","","","","Ten Years of the Australasian Computing Education Conference","157--164","","8","classifying publications, computing education","","","","","","","","2009","","Proceedings of the Eleventh Australasian Conference on Computing Education - Volume 95","ACE '09","","978-1-920682-76-7","Wellington, New Zealand","Australian Computer Society, Inc.","Darlinghurst, Australia, Australia"
"article","305846","Hans Olav Omland","","","","Educating Systems Analysts Emphasising the Human Factor","44--47","","4","communication, education, learning, systems analysts","10.1145/305786.305846","","","","","","","1999","","Proceedings of the 4th Annual SIGCSE/SIGCUE ITiCSE Conference on Innovation and Technology in Computer Science Education","ITiCSE '99","","1-58113-087-2","Cracow, Poland","ACM","New York, NY, USA"
"article","305846","Hans Olav Omland","","","","Educating Systems Analysts Emphasising the Human Factor","44--47","","4","communication, education, learning, systems analysts","10.1145/384267.305846","SIGCSE Bull.","Sept. 1999","31","3","","June","1999","0097-8418","","","","","","ACM","New York, NY, USA"
"article","2541923","Geert  De Haan","","","","A Vision of the Future of Media Technology Design Education - Design and Education from HCI to UbiComp","6:67--6:72","6","6","curriculum design, design approach, human-computer interaction, media technology, teaching method, ubiquitous computing","","","","","","","","2013","","Proceedings of the 3rd Computer Science Education Research Conference on Computer Science Education Research","CSERC '13","","","Arnhem, Netherlands","Open Universiteit, Heerlen","Open Univ., Heerlen, The Netherlands, The Netherlands"
"article","2591931","J. Ramon Gil-Garcia and Armando  Aldama-Nalda","","","","Smart City Initiatives and the Policy Context: The Case of the Rapid Business Opening Office in Mexico City","234--237","","4","competitive policies, electronic government, information integration, information technologies, organizational factors, smart cities","10.1145/2591888.2591931","","","","","","","2013","","Proceedings of the 7th International Conference on Theory and Practice of Electronic Governance","ICEGOV '13","","978-1-4503-2456-4","Seoul, Republic of Korea","ACM","New York, NY, USA"
"article","217284","Mary B. Prescott and Sue A. Conger","","","","Information Technology Innovations: A Classification by IT Locus of Impact and Research Approach","20--41","","22","diffusion stages, factor research, information technology diffusion, process research","10.1145/217278.217284","SIGMIS Database","May/Aug. 1995","26","2-3","","May","1995","0095-0033","","","","","","ACM","New York, NY, USA"
"article","563827","John F. Roddick and Adrienne L. Nieuwenhuis","","","","Application Rates to Undergraduate Programs in Information Technology in Australian Universities","223--231","","9","computer science management information systems, computer systems engineering, information technology, software engineering, university undergraduate application rates","10.1145/563857.563827","Aust. Comput. Sci. Commun.","January-February 2002","24","1","","January","2002","","","","","","","IEEE Computer Society Press","Los Alamitos, CA, USA"
"article","563827","John F. Roddick and Adrienne L. Nieuwenhuis","","","","Application Rates to Undergraduate Programs in Information Technology in Australian Universities","223--231","","9","computer science management information systems, computer systems engineering, information technology, software engineering, university undergraduate application rates","","","","","","","","2002","","Proceedings of the Twenty-fifth Australasian Conference on Computer Science - Volume 4","ACSC '02","","0-909925-82-8","Melbourne, Victoria, Australia","Australian Computer Society, Inc.","Darlinghurst, Australia, Australia"
"article","2655913","Jasy Liew Suet Yan and Katie DeVries Hassman and Ping  Zhang","","","","Conceptualizations of Technology in the Information Field","133:1--133:3","133","3","iSchools, information field, information technology, technology conceptualizations","","","","","","","","2013","","Proceedings of the 76th ASIS&T Annual Meeting: Beyond the Cloud: Rethinking Information Boundaries","ASIST '13","","0-87715-545-3","Montreal, Quebec, Canada","American Society for Information Science","Silver Springs, MD, USA"
"article","2071438","Laetitia  Mendes and Teresa  Rom&#227;o","","","","Children As Teachers: A Tangible Approach","12:1--12:6","12","6","children interaction, educational games, tangible interfaces","10.1145/2071423.2071438","","","","","","","2011","","Proceedings of the 8th International Conference on Advances in Computer Entertainment Technology","ACE '11","","978-1-4503-0827-4","Lisbon, Portugal","ACM","New York, NY, USA"
"article","2643609","Patricio Ricardo Humanante Ramos and Miguel &#193;ngel Conde and Francisco Jos&#233; Garc&#237;a Pe&#241;alvo","","","","Differences and Similarities in Use and Acceptance of PLEs Between Universities in Ecuador and Spain","70:70--70:76","70","7","Higher Education, Information Technology and Communication (ICT), Personal Learning Environments (PLE), Virtual Classrooms, Virtual Learning Environments (VLE), eLearning","10.1145/2643604.2643609","","","","","","","2014","","Proceedings of the 2014 Workshop on Interaction Design in Educational Environments","IDEE '14","","978-1-4503-3034-3","Albacete, Spain","ACM","New York, NY, USA"
"article","2808599","Patricio Ricardo Humanante-Ramos and Francisco Jos&#233; Garc&#237;a-Pe&#241;alvo and Miguel &#193;ngel Conde-Gonz&#225;lez","","","","Mobile Personal Learning Environments: Conceptualization and Structure","117--123","","7","eLearning, higher education, information and communication technology (ICT), mobile learning, mobile personal learning environments (mPLE), personal learning environments (PLE)","10.1145/2808580.2808599","","","","","","","2015","","Proceedings of the 3rd International Conference on Technological Ecosystems for Enhancing Multiculturality","TEEM '15","","978-1-4503-3442-6","Porto, Portugal","ACM","New York, NY, USA"
"article","2669973","Patricio Ricardo Humanante Ramos and Francisco Jos&#233; Garc&#237;a Pe&#241;alvo and Miguel &#193;ngel Conde Gonz&#225;lez","","","","Towards Mobile Personal Learning Environments (MPLE) in Higher Education","677--681","","5","elearning, higher education, information technology and communication (ICT), mobile learning, mobile personal learning environments (mPLE), personal learning environments (PLE)","10.1145/2669711.2669973","","","","","","","2014","","Proceedings of the Second International Conference on Technological Ecosystems for Enhancing Multiculturality","TEEM '14","","978-1-4503-2896-8","Salamanca, Spain","ACM","New York, NY, USA"
"article","3029423","Nat&#225;lia Fernandes Gomes and Mar&#237;a  del carmen Arau Ribeiro and Mar&#237;a Jos&#233; Hern&#225;ndez Serrano","","","","Up in the Clouds: Where to Find Enhanced Learning","84--88","","5","Cloud computing, Emerging models of learning, Learning, Learning technology","10.1145/3029387.3029423","","","","","","","2017","","Proceedings of the 5th International Conference on Information and Education Technology","ICIET '17","","978-1-4503-4803-4","Tokyo, Japan","ACM","New York, NY, USA"
"article","2808025","Jen  Fritz and Tom  Wulf and Margie  Matthews and Jim  Scott","","","","University of Cincinnati and Saint Ursula Academy Partnership: Introducing Female High School Students to the Field of Information Technology","9--14","","6","information technology, iphone app development, javascript programming, pc hardware, personal web site development","10.1145/2808006.2808025","","","","","","","2015","","Proceedings of the 16th Annual Conference on Information Technology Education","SIGITE '15","","978-1-4503-3835-6","Chicago, Illinois, USA","ACM","New York, NY, USA"
"article","1294057","Michael  Cooper and SueAnn  Lipinski and Chet  Cook and Cathy  Orndorff","","","","Is3Pace: Casting the Information Security Spell for Cultural Change","41--45","","5","awareness, collaboration, education, information security, policies, practices, training","10.1145/1294046.1294057","","","","","","","2007","","Proceedings of the 35th  Annual ACM SIGUCCS Fall Conference","SIGUCCS '07","","978-1-59593-634-9","Orlando, Florida, USA","ACM","New York, NY, USA"
"article","2532767","Patricia  Haden and Joy  Gasson","","","","It Takes a Village to Teach Information Technology","33--34","","2","New Zealand, secondary school education, teacher support","10.1145/2532748.2532767","","","","","","","2013","","Proceedings of the 8th Workshop in Primary and Secondary Computing Education","WiPSE '13","","978-1-4503-2455-7","Aarhus, Denmark","ACM","New York, NY, USA"
"article","1324305","Keith A. Morneau and Sue  Talley","","","","Architecture: An Emerging Core Competence for IT Professionals","9--12","","4","IT education, IT skills, architect, architecture, globalization","10.1145/1324302.1324305","","","","","","","2007","","Proceedings of the 8th ACM SIGITE Conference on Information Technology Education","SIGITE '07","","978-1-59593-920-3","Destin, Florida, USA","ACM","New York, NY, USA"
"article","1671072","Nallini  Selvaraj and Bob  Fields","","","","A Grounded Theory Approach Towards Conceptualizing CIS for Heterogeneous Work Communities","471--479","","9","common information space, computer supported cooperative work, grounded theory","","","","","","","","2009","","Proceedings of the 23rd British HCI Group Annual Conference on People and Computers: Celebrating People and Technology","BCS-HCI '09","","","Cambridge, United Kingdom","British Computer Society","Swinton, UK, UK"
"article","1189164","Gudmund S. Frandsen and Michael I. Schwartzbach","","","","A Singular Choice for Multiple Choice","34--38","","5","grading scales, multiple choice, scoring strategies, theory","10.1145/1189136.1189164","SIGCSE Bull.","December 2006","38","4","","June","2006","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1189164","Gudmund S. Frandsen and Michael I. Schwartzbach","","","","A Singular Choice for Multiple Choice","34--38","","5","grading scales, multiple choice, scoring strategies, theory","10.1145/1189215.1189164","","","","","","","2006","","Working Group Reports on ITiCSE on Innovation and Technology in Computer Science Education","ITiCSE-WGR '06","","1-59593-603-3","Bologna, Italy","ACM","New York, NY, USA"
"article","2600016","Benjamin  Gan Kok Siew and K.D.  Joshi and Diane  Lending and Christina  Outlay and Jeria  Quesenberry and Randy  Weinberg","","","","Active Learning Approaches in Information Technology (IT) Pedagogy","113--117","","5","active learning, curriculum, pedagogy, post-secondary education","10.1145/2599990.2600016","","","","","","","2014","","Proceedings of the 52Nd ACM Conference on Computers and People Research","SIGSIM-CPR '14","","978-1-4503-2625-4","Singapore, Singapore","ACM","New York, NY, USA"
"article","2369239","David  Hutchful and Akhil  Matur and Edward  Cutrell and Apurva  Joshi","","","","Cloze: An Authoring Tool for Teachers with Low Computer Proficiency","21:1--21:10","21","10","authoring tools, computers and education, multipoint, teachers","10.1145/2369220.2369239","","","","","","","2010","","Proceedings of the 4th ACM/IEEE International Conference on Information and Communication Technologies and Development","ICTD '10","","978-1-4503-0787-1","London, United Kingdom","ACM","New York, NY, USA"
"article","1693086","Jos&#233; Mar&#237;a Lezcano and Noem&#237;  Olivera","","","","The Electronic Ombudsman","218--225","","8","alternative dispute resolution (ADR), e-government, human rights, information communication technologies (ICT)","10.1145/1693042.1693086","","","","","","","2009","","Proceedings of the 3rd International Conference on Theory and Practice of Electronic Governance","ICEGOV '09","","978-1-60558-663-2","Bogota, Colombia","ACM","New York, NY, USA"
"article","2978235","Jai W. Kang and Qi  Yu and Edward P. Holden and Tae H. Oh","","","","Security Requirements Embedded in MS Programs in Information Sciences and Technologies","77--82","","6","big data, cloud computing, curriculum, data analytics, database, information sciences and technologies, internet of things, network, security.","10.1145/2978192.2978235","","","","","","","2016","","Proceedings of the 17th Annual Conference on Information Technology Education","SIGITE '16","","978-1-4503-4452-4","Boston, Massachusetts, USA","ACM","New York, NY, USA"
"article","2491523","Aleksandar  Nanevski and Anindya  Banerjee and Deepak  Garg","","","","Dependent Type Theory for Verification of Information Flow and Access Control Policies","6:1--6:41","6","41","Information flow, access control, type theory","10.1145/2491522.2491523","ACM Trans. Program. Lang. Syst.","July 2013","35","2","","July","2013","0164-0925","","","","","","ACM","New York, NY, USA"
"article","1693053","Cheng  Jun and Huang  Xiaobin and Peng  Kai","","","","The Research of Government Collaboration Patterns Based on the Government Information Resource Interchange Framework","51--56","","6","electronic governance, government collaboration, information interchange, information resource","10.1145/1693042.1693053","","","","","","","2009","","Proceedings of the 3rd International Conference on Theory and Practice of Electronic Governance","ICEGOV '09","","978-1-60558-663-2","Bogota, Colombia","ACM","New York, NY, USA"
"article","1095784","Linda L. Werner and Shannon  Campe and Jill  Denner","","","","Middle School Girls + Games Programming = Information Technology Fluency","301--305","","5","IT fluency, middle school girls, pair programming, project-based program","10.1145/1095714.1095784","","","","","","","2005","","Proceedings of the 6th Conference on Information Technology Education","SIGITE '05","","1-59593-252-6","Newark, NJ, USA","ACM","New York, NY, USA"
"article","2184778","Nguyen Tran Lan Anh and Young-Chul  Kim and Guee-Sang  Lee","","","","Morphological Gradient Applied to New Active Contour Model for Color Image Segmentation","21:1--21:8","21","8","active contour, color images, morphological gradient, squared local contrast","10.1145/2184751.2184778","","","","","","","2012","","Proceedings of the 6th International Conference on Ubiquitous Information Management and Communication","ICUIMC '12","","978-1-4503-1172-4","Kuala Lumpur, Malaysia","ACM","New York, NY, USA"
"article","2448622","DaeWon  Park and Hyuk-Chul  Kwon and Suhyun  Park","","","","Ontology for Semantic Representation of Marine Metadata","66:1--66:7","66","7","IHO S-100, marine data model, metadata, ontology, semantic representation","10.1145/2448556.2448622","","","","","","","2013","","Proceedings of the 7th International Conference on Ubiquitous Information Management and Communication","ICUIMC '13","","978-1-4503-1958-4","Kota Kinabalu, Malaysia","ACM","New York, NY, USA"
"article","2184848","Seung Hyun Yoon and Kyung Min Lee and Yong Seok Kim and Seong Jin Cho and Dong Won Choi and Key Ho Kwon and Kil Jae Kim and Jong Hyun Park and Jae Wook Jeon","","","","The Profiling Method in Multicore Processor for Effective Performance Improvement","82:1--82:4","82","4","multi-processing, multi-thread, multicore, profiler","10.1145/2184751.2184848","","","","","","","2012","","Proceedings of the 6th International Conference on Ubiquitous Information Management and Communication","ICUIMC '12","","978-1-4503-1172-4","Kuala Lumpur, Malaysia","ACM","New York, NY, USA"
"article","2184895","Juyeon  Jo and Yoohwan  Kim and Kyu Hwan Lee and Sung Hyun Cho and Jae Hyun Kim","","","","The Energy Saving Strategy Using the Network Coding in the Wireless Mesh Network","127:1--127:4","127","4","green IT, mesh, network coding, power saving, wireless LAN","10.1145/2184751.2184895","","","","","","","2012","","Proceedings of the 6th International Conference on Ubiquitous Information Management and Communication","ICUIMC '12","","978-1-4503-1172-4","Kuala Lumpur, Malaysia","ACM","New York, NY, USA"
"article","2448665","Sangwook  Kim and Hwanju  Kim and Jongwon  Kim and Joonwon  Lee and Euiseong  Seo","","","","Empirical Analysis of Power Management Schemes for Multi-core Smartphones","109:1--109:7","109","7","DVFS, benchmarks, measurement, multi-core, power management, smartphones","10.1145/2448556.2448665","","","","","","","2013","","Proceedings of the 7th International Conference on Ubiquitous Information Management and Communication","ICUIMC '13","","978-1-4503-1958-4","Kota Kinabalu, Malaysia","ACM","New York, NY, USA"
"article","2580060","Xiaoming  Liu and Yadong  Zhou and Chengchen  Hu and Xiaohong  Guan and Junyuan  Leng","","","","Detecting Community Structure for Undirected Big Graphs Based on Random Walks","1151--1156","","6","algorithms, experimentation, theory","10.1145/2567948.2580060","","","","","","","2014","","Proceedings of the 23rd International Conference on World Wide Web","WWW '14 Companion","","978-1-4503-2745-9","Seoul, Korea","ACM","New York, NY, USA"
"article","2167048","Tanya  Goldhaber","","","","Using Theories of Intrinsic Motivation to Support ICT Learning for the Ageing Population","359--362","","4","ageing population, inclusive design, information and communication technology (ict), intrinsic motivation","10.1145/2166966.2167048","","","","","","","2012","","Proceedings of the 2012 ACM International Conference on Intelligent User Interfaces","IUI '12","","978-1-4503-1048-2","Lisbon, Portugal","ACM","New York, NY, USA"
"article","2512327","Robert  Lutz","","","","Enhancing Information Technology Education (ITE) with the Use of 3D Printer Technology","157--158","","2","3d printing, curriculum innovation","10.1145/2512276.2512327","","","","","","","2013","","Proceedings of the 14th Annual ACM SIGITE Conference on Information Technology Education","SIGITE '13","","978-1-4503-2239-3","Orlando, Florida, USA","ACM","New York, NY, USA"
"article","3022037","Eduardo  Fernandes and Fischer  Ferreira and Joao A. Netto and Eduardo  Figueiredo","","","","Information Systems Development with Pair Programming: An Academic Quasi-Experiment","64:486--64:493","64","8","Information systems, academic context, pair programming, software development, superior education","","","","","","","","2016","","Proceedings of the XII Brazilian Symposium on Information Systems on Brazilian Symposium on Information Systems: Information Systems in the Cloud Computing Era - Volume 1","SBSI 2016","","978-85-7669-317-8","Florianopolis, Santa Catarina, Brazil","Brazilian Computer Society","Porto Alegre, Brazil, Brazil"
"article","1328134","Nandita  Chaudhri and Shefali S. Dash","","","","Community Information Centers: E-Governance at Subdistrict Level: a Case Study","366--369","","4","IT, citizen services, e-governance, education, entertainment, information services, internet kiosks, permanent account number (PAN), telecentres","10.1145/1328057.1328134","","","","","","","2007","","Proceedings of the 1st International Conference on Theory and Practice of Electronic Governance","ICEGOV '07","","978-1-59593-822-0","Macao, China","ACM","New York, NY, USA"
"article","2214111","Thomas W. Ferratt and Harvey  Enns and Jayesh  Prasad","","","","Too Much of and Less Than a Good Thing: Implications for Managing IT Professionals","73--78","","6","equity theory, person-organization fit, prospect theory","10.1145/2214091.2214111","","","","","","","2012","","Proceedings of the 50th Annual Conference on Computers and People Research","SIGMIS-CPR '12","","978-1-4503-1110-6","Milwaukee, Wisconsin, USA","ACM","New York, NY, USA"
"article","1294108","Cynthia A. Murnan","","","","The Magical World of an Information Commons","261--268","","8","academic commons, architect, audio/visual, caf&#233;, circulation, collaboration, computers, design, finishes, furnishings, group study, information commons, information technology, interlibrary loan, library, multi-media, reference, workstations","10.1145/1294046.1294108","","","","","","","2007","","Proceedings of the 35th  Annual ACM SIGUCCS Fall Conference","SIGUCCS '07","","978-1-59593-634-9","Orlando, Florida, USA","ACM","New York, NY, USA"
"article","1029537","Stephen J. Zilora","","","","Industry-based Web Services Project As a Classroom Teaching Tool","13--18","","6","XML, enterprise, industry problems, industry-education relationships, innovative teaching, problem-based learning, team, team-based learning, web service application, web services","10.1145/1029533.1029537","","","","","","","2004","","Proceedings of the 5th Conference on Information Technology Education","CITC5 '04","","1-58113-936-5","Salt Lake City, UT, USA","ACM","New York, NY, USA"
"article","1463720","Gillian R. Hayes and Donald J. Patterson and Mohamad  Monibi and Samuel J. Kaufman","","","","Interactive and Intelligent Visual Communication Systems","65--68","","4","assistive technology, communication, special education","10.1145/1463689.1463720","","","","","","","2008","","Proceedings of the 7th International Conference on Interaction Design and Children","IDC '08","","978-1-59593-994-4","Chicago, Illinois","ACM","New York, NY, USA"
"article","1121820","Martin  Grimheden and Martin  T&#246;rngren","","","","How Should Embedded Systems Be Taught?: Experiences and Snapshots from Swedish Higher Engineering Education","34--39","","6","didactical analysis, embedded systems education, engineering education","10.1145/1121812.1121820","SIGBED Rev.","October 2005","2","4","","October","2005","1551-3688","","","","","","ACM","New York, NY, USA"
"article","1645115","Han S. Kim and Min-Chan  Kim","","","","Ubiquitous Environmental Infra Systems for the Green City","657--661","","5","green city, green house gas, low-carbon, technology fusion, ubiquitous","10.1145/1644993.1645115","","","","","","","2009","","Proceedings of the 2009 International Conference on Hybrid Information Technology","ICHIT '09","","978-1-60558-662-5","Daejeon, Korea","ACM","New York, NY, USA"
"article","2647421","Joanne  Lo and Eric  Paulos","","","","ShrinkyCircuits: Sketching, Shrinking, and Formgiving for Electronic Circuits","291--299","","9","DIY, creativity support tools, education, electronics, fabrication, prototyping, sketching, sustainability design","10.1145/2642918.2647421","","","","","","","2014","","Proceedings of the 27th Annual ACM Symposium on User Interface Software and Technology","UIST '14","","978-1-4503-3069-5","Honolulu, Hawaii, USA","ACM","New York, NY, USA"
