"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Real-time movement biofeedback for walking gait modification in knee osteoarthritis","T. V. Wrigley; M. Simic; M. A. Hunt; R. S. Hinman; K. L. Bennell","Centre for Health, Exercise and Sports Medicine (CHESM), School of Physiotherapy, The University of Melbourne, Victoria, Australia","2009 Virtual Rehabilitation International Conference","20090724","2009","","","132","135","A set of Matlab software tools is described for connecting to the real-time data stream from a Vicon MX system and generating movement biofeedback. The initial application is for patients with knee osteoarthritis, to aid in the teaching and learning of gait modification strategies to reduce knee loading.","2331-9542;23319542","POD:978-1-4244-4188-4","10.1109/ICVR.2009.5174219","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5174219","Matlab;Vicon;biofeedback;knee;motion capture;osteoarthritis;real-time","Application software;Biological control systems;Bone diseases;Displays;Education;Knee;Legged locomotion;Osteoarthritis;Real time systems;Software tools","gait analysis;mathematics computing;medical diagnostic computing;motion control;software tools","Matlab software tools;Vicon MX system;knee loading;knee osteoarthritis;real-time data stream;real-time movement biofeedback;walking gait modification","","2","","14","","","","June 29 2009-July 2 2009","","IEEE","IEEE Conference Publications"
"A multi level priority clustering NN based approach for solving heterogeneous vehicle routing problem","M. S. Haghighi; M. Hadi Zahedi; S. Mojtaba Rouhani","Sadjad Institute of higher education, Iran","2009 IEEE Instrumentation and Measurement Technology Conference","20090721","2009","","","224","229","This research presents a two phases heuristic neural network combined algorithmic approach to solve multiple depot routing problem with heterogeneous vehicles. It has been derived from embedding a heuristic based two level clustering algorithm within a multiple depot vehicle routing problem optimization framework. In logistic applications, customers have priority based on some logistic point of view. The priority levels of customers, affect distribution strategy specially in clustering level. In this research we have developed an integrated vehicle routing problem model using heuristic clustering method with Hopfield network. In the first phase of the algorithm, a high level heuristic clustering is performed to cluster customers serviced by a special depot. Next, a low level clustering is done for each depot to find clusters serviced by a single vehicle. Despite other optimization approaches, which solve case studies involving at most 25 nodes optimally, the proposed algorithm overcomes this limitation by a preprocessing stage by applying clustering on nodes. In this approach, a hierarchical hybrid procedure involving one heuristic and one neural network phases was developed.","1091-5281;10915281","POD:978-1-4244-3352-0","10.1109/IMTC.2009.5168448","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5168448","Clustering Algorithm;Hopfield;Neural Networks;Vehicle Routing Problem","Artificial neural networks;Clustering algorithms;Evolutionary computation;Heuristic algorithms;Impedance;Logistics;Neural networks;Particle swarm optimization;Routing;Vehicles","neural nets;optimisation;pattern clustering;traffic engineering computing","Hopfield network;distribution strategy;heterogeneous vehicle routing problem;heuristic based two level clustering algorithm;hierarchical hybrid procedure;integrated vehicle routing problem;multi level priority clustering NN based approach;multiple depot vehicle routing problem optimization framework;optimisation;two phase heuristic neural network combined algorithmic approach","","0","","67","","","","5-7 May 2009","","IEEE","IEEE Conference Publications"
"ICTs and the Education of Design Professionals","T. Wang","Dept. of Archit., Nat. Taipei Univ. of Technol., Taipei, Taiwan","2009 International Association of Computer Science and Information Technology - Spring Conference","20090721","2009","","","126","130","New information and communication technologies (ICTs) have dramatically altered the landscape of education at all levels. The present article explores how such technologies are integrated into the classroom environment and also their influences, especially on post-secondary faculty development. This paper makes a case for the full implementation of ICT in university programs for the education of professionals, typically architects and civil engineers -- those who are learning to design in the marketplace of the future. The evidence that the potential influence of these technologies is more positive than negative is overwhelming if instructional strategies and techniques are adapted to the new technologies rather than the new technologies merely being grafted onto old methods. Discussion of the cultural and theoretical dimensions of using ICTs for professional education with a brief consideration of the effects of ICTs on faculty collegiality will be explored. The author concludes that whatever their limitations and difficulties, ICTs should be implemented integrally and extensively in the future education of design professionals.","","POD:978-0-7695-3653-8","10.1109/IACSIT-SC.2009.68","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5169323","Architecture;Design;Education;Educational Change;ICTs","Communications technology;Computer architecture;Computer science education;Continuing education;Cultural differences;Design engineering;Educational programs;Educational technology;Human computer interaction;Springs","architecture;civil engineering computing;computer aided instruction;continuing professional development;design engineering","architects;civil engineers;communication technologies;design professionals education;information technologies;instructional strategies;post-secondary faculty development;university programs","","0","","23","","","","17-20 April 2009","","IEEE","IEEE Conference Publications"
"Virtual Colonoscopy by Computer-Assisted Three-Dimensional Reconstruction in Screening and Surveillance of Colorectal Polyps","B. Wu; Z. Liu","Dept. of Radiol., Sichuan Univ., Chengdu, China","2009 Second International Conference on Information and Computing Science","20090721","2009","2","","249","251","To evaluate the diagnostic value of virtual colonoscopy using computed tomographic colonography (CTC) in screening and surveillance of colorectal polyps. Methods: 756 patients underwent CTC and follow-up conventional colonoscopy in two teaching hospitals. Radiologists interpreted the CTC images using computer 3D technique. The outcome measures were the sensitivity and specificity of CTC for the identification of polyps seen at colonoscopy. RESULTS: CTC detected 204 polyps in 189 of the 212 patients and conventional colonoscopy detected 244 colorectal polyps more than 5 mm in diameter in 207 of the 212 patients. For polyps detection, the overall sensitivity of CTC was 85% (95% CI, 81%-93%) but this increased to 95% (95% CI, 88%-99%) for polyps more than 10 mm in size. CTC and colonoscopy screening strategies resulted in similar detection rates for advanced neoplasia. CONCLUSION: Computer-assisted detection applied to CTC is a sensitive screening and surveillance tool for the screening of colorectal polyps.","2160-7443;21607443","POD:978-0-7695-3634-7","10.1109/ICIC.2009.173","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5169057","Cancer screening;Colon Neoplasm;Colonography;Computed tomography","Colonic polyps;Colonography;Education;Hospitals;Image reconstruction;Neoplasms;Sensitivity and specificity;Surveillance;Tomography;Virtual colonoscopy","cancer;computerised tomography;image reconstruction;tumours","cancer screening;colorectal polyps screening;colorectal polyps surveillance;computed tomographic colonography image;computer 3D technique;computer-assisted detection;computer-assisted three-dimensional reconstruction;radiologists;virtual colonoscopy","","0","","5","","","","21-22 May 2009","","IEEE","IEEE Conference Publications"
"The Application of ADAMS in the Mechanical System Simulation Course","L. Yu; Y. Xue; S. Mei","Sch. of Mech. & Electr. Eng., Wuhan Univ. of Sci. & Eng., Wuhan","2008 International Seminar on Business and Information Management","20090626","2008","2","","244","247","This paper presents how to implement a performance technology in a higher engineering course. The ADAMS (automatic dynamic analysis of mechanical system) software is introduced in the mechanical system simulation course at Wuhan University of Science and Engineering. First, basic motion equations for mechanical system simulation are listed out. These formulas are complex and difficult, so large-scale computer software is needed to illustrate the lecture materials in the course. Then, sixteen weeks, each of which covers two periods, are scheduled in a semester to teach this course, and several exercises for student are also presented. During the course, the performance technology is introduced step by step. Last, studentspsila evaluation of the course is surveyed and future teaching strategies are suggested. Teaching experience shows that applying mechanical system simulation software into traditional engineering courses can enhance the instruction of basic principles in mechanical system simulation and improve studentspsila creative design skills.","","POD:978-0-7695-3560-9","10.1109/ISBIM.2008.216","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5116466","ADAMS;engineering courses;mechanical system simulation;performanc technolog","Analytical models;Application software;Computational modeling;Design engineering;Education;Equations;Large-scale systems;Mechanical systems;Processor scheduling;Software systems","computer aided instruction;engineering education;mechanical engineering computing","ADAMS;Automatic Dynamic Analysis of Mechanical System;engineering course;mechanical system simulation course;motion equation","","1","","3","","","","19-19 Dec. 2008","","IEEE","IEEE Conference Publications"
"Computer Technology on Geological Modeling on the Upper Second Member of Shahejie Formation in the Eastern Pucheng Oilfield","S. Xu; J. Zhang; X. Zhang; X. Ma","Coll. of Marine Geo-Sci., Ocean Univ. of China, Qingdao","2008 International Workshop on Education Technology and Training & 2008 International Workshop on Geoscience and Remote Sensing","20090610","2008","1","","222","225","Facies are important in reservoir modeling because the petrophysical properties of interest are highly correlated with facies type. The knowledge of facies constrains the range of variability in porosity and permeability. This paper presents a stochastic modeling for characteristics of petroleum reservoirs constrained by facies to yield results coincided with real geological setting. The facies acting as the constraint are based on known geological data and include depositional microfacies such as an extension direction and a ratio of width to thickness of microfacies. A strategy of the reservoir modeling controlled by facies is as follows: scale differences of reservoir controlled by hierarchy for multi-depth levels along vertical direction; for each depth level, plane zone differences of reservoir managed with nested structure. The constraints are exerted by the following three aspects: combining the order of facies, probability correlation and quantitative geological knowledge database and variogram to constrain heterogeneities of petroleum reservoir.","","POD:978-0-7695-3563-0","10.1109/ETTandGRS.2008.19","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5070138","facies modeling;probability;reservoir modeling;terminal fan","Buildings;Computer science education;Distributed computing;Educational technology;Geology;Hydrocarbon reservoirs;Marine technology;Petroleum;Shape control;Stochastic processes","geology;hydrocarbon reservoirs;permeability;petroleum;porosity;probability;stochastic processes","Eastern Pucheng oilfield;Shahejie formation;computer technology;facies;geological modeling;permeability;petroleum reservoirs;petrophysical properties;porosity;probability correlation;quantitative geological knowledge database;stochastic modeling;upper second member;variogram","","0","","9","","","","21-22 Dec. 2008","","IEEE","IEEE Conference Publications"
"Web-Based Control System of an Air Conditioner Experimental Rig with Adaptive Fuzzy PI Controller","J. Bai; H. Xiao; T. Zhu; W. Liu; X. Yang; G. Zhang","Coll. of Mech. & Electr. Eng., Hohai Univ., Changzhou","2008 International Workshop on Education Technology and Training & 2008 International Workshop on Geoscience and Remote Sensing","20090610","2008","1","","696","700","The paper describes a web-based remote control system for an air conditioner experimental rig, which provides a unified and flexible Web-based interface to access the experimental rig located remotely. The hardware and software infrastructure of the control system is presented. The rig is composed of two test rooms, in which temperature and humidity are required to keep constant. The weakness using conventional PI controllers in the temperature control of the test room is analyzed. To improve the control performance over PI controllers, an adaptive fuzzy PI controller is developed. In the proposed control scheme, the increment of the PI controller parameters can be adjusted online by fuzzy rules according to the error of the controlled variable and the change of the error. Thus, PI controller parameters of the proposed control strategy can be optimized under close-loop operation. Field test results demonstrate that the adaptive Fuzzy PI controller has better performance than conventional PI controllers.","","POD:978-0-7695-3563-0","10.1109/ETTandGRS.2008.335","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5070250","PI controller;adaptive controller;air conditioner experimental rig;fuzzy;web-based control system","Adaptive control;Control systems;Error correction;Fuzzy control;Fuzzy systems;Hardware;Humidity;Programmable control;Temperature control;Testing","PI control;adaptive control;air conditioning;closed loop systems;control engineering computing;fuzzy control;telecontrol;temperature control","Web-based interface;Web-based remote control system;adaptive fuzzy PI controller;air conditioner experimental rig;close-loop operation;control strategy;fuzzy rules;temperature control","","0","","7","","","","21-22 Dec. 2008","","IEEE","IEEE Conference Publications"
"Bridging the Research-Practice Gap in Requirements Engineering through Effective Teaching and Peer Learning","A. M. Connor; J. Buchan; K. Petrova","Sch. of Comput. & Math. Sci., Auckland Univ. of Technol., Auckland","2009 Sixth International Conference on Information Technology: New Generations","20090610","2009","","","678","683","In this paper, we introduce the concept of the research-practice gap as it is perceived in the field of software requirements engineering. An analysis of this gap has shown that two key causes for the research-practice gap are lack of effective communication and the relatively light coverage of requirements engineering material in University programmes. We discuss the design and delivery of a masters course in software requirements engineering (SRE) that is designed to overcome some of the issues that have caused the research-practice gap. By encouraging students to share their experiences in a peer learning environment, we aim to improve shared understanding between students (many of whom are current industry practitioners) and researchers (including academic staff members) to improve the potential for effective collaborations, whilst simultaneously developing the requirements engineering skill sets of the enrolled students. Feedback from students in the course is discussed and directions for the future development of the curriculum and learning strategies are given.","","POD:978-1-4244-3770-2","10.1109/ITNG.2009.134","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5070698","Requirements engineering;research-practice","Cause effect analysis;Collaboration;Collaborative work;Communication effectiveness;Design engineering;Education;Feedback;Information technology;Medical services;Peer to peer computing","computer aided instruction;computer science education;formal specification","peer learning;research-practice gap;software requirements engineering;teaching","","7","","26","","","","27-29 April 2009","","IEEE","IEEE Conference Publications"
"A Source Video Identification Algorithm Based on Features in Video Stream","Y. Su; J. Zhang; Z. Ji","Sch. of Electron. Inf. Eng., Tianjin Univ., Tianjin","2008 International Workshop on Education Technology and Training & 2008 International Workshop on Geoscience and Remote Sensing","20090610","2008","1","","719","723","With the availability of powerful multimedia edition software, all kinds of personalized image and video resources have flooded in the network. Multimedia forensics technology becomes a new topic in the field of information security. In this paper, a new source video system identification algorithm is proposed based on the features in the encoded stream; it takes full advantage of the different characteristics in the rate control strategies of video compression system, and extracts several features in the video compressed stream, combines a support vector machine classifier to build a complete video system identification scheme. The experiments show this proposed algorithm can effectively identify video streams which come from a limited number of video coding systems.","","POD:978-0-7695-3563-0","10.1109/ETTandGRS.2008.325","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5070255","Multimedia Edition;Multimedia forensics;Source Video identification","Availability;Control systems;Data mining;Feature extraction;Forensics;Information security;Streaming media;Support vector machines;System identification;Video compression","data compression;feature extraction;identification;image classification;multimedia computing;security of data;support vector machines;video coding;video streaming","feature extraction;information security;multimedia edition software;multimedia forensic;source video identification algorithm;support vector machine classifier;video coding system;video compression;video resource;video stream","","0","","14","","","","21-22 Dec. 2008","","IEEE","IEEE Conference Publications"
"Strategies for wound image understanding","A. Prodan; R. Campean; C. Revnic; R. Prodan","Mathematics and Informatics Department, Iuliu Hatieganu University, Cluj-Napoca, Romania","2009 IEEE/ACS International Conference on Computer Systems and Applications","20090605","2009","","","1018","1024","This paper presents a Java framework for analyzing, processing and understanding wound images, to be used in teaching, learning and research activities. We intend to promote e-learning technologies in medical, pharmaceutical and health care domains. Using Java and XML technologies, we build models for various categories of wounds, due to various etiologies. Based on color and texture analysis, we identify the main barriers to wound healing, such as tissue non-viable, infection, inflammation, moisture imbalance, or edge non-advancing. This framework provides the infrastructure for preparing e-learning scenarios based on practice and real world experiences. We make experiments for wound healing simulation using various treatments and compare the results with experimental observations. Our experiments are supported by XML based databases containing knowledge extracted from previous wound healing experiences and from medical experts' knowledge. Also, we rely on new paradigms of the artificial intelligence for creating e-learning scenarios to be used in a context of active learning, for wound image understanding. To implement the e-learning tools, we use Java technologies for dynamic processes and XML technologies for dynamic content. Our approach to e-learning is so called blended learning, which combines traditional face-to-face and Web-based on-line learning, with focus on principles of active learning.","2161-5322;21615322","POD:978-1-4244-3807-5","10.1109/AICCSA.2009.5069456","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5069456","","Biomedical imaging;Education;Electronic learning;Image analysis;Image color analysis;Java;Medical services;Pharmaceutical technology;Wounds;XML","Internet;Java;XML;biomedical education;computer aided instruction;health care;image colour analysis;image texture;medical computing;medical image processing;patient treatment;pharmaceuticals;teaching","Java framework;Web-based online learning;XML technology;active learning;artificial intelligence paradigm;blended learning;color analysis;e-learning technology;etiology;health care domain;medical domain;patient treatment;pharmaceutical domain;research activity;teaching activity;texture analysis;traditional face-to-face learning;wound healing;wound image understanding strategy","","0","","10","","","","10-13 May 2009","","IEEE","IEEE Conference Publications"
"The Application of Iterative Metacognitive Theory in Electrical Engineering Experiment Teaching","S. Qiuye; Q. Yue; W. Chengdong; D. Yanbo","Instn. of Electr. Autom., Northeastern Univ., Shenyang","2009 First International Workshop on Education Technology and Computer Science","20090526","2009","3","","328","331","Graduates not only need to learn, but needed to learn how to learn efficiently and effectively, specially in experiment course. Therefore, the well-known and widely accepted concept, metacognition, is revisited for use in a power systems experiment course. For conflict between continuous studying proceed and isolated cognitive way, the iterative metacognition is put forward. The new metacognition may accelerate the studying efficiency, especially in experiment course. A combination of improved metacognition and the appropriate use of innovated experiment learning model may be one solution for addressing this issue. The study examined the current use of iterative metacognitive strategies in a innovated experiment unit at Northeastern University and how these strategies could be adopted to increase learning effectiveness. The study investigates how iterative way can support the metacognitive aspects of learning.","","POD:978-0-7695-3557-9","10.1109/ETCS.2009.600","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4959321","Electrical Engineering Experiment;Metacognitive Theory","Acceleration;Application software;Cognition;Computer science;Computer science education;Educational technology;Monitoring;Power system modeling;Sun;Technological innovation","design of experiments;electrical engineering computing;electrical engineering education;teaching","electrical engineering experiment teaching;innovated experiment learning model;iterative metacognition;iterative metacognitive theory;learning effectiveness;power systems experiment course","","0","","11","","","","7-8 March 2009","","IEEE","IEEE Conference Publications"
"Study on Structural Features of University Teacher Need and Teacher Professional Development","W. Hao; Z. Feng","Dev. & Plan Dept. Harbin, Harbin Normal Univ., Harbin","2009 First International Workshop on Education Technology and Computer Science","20090526","2009","2","","399","403","Human resources of colleges and universities were the most important resource in higher education resources and important assurance of higher education development, and teachers of colleges and universities were the main force of college and university human resources. In this paper, computer data analysis on need hierarchical structure of part Heilongjiang colleges and universities and difference of different-type teacher need, effect of internal and external motivational factors on different-type teachers and the main factors that affected enthusiasm and satisfaction degree had been studied with SPSS method, reference method and questionnaire method. Scientific and practicable motivational strategy had been obtained by the analysis and study, which would have advisable and instructive function for strengthening teacher team construction and promoting teacher professional development.","","POD:978-0-7695-3557-9","10.1109/ETCS.2009.351","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4959065","college and university teacher need;motivational strategy;structural features","Computer science;Computer science education;Data analysis;Educational institutions;Educational technology;Forestry;Humans;Investments;Statistics;Stress","continuing professional development;educational administrative data processing;further education;human factors;mathematics computing;statistical analysis;teaching","Heilongjiang college;SPSS statistical software;computer statistical data analysis;enthusiasm degree;higher education development;motivational factor;questionnaire method;satisfaction degree;teacher professional development;teacher team construction;university human resources;university teacher need","","0","","6","","","","7-8 March 2009","","IEEE","IEEE Conference Publications"
"A Moving Control Strategy for Efficient Data Collection in Mobile Sensor Networks","J. Wen; L. Xiong; M. Deng; M. Yu","Dept. of Comput. Inf. & Eng., Jiangxi Normal Univ., Nanchang","2009 First International Workshop on Education Technology and Computer Science","20090526","2009","3","","62","67","Using controlled mobile elements is a promising approach to collect data from sensor nodes. It is very important to calculate a number of near-optimal routes for the fusion nodes that incrementally collect the data. Based on the multi-tier mobile network model, a new moving control strategy is proposed. This method first divides the monitoring field into several sub-regions so that fusion nodes can collect data in their own parts respectively. Then fusion nodes use constraints-based mobile localization (CML) algorithm to calculate the location information of each sensor node. Finally a new maximum likelihood nearest neighbor (MLNN) algorithm is proposed to design optimal routes for fusion nodes. Simulation results show that the moving control strategy suits extremely in the large-scale wireless sensor network and provides a good solution of the problem on tiered mobile network of instable communication and high-fraction of event loss.","","POD:978-0-7695-3557-9","10.1109/ETCS.2009.537","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4959259","mobile localization;moving control strategy;multi-tier mobile sensor networks;optimal route designment","Algorithm design and analysis;Communication system control;Computational modeling;Computer networks;Discrete event simulation;Mobile computing;Monitoring;Nearest neighbor searches;Sensor fusion;Wireless sensor networks","maximum likelihood estimation;mobile radio;sensor fusion;telecommunication congestion control;wireless sensor networks","constraints-based mobile localization algorithm;efficient data collection;fusion nodes;large-scale wireless sensor network;maximum likelihood nearest neighbor algorithm;mobile sensor networks;moving control strategy;multitier mobile network model;sensor nodes","","2","","13","","","","7-8 March 2009","","IEEE","IEEE Conference Publications"
"Study on Security Strategy of Wireless Mobile Office System","Y. Zhiyu; Z. Linwei; L. Wenna","Inst. of Phys. Sci. & Inf. Eng., Hebei Normal Univ., Shijiazhuang","2009 First International Workshop on Education Technology and Computer Science","20090526","2009","2","","495","498","With the appearance of mobile office and the development of wireless network technology, the wireless mobile office system emerge as the times require. The security problem of private network and Internet wireless connection is increasingly outstanding. In this paper, through the deep research on the wireless security problem, using SSL VPN, AES and ECC technology, puts forward a security strategy of wireless mobile office system.","","POD:978-0-7695-3557-9","10.1109/ETCS.2009.372","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4959086","AES;ECC;SSL VPN;wireless mobile office","Communication system security;Computer security;Cryptography;Data security;Educational technology;Information security;Internet;National security;Teleworking;Virtual private networks","mobile computing;mobile radio;office automation;telecommunication security;virtual private networks","AES;ECC technology;Internet wireless connection;SSL VPN;private network;security strategy;wireless mobile office system;wireless network technology;wireless security problem","","1","","6","","","","7-8 March 2009","","IEEE","IEEE Conference Publications"
"Searching with Local Information in Complex Networks","T. Zhang; C. Bailiang; J. Anquan","Network Center, Jiangxi Normal Univ., Nanchang","2009 First International Workshop on Education Technology and Computer Science","20090526","2009","2","","1030","1034","Searching in complex networks is different from random and regular networks for existing long range connections and hub nodes. So the research on structure and characters of networks will improve the search speed and lower the load of nodes. Though getting the shortest paths is the best choice, in a real network, it is impossible for a node to get global information. For example, there is not a node that has the whole network information in a peer-to-peer network. The shortest paths are available, but the cost, especially in a dynamical network, will be high. The paper first discusses the main characters of complex network and the existing searching strategies with local information, and then defines and analyzes maximum diffuse nodes. After evaluating the stability of maximum diffuse nodes in dynamical network, the paper designs searching strategy based on maximum diffuse principle. To validate the idea, we numerically simulate the most characteristic complex network model of Barabasi and Albert (BA model), and analyze the average path, the network average load and every nodepsilas load in different initial parameter values. The result indicates the new algorithm is effective not only in finding average path but also in load balance.","","POD:978-0-7695-3557-9","10.1109/ETCS.2009.493","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4959207","average path;clustering coefficient.;complex networks;degree distribution","Analytical models;Complex networks;Computer science;Computer science education;Costs;Educational technology;Electronic mail;Information analysis;Peer to peer computing;Routing","complex networks;graph theory;peer-to-peer computing;resource allocation","BA model;complex network;dynamical network;global information;load balance;local information search;maximum diffuse principle;network average load;network information;peer-to-peer network;real network;searching strategy;shortest path","","0","","13","","","","7-8 March 2009","","IEEE","IEEE Conference Publications"
"Research on Fitness Exercises' Promotion with Multi-Agent Simulation","Y. Dong","Sch. of Accounting, Hubei Univ. of Econ., Wuhan","2009 First International Workshop on Education Technology and Computer Science","20090526","2009","2","","865","869","On the impact of chinapsilas economic development, people are more interesting in Fitness Exercises Fitness exercises have already become a growing movement for a personpsilas the demand during leisure time. Fitness exercises are just like products for people, because they also can satisfy peoplepsilas demand. People do fitness exercises just like consuming the product. So it is useful to use product diffusion theory to study fitness exercises. Computer simulation models are more and more imported into social science, and by now, multi-agent simulation is very common in social science research. It is a simulation way on micro level to study the whole. In this paper, it is discussed the clubspsila fitness exercisespsila promotion, and it is analyzed their diffusion based on a multi-agent simulation model. By repeat experiments, it is discussed three major factors, that is advertising, word of mouth and duration, in fitness diffusion process, and it is also advised the clubspsila strategies.","","POD:978-0-7695-3557-9","10.1109/ETCS.2009.456","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4959169","NetLogo;fitness exercises;multi-agent simulation;word of mouth","Advertising;Analytical models;Biological system modeling;Bridges;Broadcasting;Computational modeling;Computer science education;Computer simulation;Educational technology;Mouth","multi-agent systems;social sciences computing","advertising;duration;fitness exercise promotion;multi-agent simulation;social science research;word of mouth","","0","","14","","","","7-8 March 2009","","IEEE","IEEE Conference Publications"
"The High School Maths Teachers' Specialism's Impact of Educational Background","L. Wang; C. h. Feng","Coll. of Math. & Inf., China West Normal Univ., Nanchong","2009 First International Workshop on Education Technology and Computer Science","20090526","2009","3","","930","933","After the latest curriculum reform, the educational reform and development of maths teachers have become universal concentration and thought in the field of mathematical education. The study adopting questionnaires and telephone interviews carried out a sample survey to 59 common high school maths teachers from 3 provinces, and analyzed the connection between maths teacherspsila specialism and educational background by statistical analysis tool SPSS quantitatively and qualitatively. The study shows that both mathematical science knowledge and mathematical educational skills have obvious connection with the educational background, while therepsilas little connection between mathematical educational knowledge and the educational background. The study points out a relevant strategy which high school maths teachers should attach the same important to pre-job training and post-job training.","","POD:978-0-7695-3557-9","10.1109/ETCS.2009.745","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4959460","educational background;maths teachers' specialism;statistical analysis;the latest curriculum reform","Computer science;Computer science education;Data analysis;Educational institutions;Educational technology;Mathematics;Packaging;Statistical analysis;Statistics;Telephony","educational administrative data processing;mathematics computing;statistical analysis;teacher training","educational background;high school math teacher;math teacher specialism;mathematical educational knowledge;mathematical educational skill;mathematical science knowledge;statistical analysis","","0","","7","","","","7-8 March 2009","","IEEE","IEEE Conference Publications"
"Multiple Viewpoints a Strategy for Multi-Step Queries Based EMD in CBIR System","L. Lijun","Sci. Coll., Liaoning Shihua Univ., Fushun","2009 First International Workshop on Education Technology and Computer Science","20090526","2009","3","","189","192","Performance of traditional content-based image retrieval systems is far from userpsilas expectation due to the ldquosemantic gaprdquo between low-level visual features and the richness of human semantics. In attempt to reduce the ldquosemantic gaprdquo, this paper introduces a new effective image retrieval approach-the multi-step queries strategy-that facilitates retrieval of semantically similar images from multi layers in the feature space. In the retrieval process, images are segmented three layers, raw pixel layer, blob feature layer and global image layer, and retrieval process is refined gradually. Moreover similarity between images is measured with an approximation of the earth moverpsilas distance (EMD), which quickly computes minimal-cost correspondences between sets of signatures. Experimental results in medical image database show that the proposed method in this paper is good enough to describe image information, and significantly improves the performance of the retrieval system.","","POD:978-0-7695-3557-9","10.1109/ETCS.2009.568","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4959289","blob;content-based image retrieval;earth mover's distance;thumbnails","Computer science education;Content based retrieval;Earth;Educational technology;Humans;Image databases;Image retrieval;Pixel;Space technology;Spatial databases","content-based retrieval;image retrieval;image segmentation","CBIR system;blob feature layer;content-based image retrieval systems;earth mover distance;global image layer;multistep queries strategy;raw pixel layer;semantic gap","","0","","10","","","","7-8 March 2009","","IEEE","IEEE Conference Publications"
"Research on Curriculum Design of Computer English","P. Hu; T. He; H. Wang","Dept. of Comput. Sci., Huazhong Normal Univ., Wuhan","2009 First International Workshop on Education Technology and Computer Science","20090526","2009","1","","960","963","The popularization of computer applications has prompted us to research into the teaching experiment and curriculum design on computer English curriculum reforms both in computer and correlative majors and in non-computer majors at two different levels. In the research, four parts of curriculum structure, known as curriculum objectives, curriculum contents, learning resources and learning models have been completely introduced to find out the rules of curriculum designs in computer English, and all of these parts are represented in our developed three-dimensional teaching materials so as to help students to make overall progress in language skills, language knowledge, cultural awareness, emotional attitude and learning strategies.","","POD:978-0-7695-3557-9","10.1109/ETCS.2009.218","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4958922","computer English;curriculum design;three-dimensional teaching materials","Computer applications;Computer science;Computer science education;Cultural differences;Educational technology;Helium;Natural languages;Power engineering and energy;Power engineering computing;Power engineering education","computer aided instruction;computer science education;teaching","computer english;curriculum design;teaching","","0","","5","","","","7-8 March 2009","","IEEE","IEEE Conference Publications"
