"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Strategic management system for academic world: Expert system based on composition of cloud computing and case based reasoning system","S. Kumar","Department of Information Technology, IIMT College of Engineering, Greater Noida, India","The 7th International Conference on Digital Content, Multimedia Technology and its Applications","20110912","2011","","","16","21","The presented work in this paper explores the relationship between Information Technology (IT) and Process Redesign (PR) in academic world. Existing processes for student's and faculties' vital data collection require a great deal of labor work to collect, input and analyze the information. These processes are usually slow and error prone, introducing a latency that prevents real-time data accessibility. We propose a solution to automate this process by using “documents” attached to existing faculty/ student datasheet that are inter-connected to exchange service. The proposal is based on the concepts of utility computing and cloud computing networks. The information becomes available in the “cloud” from where it can be processed by expert systems and/or distributed to administrative staff. The proof-of-concept design applies commodity computing integrated to legacy education devices, ensuring cost effectiveness and simple integration. In the presented paper, author suggests that IT also have a stronger role in software realization of an expert system. Author would like to assemble experts experience in our dumb box (Personal Computer) as knowledge base.","","Electronic:978-89-88678-47-3; POD:978-1-4577-0473-4","","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6016624","Cloud computing;academic;case based;expert system;management;process redesign;reasoning","Cloud computing;Cognition;Databases;Education;Expert systems;Organizations;Software","case-based reasoning;cloud computing;educational administrative data processing;expert systems;strategic planning","academic world;case based reasoning system;cloud computing;commodity computing;expert system;information technology;knowledge base;process redesign;strategic management system;utility computing","","0","","6","","","","16-18 Aug. 2011","","IEEE","IEEE Conference Publications"
"GNU/Linux shell access through a web-browser for an embedded Linux e-learning system","S. D. Sharma; D. N. Sonawane; T. Chakravorty; T. Patil","Department of Instrumentation & Control Engineering, College of Engineering, Pune - 411 005, Maharashtra, India","2011 3rd International Conference on Electronics Computer Technology","20110707","2011","2","","335","338","The internet has grown rapidly and has a more impact on the education sector than it had before. This paper aims at describing a novel way of extending the e-Learning techniques used to the area of embedded Linux education. For these techniques, Open Source Software (OSS) technologies [viz. AJAX, PHP, Apache] have been used in an innovative way to impart embedded Linux education just by use of normal web-browsers which make the learning system as easy as checking a mail. In this paper, ways of enabling the embedded device's Linux shell access through a web-browser is explained, which is a key feature of the system. The novelty in the idea lies in its scalability and accessibility for multiple users.","","Electronic:978-1-4244-8679-3; POD:978-1-4244-8678-6","10.1109/ICECTECH.2011.5941713","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5941713","AJAX;e-learning;embedded Linux;embedded systems;web technologies","Browsers;Electronic learning;File systems;Internet;Kernel;Linux","Internet;Linux;computer aided instruction;computer science education;embedded systems;online front-ends","GNU-Linux shell access;Internet;OSS technology;Web browser;embedded Linux e-learning system;embedded Linux education;open source software","","0","","11","","","","8-10 April 2011","","IEEE","IEEE Conference Publications"
"Learning electronics using image processing techniques for describing circuits to blind students","B. G. Zapirain; A. M. Zorrilla; I. Ruiz; A. Muro","Deustotech-VIDA Group, Engineering Faculty, University of Deusto, Av. Universidades 24, 48007, Bilbao (SPAIN)","The 10th IEEE International Symposium on Signal Processing and Information Technology","20110210","2010","","","156","160","Electronics in Engineering Degrees has pedagogical resources as documentation that are not accessible to blind or visually disabled students because they can just have a text to speech conversion of the paragraphs but not a circuits schematics to speech conversion. This work presents a open source algorithm integrated in a tool compatible with OppenOffice who applies digital image processing and computer vision techniques to any circuits schematics included in the document and provides an intelligent and automatic textual description of both the sequence of electronic components and the position in the general schematics in order to make it accessible to blind people. Lecturers and teachers will be able to create teaching materials with common applications such as Pspice or Oregano, and then they will convert the charts into accessible-content figures in a very easy way. The screen reader will let them navigate around the graph in order to access the information of a concrete element in it. Assessment has been done with real trials and a satisfaction survey.","2162-7843;21627843","Electronic:978-1-4244-9991-5; POD:978-1-4244-9992-2","10.1109/ISSPIT.2010.5711764","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5711764","Accessibility;computer vision;education;image signal processing","Educational institutions;Europe;Image recognition;Text recognition;Wire","computer aided instruction;computer vision;electronic engineering education;handicapped aids;public domain software;teaching","blind students;circuits schematics;computer vision;electronic components;image processing;learning electronics;open source algorithm;openoffice;speech conversion;teaching","","0","","6","","","","15-18 Dec. 2010","","IEEE","IEEE Conference Publications"
"Accessible schematics content descriptors using image processing techniques for blind students learning","B. G. Zapirain; A. M. Zorrilla; I. R. Oleagordia; A. Muro","Deustotech-Life Research Unit, University of Deusto, Av. de las Universidades 24, 48007, Bilbao (Spain)","2010 5th International Symposium On I/V Communications and Mobile Network","20101203","2010","","","1","4","The documentation used when teaching Electronics in Engineering Degrees is not accessible to blind or visually disabled students because they can just have a text to speech conversion of the paragraphs but not a circuits schematics to speech conversion. This work presents an open source algorithm integrated in a tool compatible with Open Office. This algorithm applies digital image processing and computer vision techniques to any schematic circuits included in the document. It provides an intelligent and automatic textual description of both the sequence of electronic components and the position in the general schematics in order to make it accessible to blind people. Lecturers and teachers will be able to create teaching materials with common applications such as PSpice or Oregano, and then they will convert the charts into accessible-content figures in a very easy way. The screen reader will let them navigate around the graph in order to access the information of a concrete element in it. Assessment has been done with real trials and a satisfaction survey.","","Electronic:978-1-4244-5998-8; POD:978-1-4244-5996-4","10.1109/ISVC.2010.5656270","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5656270","Accessibility;computer vision;education;image signal processing","Algorithm design and analysis;Data structures;Documentation;Education;Europe;Image segmentation;Wire","computer aided instruction;computer vision;electrical engineering education;handicapped aids;information retrieval;public domain software;speech synthesis;teaching;vision defects","Open Office;Oregano;PSpice;accessible schematic content descriptor;automatic textual description;blind student learning;computer vision technique;electronic component;engineering degree;image processing technique;information access;open source algorithm;speech conversion;teaching material;text conversion;visually disabled student","","0","","6","","","","Sept. 30 2010-Oct. 2 2010","","IEEE","IEEE Conference Publications"
"Research on accessible design and development of information system for visually impaired people","Fu Bai-wen; An Jun-ying","Department of Software Engineering, Information College, Beijing Union University, BUU, China","2010 International Conference on Computer Application and System Modeling (ICCASM 2010)","20101104","2010","14","","V14-299","V14-303","Based on practice and investigation on system development and application, the difference between usual system and system for people with eyesight disabilities is discussed. S om e rules for analysis and design on system for visually impaired people are given out, and some, ideas thoughts, methods are brought forward too. Experiment have shown the efficiency of these sidea and rules. These thoughts can also be used for usu alsystem for better accessibility.","2161-9069;21619069","Electronic:978-1-4244-7237-6; POD:978-1-4244-7235-2","10.1109/ICCASM.2010.5622300","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5622300","Accessibility;Eyesight Disabilities Information System","Irrigation","handicapped aids;medical computing;medical information systems;vision defects","accessible design;eyesight disability;information system;visually impaired people","","0","","7","","","","22-24 Oct. 2010","","IEEE","IEEE Conference Publications"
"An XML-based platform independent Integrated e-Learning System (IELS) for the rural and remote areas of developing countries","A. Sultana; R. Rahman; S. H. Kazi","School of Engineering and Computer Science, BRAC University, Dhaka, Bangladesh","2010 2nd International Conference on Education Technology and Computer","20100729","2010","3","","V3-464","V3-468","Cutting edge technologies like e-learning is a great innovation in recent years that has created a path for education for everyone. In developing countries due to inadequate funds and resources, education facilities are centralized at urban areas. Therefore, there is a significant digital gap between urban and rural education systems. The emergence of internet usage and computer based tools is allowing to reduce the digital gap between the education systems. Like other developing countries, Bangladesh is also in need of similar e-learning applications as 75% of the total population lives in the rural and remote areas. Considering the number of mobile phone users of Bangladesh, we have chosen an XML-based platform independent Integrated E-Learning System (IELS). This e-learning system will provide nationwide uniform e-learning facilities such as: identical course materials for all schools, multimedia tools, integrated database and decision support systems for learning and research, and accessibility from any mobile devices or personal computers.","2155-1812;21551812","Electronic:978-1-4244-6370-1; POD:978-1-4244-6367-1","10.1109/ICETC.2010.5529500","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5529500","XML;XML-RPC;XQuery;XSLT;e-learning;integrated learning;mobile devices;platform independance;uniform education system","Application software;Computer science education;Educational technology;Electronic learning;IEL;Internet;Mobile handsets;Multimedia databases;Technological innovation;Urban areas","Internet;XML;computer aided instruction;database management systems;decision support systems;educational courses;multimedia computing","Internet usage;XML-based platform;computer based tools;digital gap;education facilities;identical course materials;independent Integrated e-learning system;integrated database and decision support systems;mobile devices;multimedia tools;rural education systems;urban education systems","","0","","30","","","","22-24 June 2010","","IEEE","IEEE Conference Publications"
"Accessibility system for deaf Arab students","S. M. Shohieb; A. E. Hassan; M. A. Elsoud; M. S. Kandil","Mansoura University, Faculty of Computer Science & Information Systems","2009 ITI 7th International Conference on Communications and Information Technology (ICICT)","20100205","2009","","","57","60","This paper presents an accessibility system which offers Arabic sign language (ArSL) for the Arabic deaf. This system enables deaf student to access the Web for learning process. In that system the special needs of deaf learners are satisfied, e.g. bilingual information (Arabic text and ArSL), high level of visualization and interactive and explorative learning. The basic objective of our system is the support of the equal rights of deaf people for their access to the educational and training material on the Web.","2329-6364;23296364","Electronic:978-1-4244-6021-2; POD:978-1-4244-6018-2","10.1109/ITICT.2009.5405936","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5405936","Accessibility System;Arabic Sign Languag;Deaf;Web Based System","Application software;Arm;Deafness;Education;Electronic learning;Handicapped aids;Internet;Motion pictures;Shape;Visualization","Internet;computer aided instruction;handicapped aids","Arabic sign language;Web-based learning;accessibility system;deaf Arab students;educational material;training material","","0","","11","","","","14-16 Dec. 2009","","IEEE","IEEE Conference Publications"
"Multimedia support in the field of interdisciplinary education","V. Djordjevic; V. Gerla; M. Huptych; L. Lhotska; V. Krajca","Gerstner Laboratory, Department of Cybernetics, Faculty of Electrical Engineering, Czech Technical University in Prague, Technicka 2, 16627 Prague 6, Czech Republic","2009 EAEEIE Annual Conference","20091113","2009","","","1","6","This paper presents an enhancement in interdisciplinary education, in particular in the field of biomedical engineering. The development and the final form of multimedia material consisting of both theoretical background and practical applications of electroencephalography are presented. This kind of approach enables accessibility to educational material for the wide range of users enrolled in higher, high or lifelong education.","","POD:978-1-4244-5385-6","10.1109/EAEEIE.2009.5335499","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5335499","","Application software;Biological materials;Biomedical engineering;Biomedical materials;Biomedical measurements;Computer science education;Continuing education;Educational technology;Electroencephalography;Nervous system","biomedical education;computer aided instruction;educational aids;electroencephalography;multimedia systems","biomedical engineering;educational material;electroencephalography;interdisciplinary education;multimedia support","","0","","16","","","","22-24 June 2009","","IEEE","IEEE Conference Publications"
"Visualizing Learning Designs Using IMS Learning Design: The Position of the Graphical Learning Modeller","S. Neumann; P. Oberhuemer; M. Derntl","Center for Teaching & Learning, Univ. of Vienna, Vienna, Austria","2009 Ninth IEEE International Conference on Advanced Learning Technologies","20090807","2009","","","732","733","Two research communities that need to work closer together are the community looking into the depiction or representation of learning designs and the community focusing on IMS learning design and its increased accessibility. A synopsis of some findings within these communities is given in order to then evaluate a graphical IMS learning design editor, the graphical learning modeller.","2161-3761;21613761","CD-ROM:978-0-7695-3711-5","10.1109/ICALT.2009.172","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5194357","IMS LD;learning design;visualization","Australia;Communities;Education;Educational technology;Process design;Process planning;Propulsion;Software engineering;Unified modeling language;Visualization","data visualisation;learning (artificial intelligence)","IMS learning design;graphical IMS learning design editor;graphical learning modeller","","0","","8","","","","15-17 July 2009","","IEEE","IEEE Conference Publications"
"Embedding virtual and remote experiments into a cooperative knowledge space","S. Jeschke; T. Richter; U. Sinha","","2008 38th Annual Frontiers in Education Conference","20081222","2008","","","F3H-13","F3H-18","Today, experimental environments and setups in natural sciences and engineering are neither available sufficiently, nor accessible enough to cover the broad demand. Yet, they form an essential part of the scientific methodology within the technological disciplines. Additionally, the ability to cooperate and work in teams when performing experiments is crucial. By integrating experimental setups into a virtual cooperative knowledge space, availability and accessibility can be enhanced for a wide range of people, working individually or in groups, making them independent of limitations in time, budget or access to classical laboratories. This article describes a SOAP-based architecture by which this objective can be achieved, and which is currently being implemented for CURE, a room-based cooperative knowledge space platform developed at FernUniversitaet Hagen.","0190-5848;01905848","CD-ROM:978-1-4244-1970-8; POD:978-1-4244-1969-2","10.1109/FIE.2008.4720356","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4720356","Collaborative learning;Remote experiments;Virtual laboratories;Web service","Availability;Collaborative work;Computational modeling;Computer interfaces;Electronic learning;Internet;Knowledge engineering;Laboratories;Space technology;Web services","Web services;computer aided instruction;groupware;software architecture","FernUniversitaet Hagen;SOAP-based architecture;cooperative knowledge space;natural sciences;room-based cooperative knowledge space platform;virtual-remote experiments","","1","","19","","","","22-25 Oct. 2008","","IEEE","IEEE Conference Publications"
"BELEARNING: Designing accessible eLearning applications","H. Vieritz; O. Pfeiffer; S. Jeschke","Berlin University of Technology, MuLF - Center for Multimedia in Education and Research, Germany","2007 37th Annual Frontiers In Education Conference - Global Engineering: Knowledge Without Borders, Opportunities Without Passports","20080104","2007","","","S3D-1","S3D-6","Flexibility and adaptivity are two of the outstanding characteristics of new media and new technologies in learning, teaching and research. These qualities allow new methods to provide physically challenged people with appropriate education. Accessibility of Web applications is typically focused on the perception and control of information. In contrast, the transfer of knowledge as complex information includes further issues of pedagogic and cognitive psychology. In this paper, the concept of mental models is presented to meet the requirements of Web-based teaching and learning. Based on recent approaches for model-based Web application development the BeLearning concept demonstrates the integration of mental models into the design process of accessible eLearning environments.","0190-5848;01905848","CD-ROM:978-1-4244-1084-2; POD:978-1-4244-1083-5","10.1109/FIE.2007.4417985","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4417985","Web engineering;accessibility;mental model;model-based development","Application software;Cognitive science;Distributed computing;Education;Educational technology;Electronic learning;Guidelines;Navigation;Process design;Psychology","Internet;computer aided instruction","BeLearning;Web applications;Web-based teaching;accessible eLearning applications;cognitive psychology;mental models","","1","","20","","","","10-13 Oct. 2007","","IEEE","IEEE Conference Publications"
"RBoot: Software Infrastructure for a Remote FPGA Laboratory","K. Datta; R. Sass","University of North Carolina, Charlotte, USA","15th Annual IEEE Symposium on Field-Programmable Custom Computing Machines (FCCM 2007)","20070904","2007","","","343","344","Traditional FPGA education either involves a physical laboratory room with workstations connected to individual FPGA experimenter boards or simulation platforms. Physical labs are expensive to maintain and require substantial floor space. In addition, students need to be physically present in the laboratories to access the FPGA boards. On the other hand, it is often the case that simulation platforms do not provide the students an adequate, in-depth understanding of concepts (such as synthesis on FPGAs). In this short paper, a third option - a remote FPGA Laboratory - is illustrated. This option uses software to allow students and researchers in geographically distributed locations to remotely access a pool of 64 Xilinx ML-310 Boards over the Internet. To the best of our knowledge, a remote FPGA facility of this kind is unique. The infrastructure described here gives remote users the ability to dynamically power on/off the FPGA boards, upload/download files, configure the boards online and execute synthesized designs while sending input and output through the Internet. Advantages include considerable savings in space, greater accessibility for users, ease of maintenance, and the ability to better schedule resources.","","POD:0-7695-2940-2","10.1109/FCCM.2007.53","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4297290","","Costs;Ethernet networks;Field programmable gate arrays;Internet;Laboratories;Network servers;Switches;Universal Serial Bus;Web server;Workstations","computer aided instruction;electronic engineering computing;electronic engineering education;field programmable gate arrays;student experiments","Internet;geographically distributed location;physical laboratory room;remote FPGA laboratory education;resource scheduling;simulation platform;software infrastructure;substantial floor space","","8","1","5","","","","23-25 April 2007","","IEEE","IEEE Conference Publications"
"Student Project Collaboration Using Wikis","J. Chao","Bowling Green State University, USA","20th Conference on Software Engineering Education & Training (CSEET'07)","20070716","2007","","","255","261","A wiki is a web tool that allows users to easily create and edit web pages collaboratively. The ease-of-editing feature and accessibility from anywhere by anyone make wikis ideal for project collaboration. Although the wiki was introduced more than ten years ago, its use is relatively new in academia. This research explores the potential uses of wikis in Software Engineering, especially for software project team collaboration and communication. The author introduced wikis in a project-based software engineering course, and students soon discovered a number of innovative ways in which wikis can augment collaborative software development activities. A student survey indicates that vast majority of students found the wiki to be a good tool for project collaboration, and most of them plan to use wikis for future projects even if not required to do so.","1093-0175;10930175","POD:0-7695-2893-7","10.1109/CSEET.2007.49","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4271613","","Collaboration;Collaborative software;Collaborative tools;Collaborative work;Computer science;Education;Programming;Software engineering;Software tools;Web pages","computer science education;educational courses;groupware;software engineering","Web tool;augment collaborative software development activities;ease-of-editing feature;project-based software engineering course;software engineering;student project collaboration;wikis","","13","1","26","","","","3-5 July 2007","","IEEE","IEEE Conference Publications"
"Introducing Accessibility Requirements through External Stakeholder Utilization in an Undergraduate Requirements Engineering Course","S. Ludi","Rochester Institute of Technology","29th International Conference on Software Engineering (ICSE'07)","20070604","2007","","","736","743","Undergraduate software engineering courses aim to prepare students to deliver software in a variety of domains. The manner in which these courses are conducted varies, though team projects with real or imaginary stakeholders are common. While the key course concepts vary from the entire lifecycle to specific aspects of design, concepts like accessibility are rare. This paper will present a study of team projects in a requirements engineering course. One group of students conducted projects with accessibility requirements while another group of students delivered projects without accessibility requirements. The course content was the same, including discussion of accessibility. To support the understanding of accessibility, stakeholders with disabilities were included in the requirements engineering process. Both teams benefited from the experience as indirect knowledge acquisition occurred. Students from a previous offering of the course, with no external stakeholder interaction, demonstrated lower levels of accessibility understanding.","0270-5257;02705257","POD:0-7695-2828-7","10.1109/ICSE.2007.46","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4222637","","Design engineering;Educational programs;Iterative methods;Knowledge acquisition;Programming;Prototypes;Software engineering;Software systems;Time factors;Web sites","computer science education;educational courses;knowledge acquisition;software engineering","accessibility requirements;external stakeholder utilization;knowledge acquisition;requirements engineering process;team projects;undergraduate requirements engineering course;undergraduate software engineering courses","","6","","12","","","","20-26 May 2007","","IEEE","IEEE Conference Publications"
"Evaluating Cisco e-learning Courses Modified for the Vision Impaired","H. L. Armstrong; I. D. Murray; R. R. Permvattana","School of Information Systems at Curtin University, e-mail: Helen.Armstrong@cbs.curtin.edu.au","2006 7th International Conference on Information Technology Based Higher Education and Training","20070402","2006","","","155","160","The needs of vision impaired students are quite different to sighted students. The increasing use of e-learning means higher education must move to multi-modal user interfaces in order to make e-learning materials accessible to all students. E-Learning materials (particularly in the sciences and technology) are predominantly visual, presented via computer keyboard and screen. Software and devices designed to aid the vision impaired are unable to decipher most images and visual- centric objects contained in e-learning materials. This paper discusses a project undertaken over the past two years to modify the content and presentation of Cisco certification e-learning courses to enable accessibility by vision impaired and blind students. These modifications necessitated rewriting the learning materials so they could be effectively presented via multi-modal user interfaces to vision impaired students, involving speech, audio, haptics and force-feed devices and methods. Evaluation of sections of the project by the vision impaired students using a model based upon Stufflebeam's CIPP model and Kirkpatrick's Four-Level training program evaluation model has been carried out and the results are presented.","","CD-ROM:1-4244-0406-1; POD:1-4244-0405-3","10.1109/ITHET.2006.339759","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4141622","educational technology;handicapped aids;information technology;user interface human factors","Computer science education;Computer vision;Educational programs;Electronic learning;Face detection;Graphics;Keyboards;Materials science and technology;Software design;User interfaces","computer aided instruction;educational courses;further education;handicapped aids;haptic interfaces","Cisco certification e-learning courses;Stufflebeam CIPP model;e-learning materials;force-feed devices;haptic devices;higher education;multi modal user interfaces;vision impaired students","","0","","13","","","","10-13 July 2006","","IEEE","IEEE Conference Publications"
"An Easy to Use Tool for Augmenting multimedia Lectures with Accessible Self-assessment Exercises","M. Litzkow; G. Moses","Department of Engineering Physics, University of Wisconsin-Madison, Madison, WI 53706, mlitzkow@facstaff.wisc.edu","Proceedings Frontiers in Education 35th Annual Conference","20060403","2005","","","T2E","T2E","eTEACH is an authoring tool for creating online streaming-video multi-media lectures viewed in a Web-browser. Using eTEACH to provide out-of-class lectures allows faculty to engage students in active learning and problem-solving activities in class; with measured benefits. We report on two significant enhancements to eTEACH that further define it as a learning tool. First, we have added a self-assessment quiz feature that focuses the student on the content and indicates the level of competence with the material that he/she is expected to attain after having viewed the presentation. By asking questions related to the presentation and providing answers to those questions as part of the presentation, the student is more actively engaged. Quizzes are constructed using a Microsoft Word template and MathType plug-in. Second, we have a strong commitment to supporting students with disabilities, including blind students. The MathType plug-in produces mathematical formulas in MathML which the authoring tool uses to produce content that is easily navigated by screen-reading software","0190-5848;01905848","POD:0-7803-9077-6","10.1109/FIE.2005.1611899","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1611899","Accessibility;assessment;multimedia;on-line lecture","Auditory system;Education;Navigation;Physics;Problem-solving;Software tools;Streaming media;Time factors;Timing;Watches","Internet;computer aided instruction;distance learning;educational aids;handicapped aids;multimedia systems;video streaming","MathML;MathType plug-in;Microsoft Word template;Web-browser;blind students;disabled students;eTEACH;learning tool;online streaming-video multimedia lectures;out-of-class lectures;screen-reading software;self-assessment exercises","","1","","9","","","","19-22 Oct. 2005","","IEEE","IEEE Conference Publications"
"Accessibility through a hybrid educational system: a case study","A. H. Yahya","Dept. of Electr. Eng., Birzeit Univ., Palestinian Authority","International Conference on Information Technology: Research and Education, 2003. Proceedings. ITRE2003.","20040308","2003","","","489","493","We study the interesting attempt at computerizing academic life at Birzeit University in Palestine. The experience maybe unique in many ways: in that the decision to switch to Internet-centered education was forced by political circumstance to circumvent the inaccessibility of the (physical) campus; in that the transition was fast and without adequate preparation especially in as far as student/staff training is concerned; in that it took place in a developing nation environment with severe limitations on computer equipment and Internet bandwidth; and in that the goals of the experiment were still being defined at the time when the system was deployed. The experiment is in its infancy and needs continuous monitoring and evaluation. However, even at this stage it is clear that it helped substantially improve and better utilize the information technology infrastructure at the university and its surrounding, resulted in an educational system accommodating diverse practices that constitute an adaptation of multiple technologies to the limitations of a resource poor environment as well as higher awareness on part on the university community of the potential and limitations of information technology in general and its educational uses in particular.","","POD:0-7803-7724-9","10.1109/ITRE.2003.1270666","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1270666","","Availability;Bandwidth;Computer aided instruction;Computer aided software engineering;Educational institutions;Engineering students;Information technology;Internet;Social implications of technology;Switches","Internet;computer aided instruction;educational institutions","Birzeit University;Internet-centered education;Palestine;e-education;hybrid educational system;information technology infrastructure;staff training;student training","","1","","9","","","","11-13 Aug. 2003","","IEEE","IEEE Conference Publications"
"Improving project planning/tracking for student software engineering projects through SOPPTS","J. Zhang; D. Zage; W. Zage","Dept. of Comput. Sci., Ball State Univ., Muncie, IN, USA","Proceedings 16th Conference on Software Engineering Education and Training, 2003. (CSEE&T 2003).","20030402","2003","","","185","192","The Student Online Project Planning and Tracking System, SOPPTS, is an online system designed and implemented to enhance the communication avenues and the project planning/tracking requirements of student projects for the Ball State University (BSU) software engineering classes. This paper presents the design and assessment of this tool SOPPTS has been designed and field-tested to provide real-time feedback from faculty on student project progress, to offer online guidance for project planning and to produce automated tracking of student projects. The tool assessment included interviews of both students at the undergraduate and graduate level and faculty. The interview was a set of specific questions chosen to document each participant's experience and impressions of utilizing SOPPTS. Data evaluation consisted of compiling the reoccurring themes during the interview process. The major themes that emerged are the increased efficiency in developing, recording and tracking of student project plans, the visibility and immediate accessibility of this information and the improved and timely communication among the student team members, faculty and client partners. With the improved access to information and facilitated communication through SOPPTS, the project planning and tracking skills for the software development teams improved. Moreover, the informal aspects of team communication and synergy, factors that can be as important as the technical aspects, were enhanced.","1093-0175;10930175","POD:0-7695-1869-9","10.1109/CSEE.2003.1191376","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1191376","","Computer science;Design engineering;Documentation;Educational products;Feedback;Job shop scheduling;Programming;Project management;Software engineering;Software systems","computer science education;planning;project management;software engineering","Ball State University software engineering classes;Student Online Project Planning and Tracking System;automated tracking;communication;data evaluation;faculty;graduate level;interviews;online guidance;online system;project planning requirements;project tracking requirements;real-time feedback;recording;student project progress;tool assessment;undergraduate level","","3","","10","","","","20-22 March 2003","","IEEE","IEEE Conference Publications"
"eTeach<sup>®</sup> - a proven learning technology for education reform","G. Moses; M. Litzkow; J. Foertsch; J. Strikwerda","Eng. Phys. Dept., Wisconsin Univ., Madison, WI, USA","32nd Annual Frontiers in Education","20030114","2002","1","","T2F-21","T2F26 vol.1","An eTEACH presentation combines a video frame (Microsoft MediaPlayer) with a slide frame (Microsoft PowerPoint), an external web links frame, a dynamic table of contents that titles the major portions of the lecture and allows jumping to any portion, buttons that allow the lecture to be advanced or rewound 10 or 30 seconds, and fast forward and reverse buttons; all in an Internet Explorer window. The PowerPoint slides and web links automatically synchronize with the current position in the lecture video. eTEACH supports PowerPoint animation features for viewing in the browser. eTEACH supports accessibility features such as closed captioning and web page readers. eTEACH has been used extensively in reforming a large enrollment computer sciences course.","0190-5848;01905848","POD:0-7803-7444-4","10.1109/FIE.2002.1157948","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1157948","","Animation;Computer science education;Educational technology;Engineering students;Information technology;Physics;Power engineering computing;Software tools;Streaming media;Web pages","computer aided instruction;computer animation;computer science education;educational courses;information resources;multimedia systems","Internet Explorer window;Microsoft MediaPlayer;Microsoft PowerPoint;browser;closed captioning;curriculum reform;dynamic table of contents;eTEACH;education reform;enrollment computer sciences course;learning technology;lecture video;multimedia presentation;slide frame;streaming video;synchronization;video frame;web links;web page readers;web-based instruction","","3","","4","","","","6-9 Nov. 2002","","IEEE","IEEE Conference Publications"
"An architecture for integrated regional health telematics networks","D. G. Katehakis; M. Tsiknakis; S. C. Orphanoudakis","Center of Med. Informatics & Health Telematics Applications, Inst. of Comput. Sci., Heraklion, Greece","2001 Conference Proceedings of the 23rd Annual International Conference of the IEEE Engineering in Medicine and Biology Society","20021107","2001","4","","3642","3645 vol.4","Healthcare is usually delivered within certain organizational boundaries and information produced at each site is managed by isolated autonomous clinical information systems. In some cases point-to-point communication is enabled, facilitating the exchange of information. In contrast, integrated regional health telematics; networks enable accessibility to information and services without visible organizational boundaries, to provide decentralized healthcare through integrated services for seamless and personalized information delivery. This has the advantage that enables informed citizens to have an impact on the healthcare system and to be more concerned and care for their own health. The current vision comprises affordable access to healthcare resources and services for all citizens, thus making medical expertise a shared resource wherever and whenever needed. Important areas in which information society technologies are likely to have a significant impact include those of pre-hospital health emergencies, remote monitoring of patients with chronic conditions, and medical collaboration through sharing of health-related information resources. Accessibility to these and other media-rich, user-oriented. services, in the context of the emerging global information society, will be supported by a healthcare information infrastructure, which can achieve effective horizontal integration of networked information sources.","1094-687X;1094687X","POD:0-7803-7211-5","10.1109/IEMBS.2001.1019624","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1019624","","Application software;Biomedical informatics;Clinical diagnosis;Collaboration;Computer architecture;Computer science;Electronic mail;Isolation technology;Medical services;Telematics","biomedical education;distance learning;distributed object management;groupware;health care;information networks;information technology;medical information systems;patient monitoring;telemedicine","accessibility;added value services;affordable access;chronic conditions;decentralized healthcare;educational services;emerging global information society;health-related information resources;healthcare;healthcare information infrastructure;healthcare resources;information society technologies;integrated electronic health record;integrated regional health telematics network architecture;integrated services;media-rich user-oriented. services;medical collaboration;medical expertise;networked information source horizontal integration;organizational boundaries;pre-hospital health emergencies;remote monitoring;seamless personalized information delivery","","6","","11","","","","2001","","IEEE","IEEE Conference Publications"
