"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Work In Progress: Tablet PC's as a Leveling Device!","C. Beaton","Rochester Institute of Technology, Information Technology, cib@it.rit.edu","Proceedings. Frontiers in Education. 36th Annual Conference","20070305","2006","","","15","16","Hewlett Packard Tablet PC's were used to alter the accessibility of the academic learning environment within a core information technology course entitled ""Needs Assessment."" This class deals with the softer side of IT, as it relates to communication and information-gathering. Taught in a classroom, technology has not been a part of the course learning style. The implementation of wireless tablet PC's augmented the curriculum on several levels. Interactions between diverse students (RIT has 1500 Deaf and hard of hearing students, due to the presence of the National Technical Institute for the Deaf) were impacted positively. The ability for students to communicate online while working face to face was unique, and the collaborative learning experience was heightened due to the functionality of the Tablets. However, there were also interesting trade-offs. In addition, it was discovered that students with other disabilities benefited in ways that were not anticipated","0190-5848;01905848","CD-ROM:1-4244-0257-3; POD:1-4244-0256-5","10.1109/FIE.2006.322475","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4117010","Accessibility Active Learning;Teaching Methodologies;Technology","Auditory system;Cellular phones;Collaborative work;Cultural differences;Deafness;Education;Hair;Information technology;Portable computers;Resistors","Hewlett Packard computers;computer aided instruction;computer science education;educational courses;notebook computers","Hewlett Packard;academic learning;active learning;collaborative learning;information gathering;information technology course;wireless tablet PC","","1","","6","","","","27-31 Oct. 2006","","IEEE","IEEE Conference Publications"
"One Touch Logon: Replacing Multiple Passwords with Single Fingerprint Recognition","B. Park; S. Hong; J. Oh; H. Lee; Y. Won","Korea University, Korea","The Sixth IEEE International Conference on Computer and Information Technology (CIT'06)","20061204","2006","","","163","163","User authentication is still heavily reliant on the use of passwords, and the security problems associated with passwords are becoming more and more serious. The main causes of these problems are the prevalence of password sniffing and the difficulty of password management due to the increased number of accessible systems. In this paper, we propose a personal password management system called ""One Touch Logon"", which replaces the annoying password-based authentication systems with a simple touch-and-login method. The effectiveness of the proposed system is demonstrated by implementing it on widely-used legacy systems such as Microsoft Windows and Web site logons. This mechanism is easy to implement and integrate with current password-based systems through the use of an inexpensive consumer electronic device allowing for fingerprint recognition. Moreover, eliminating the burden of memorizing multiple passwords enables the user to choose hard-to-guess passwords and further increases the utilization of Internet services while improving their accessibility. Our empirical study shows that One Touch Logon gives more benefits as the number of employing sites increases, especially when exceeding the number three1.","","POD:0-7695-2687-X","10.1109/CIT.2006.128","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4019947","","Authentication;Biometrics;Computer science education;Consumer electronics;Costs;Dictionaries;Educational programs;Fingerprint recognition;Information security;Web and internet services","","","","1","","16","","","","Sept. 2006","","IEEE","IEEE Conference Publications"
"School-level ICT Adoption Factors in the Western Cape Schools","L. Miller; M. Naidoo; J. P. van Belle; W. Chigona","University of Cape Town, South Africa","Fourth IEEE International Workshop on Technology for Education in Developing Countries (TEDC'06)","20060724","2006","","","57","61","The ramifications of using information and communication technology (ICT) in education may be the answer to alleviating the educational crisis that South Africa is experiencing. However, the factors that will create a high level of adoption of ICTs in the country's schools haven't been studied, making research in this area vital for project success and sustainability. This project attempts to identify the critical success factors related to ICT interventions in Western Cape schools. In this study the theory of planned behaviour model is used to gain an understanding of decision making processes with regard to ICT use in education. Analysis of the data reveals at school level adoption is affected by availability and accessibility of ICT resources, efficiency of technical support and the influence (attitude) of education leaders","","POD:0-7695-2633-0","10.1109/TEDC.2006.24","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1648410","","Africa;Communications technology;Computer science education;Costs;Educational institutions;Educational technology;Information systems;Personal digital assistants;TV;Telecommunication computing","educational institutions;educational technology","Western Cape schools;communication technology;information technology;planned behaviour theory;school-level ICT adoption factors","","1","","13","","","","10-12 July 2006","","IEEE","IEEE Conference Publications"
"Accessibility in virtual knowledge spaces for mathematics and natural sciences","N. Dahlmann; S. Jeschke; R. Seller; H. Vieritz","Technische Univ. Berlin, Germany","First International Conference on Automated Production of Cross Media Content for Multi-Channel Distribution (AXMEDIS'05)","20060213","2005","","","4 pp.","","Flexibility and adaptivity are two of the outstanding characteristics of new media and new technologies in learning, teaching and research. These properties allow new methods to support persons with special needs and handicaps. So far the existing approaches have been able to expand the accessibility to static Web-based information. However, the development of ""barrier-free"" eLearning and eResearch environments is still a barely investigated field due to the lack of concepts to support accessibility of interactive components and to transform between different media types. In this paper we discuss the resulting barriers, and some approaches which have the ability to at least contribute to overcome these problems focusing on eLTR-environments (eLTR := eLearning, eTeaching, eResearch) for mathematics and natural sciences.","","POD:0-7695-2348-X","10.1109/AXMEDIS.2005.5","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1592104","","Communications technology;Computer science education;Electronic learning;Government;Guidelines;Mathematical model;Mathematics;Portals;Power engineering computing;Space technology","computer aided instruction;handicapped aids;mathematics computing;natural sciences computing;teaching","eLTR-environments;eLearning;eResearch;eTeaching;handicaps;mathematics;natural sciences;static Web-based information;virtual knowledge spaces","","0","","8","","","","30 Nov.-2 Dec. 2005","","IEEE","IEEE Conference Publications"
"Using cellular phones in higher education: mobile access to online course materials","B. Mermelstein; E. Tal","Center for Inf. Technol. in Distance Educ., Israel Open Univ., Israel","IEEE International Workshop on Wireless and Mobile Technologies in Education (WMTE'05)","20060123","2005","","","3 pp.","","Access to the Internet, which to date was mainly limited to desk-top computers, is now enabled through a wide range of portable devices. These devices include cellular phones, which are small, widespread, and afford a high level of intimacy. Information needed at a certain time, location or immediacy are typical kinds of information that are natural candidates for access via cellular phones [Seppala and Alamaki, 2002]. Four m-learning pilot projects are now in progress at the Open University of Israel (OUI) which include mobile accessibility to (1) discussion groups held on the Websites of academic courses; (2) video lessons (live & VOD); (3) audio books for students with learning disabilities (for cellular and MP3 players); and (4) administrative information (SMS messages). This paper reports on these four experiments, examining the types of use students may make with their cellular phones and other mobile devices to access support learning materials.","","POD:0-7695-2385-4","10.1109/WMTE.2005.71","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1579282","","Biological materials;Books;Cellular phones;Computer science education;Digital audio players;Distance learning;Information technology;Internet;Mobile handsets;Portable computers","Internet;cellular radio;computer aided instruction;continuing education;educational aids;educational courses;mobile computing;mobile handsets","Open University of Israel;SMS messages;Websites;academic courses;administrative information;audio books;cellular phones;higher education;m-learning pilot projects;mobile access;mobile accessibility;online course materials;video lessons","","0","","11","","","","28-30 Nov. 2005","","IEEE","IEEE Conference Publications"
"A self-regulated learning system with scaffolding support for self-regulated e/m-learning","Kuei-Ping Shih; Chih-Yung Chang; Hung-Chang Chen; Sheng-Shih Wang","Dept. of Comput. Sci. & Inf. Eng., Tamkang Univ., Taipei, Taiwan","ITRE 2005. 3rd International Conference on Information Technology: Research and Education, 2005.","20050906","2005","","","30","34","The paper proposes a self-regulated learning system with scaffold support for self-regulated e/m-learning. With the support of the self-regulated system, the learner can identify his best way for learning, where a learner can get supports from the environmental resources in a scaffolding manner and improve his performance of self-regulated learning. Based on the self-regulatory learning and scaffolding theories, two subsystems, ""learning scheduler subsystem"" and ""content accessibility subsystem"", are proposed. The learning scheduler subsystem helps learners schedule their learning process and enhance the capability of self-regulated learning. With the use of the content accessibility subsystem, the instructor can organize the contents and teaching materials such that different level of supports can be dynamically provided to learners. Comprehensively, the proposed self-regulated learning system not only assists the learner to cultivate his self-regulated learning behavior, but also provides the learner a mobile, portable, and personalized learning environment.","","POD:0-7803-8932-8","10.1109/ITRE.2005.1503060","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1503060","","Computer science;Control systems;Councils;Education;Explosions;Fractals;Learning systems;Scheduling","computer aided instruction;mobile computing","content accessibility subsystem;learning scheduler subsystem;mobile learning;personalized learning environment;portable learning;scaffold support;self-regulated e-learning;self-regulated learning system;self-regulated m-learning","","4","","23","","","","27-30 June 2005","","IEEE","IEEE Conference Publications"
"Management issues of flexible, multilevel distance learning-based teacher training","N. Ragonis; B. Haberman","Dept. of Sci. Teaching, Weizmann Inst. of Sci., Rehovot, Israel","Proceedings 3rd IEEE International Conference on Advanced Technologies","20030728","2003","","","428","429","We describe the implementation and management of a flexible model for multilevel distance learning-based teacher training. The model was implemented to introduce curricular and pedagogical aspects of teaching logic programming, to high school computer science leading teachers, in the framework of an in service course. Although the advantages of preparing a unique training program for each teacher and initiating peer collaboration were clearly demonstrated during the course, we also noticed several difficulties that may be associated with the decentralization of the course and the exposure and accessibility of the Web-based communication.","","POD:0-7695-1967-9","10.1109/ICALT.2003.1215157","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1215157","","Artificial intelligence;Collaboration;Computer aided instruction;Computer science;Education;Employee welfare;Logic programming;Management training;Meetings;Technology management","Internet;computer based training;computer science education;distance learning;educational courses;logic programming;teacher training","Web-based communication;computer science course;curricular aspects;high-school computer science leading teachers;in-service course;logic programming teaching;management issues;multi-level distance learning-based teacher training;pedagogical aspects;peer collaboration","","0","","5","","","","9-11 July 2003","","IEEE","IEEE Conference Publications"
"Improving project planning/tracking for student software engineering projects through SOPPTS","J. Zhang; D. Zage; W. Zage","Dept. of Comput. Sci., Ball State Univ., Muncie, IN, USA","Proceedings 16th Conference on Software Engineering Education and Training, 2003. (CSEE&T 2003).","20030402","2003","","","185","192","The Student Online Project Planning and Tracking System, SOPPTS, is an online system designed and implemented to enhance the communication avenues and the project planning/tracking requirements of student projects for the Ball State University (BSU) software engineering classes. This paper presents the design and assessment of this tool SOPPTS has been designed and field-tested to provide real-time feedback from faculty on student project progress, to offer online guidance for project planning and to produce automated tracking of student projects. The tool assessment included interviews of both students at the undergraduate and graduate level and faculty. The interview was a set of specific questions chosen to document each participant's experience and impressions of utilizing SOPPTS. Data evaluation consisted of compiling the reoccurring themes during the interview process. The major themes that emerged are the increased efficiency in developing, recording and tracking of student project plans, the visibility and immediate accessibility of this information and the improved and timely communication among the student team members, faculty and client partners. With the improved access to information and facilitated communication through SOPPTS, the project planning and tracking skills for the software development teams improved. Moreover, the informal aspects of team communication and synergy, factors that can be as important as the technical aspects, were enhanced.","1093-0175;10930175","POD:0-7695-1869-9","10.1109/CSEE.2003.1191376","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1191376","","Computer science;Design engineering;Documentation;Educational products;Feedback;Job shop scheduling;Programming;Project management;Software engineering;Software systems","computer science education;planning;project management;software engineering","Ball State University software engineering classes;Student Online Project Planning and Tracking System;automated tracking;communication;data evaluation;faculty;graduate level;interviews;online guidance;online system;project planning requirements;project tracking requirements;real-time feedback;recording;student project progress;tool assessment;undergraduate level","","3","","10","","","","20-22 March 2003","","IEEE","IEEE Conference Publications"
"Internet based neural network online simulation tool","M. Manic; B. Wilamowski; A. Malinowski","Dept. of Comput. Sci., Univ. of Idaho, Boise, ID, USA","IEEE 2002 28th Annual Conference of the Industrial Electronics Society. IECON 02","20030228","2002","4","","2870","2874 vol.4","Since the legendary work of McCulloch and Pitts from early 1940s and introduction of concept of artificial neuron, numerous attempts aiming to automate the process of training neural networks have been made. Neural networks, even though successfully applied in many different areas still bear significant problems with respect to adequate choice of network parameters, architecture, etc. As the concept of neural networks evolved through more than six decades, the technology also underwent tremendous changes. Educational tools aiming to help everyday users to learn, gain and apply knowledge in neural network training have evolved accordingly. Unlike many commercial or freeware tools available on market today, authors have decided to go with the implementation that would provide two significant advantages to an existing tools. In this paper authors are proposing an educational too that is characterized by both transparent accessibility with respect to hardware and software platform on one, and ease of use on the other hand. The tool is web based, therefore user is relieved of installation and setup hurdles. Besides, by employing a remote server that hosts the application, the user saves local resources for other jobs.","","POD:0-7803-7474-6","10.1109/IECON.2002.1182851","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1182851","","Application software;Artificial neural networks;Computational modeling;Computer architecture;Hardware;IP networks;Neural networks;Neurons;Pins;Software tools","computer aided instruction;computer science education;digital simulation;information resources;learning (artificial intelligence)","Internet;architecture;artificial neuron;commercial tools;educational tools;freeware tools;hardware;network parameters;neural network online simulation tool;neural networks training automation;remote server;software;transparent accessibility","","4","","16","","","","5-8 Nov. 2002","","IEEE","IEEE Conference Publications"
"Learning through telemedicine networks","Liqiong Deng; M. S. Poole","Texas A&M Univ., College Station, TX, USA","36th Annual Hawaii International Conference on System Sciences, 2003. Proceedings of the","20030206","2003","","","8 pp.","","Telemedicine is advocated for its potential to improve the accessibility and quality of health care delivery while lowering costs. Although the potential benefits of telemedicine have long been a subject of research and intense discussion, the results of actual implementations have been far from conclusive. Most current research, which views telemedicine as a substitute for travel and a basis for economies of scale, is rather limited in exploring the full potential of telemedicine. In this paper, we develop a new framework in which organizational learning is the theoretical basis for explaining the development and potential benefits of telemedicine. We conceptualize telemedicine as an integrated IT-enabled health care network of collaborative relationships. A well-developed telemedicine network is high in density, maintains a balance of strong and weak network ties, and is comprised of a diverse set of relationships. This type of network facilitates learning through the exchange, transfer and distribution of medical information/knowledge, the generation and dissemination of new knowledge about how to collaborate effectively via telemedicine, and the application of this knowledge in telemedicine practice. Viewing telemedicine in this light directs our attention to outcomes not emphasized in most prior research, including the diffusion of medical knowledge and expertise, and the development of collaborative knowledge shared by the health care parties. This paper develops a research model to explain how learning occurs in telemedicine practice, identify factors influencing the learning process, and indicate how thriving telemedicine networks can be built. The model focuses on flexibility of information technology, network density, strength of network ties, and network diversity as key factors having impacts on learning. It also views the acquisition, transfer and sharing of medical knowledge and the development of telemedicine collaborative knowledge as two learning processes occurring simultaneously and recursively, and reinforcing each other. Ultimately, learning is the core process that helps realize the potential of telemedicine.","","POD:0-7695-1874-5","10.1109/HICSS.2003.1174377","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1174377","","Collaboration;Communications technology;Costs;Current measurement;Economies of scale;Information technology;Knowledge acquisition;Medical services;Space technology;Telemedicine","biomedical education;computer aided instruction;health care;information dissemination;information networks;medical computing;telemedicine","collaborative knowledge;collaborative relationships;health care delivery;information distribution;information exchange;information technology;information transfer;integrated IT-enabled health care network;knowledge dissemination;knowledge generation;learning processes;medical expertise;medical information;medical knowledge;network density;network diversity;network ties;organizational learning;telemedicine networks","","0","","30","","","","6-9 Jan. 2003","","IEEE","IEEE Conference Publications"
"Access for everyone: introducing accessibility issues to students in Internet programming courses","S. Ludi","Dept. of Comput. Sci. & Eng., Arizona State Univ., Tempe, AZ, USA","32nd Annual Frontiers in Education","20030114","2002","3","","S1C-7","S1C-9 vol.3","Several computer science departments include Internet or Web programming courses for both computer science majors and nonmajors. A large component of these courses is Web page development and design using HTML and other technologies. While the need for increasing the level of accessibility to Web resources by the disabled has become more prominent, the topic is often missing from these relevant courses. This paper presents the need for introducing accessibility topics as well as the technical details and tools that can be used to create more accessible Web sites and software.","0190-5848;01905848","POD:0-7803-7444-4","10.1109/FIE.2002.1158617","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1158617","","Arthritis;Auditory system;Computer science;Educational institutions;HTML;Heart;Internet;Programming profession;Web pages;Web sites","Internet;Web design;computer science education;educational courses;hypermedia markup languages;programming","HTML;Internet programming courses;Web page design;Web page development;Web programming courses;Web resources accessibility;accessibility tools;computer science education;disabled students;technical details","","0","","10","","","","6-9 Nov. 2002","","IEEE","IEEE Conference Publications"
"eTeach<sup>®</sup> - a proven learning technology for education reform","G. Moses; M. Litzkow; J. Foertsch; J. Strikwerda","Eng. Phys. Dept., Wisconsin Univ., Madison, WI, USA","32nd Annual Frontiers in Education","20030114","2002","1","","T2F-21","T2F26 vol.1","An eTEACH presentation combines a video frame (Microsoft MediaPlayer) with a slide frame (Microsoft PowerPoint), an external web links frame, a dynamic table of contents that titles the major portions of the lecture and allows jumping to any portion, buttons that allow the lecture to be advanced or rewound 10 or 30 seconds, and fast forward and reverse buttons; all in an Internet Explorer window. The PowerPoint slides and web links automatically synchronize with the current position in the lecture video. eTEACH supports PowerPoint animation features for viewing in the browser. eTEACH supports accessibility features such as closed captioning and web page readers. eTEACH has been used extensively in reforming a large enrollment computer sciences course.","0190-5848;01905848","POD:0-7803-7444-4","10.1109/FIE.2002.1157948","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1157948","","Animation;Computer science education;Educational technology;Engineering students;Information technology;Physics;Power engineering computing;Software tools;Streaming media;Web pages","computer aided instruction;computer animation;computer science education;educational courses;information resources;multimedia systems","Internet Explorer window;Microsoft MediaPlayer;Microsoft PowerPoint;browser;closed captioning;curriculum reform;dynamic table of contents;eTEACH;education reform;enrollment computer sciences course;learning technology;lecture video;multimedia presentation;slide frame;streaming video;synchronization;video frame;web links;web page readers;web-based instruction","","3","","4","","","","6-9 Nov. 2002","","IEEE","IEEE Conference Publications"
"An architecture for integrated regional health telematics networks","D. G. Katehakis; M. Tsiknakis; S. C. Orphanoudakis","Center of Med. Informatics & Health Telematics Applications, Inst. of Comput. Sci., Heraklion, Greece","2001 Conference Proceedings of the 23rd Annual International Conference of the IEEE Engineering in Medicine and Biology Society","20021107","2001","4","","3642","3645 vol.4","Healthcare is usually delivered within certain organizational boundaries and information produced at each site is managed by isolated autonomous clinical information systems. In some cases point-to-point communication is enabled, facilitating the exchange of information. In contrast, integrated regional health telematics; networks enable accessibility to information and services without visible organizational boundaries, to provide decentralized healthcare through integrated services for seamless and personalized information delivery. This has the advantage that enables informed citizens to have an impact on the healthcare system and to be more concerned and care for their own health. The current vision comprises affordable access to healthcare resources and services for all citizens, thus making medical expertise a shared resource wherever and whenever needed. Important areas in which information society technologies are likely to have a significant impact include those of pre-hospital health emergencies, remote monitoring of patients with chronic conditions, and medical collaboration through sharing of health-related information resources. Accessibility to these and other media-rich, user-oriented. services, in the context of the emerging global information society, will be supported by a healthcare information infrastructure, which can achieve effective horizontal integration of networked information sources.","1094-687X;1094687X","POD:0-7803-7211-5","10.1109/IEMBS.2001.1019624","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1019624","","Application software;Biomedical informatics;Clinical diagnosis;Collaboration;Computer architecture;Computer science;Electronic mail;Isolation technology;Medical services;Telematics","biomedical education;distance learning;distributed object management;groupware;health care;information networks;information technology;medical information systems;patient monitoring;telemedicine","accessibility;added value services;affordable access;chronic conditions;decentralized healthcare;educational services;emerging global information society;health-related information resources;healthcare;healthcare information infrastructure;healthcare resources;information society technologies;integrated electronic health record;integrated regional health telematics network architecture;integrated services;media-rich user-oriented. services;medical collaboration;medical expertise;networked information source horizontal integration;organizational boundaries;pre-hospital health emergencies;remote monitoring;seamless personalized information delivery","","6","","11","","","","2001","","IEEE","IEEE Conference Publications"
"Remote sensing education using Internet - Prospects of the Inter-University Aerospace Centre","E. A. Baldina; E. R. Chalova; Y. F. Knizhnikov; O. V. Tutubalina","Fac. of Geogr., Moscow State Univ., Russia","IEEE International Geoscience and Remote Sensing Symposium","20021107","2002","4","","2261","2263 vol.4","The Inter-University Aerospace Centre develops distance learning technologies since 2000 to provide up-to-date remote sensing training for university teachers in environmental sciences in the countries of the former Soviet Union. The article reviews the experience of the three Internet-based seminars conducted in 2000-2001: on the satellite imagery available on the Internet, on the MultiSpec freeware and on the image analysis for mountainous regions to enhance school geography lessons. Topics and methods for conducting the seminars were defined by the following principles: novelty of techniques and/or imagery; accessibility for variously experienced users; suitability for low-speed Internet connections and for low-end computers; demonstration of geographical applications as well as technology. In conclusion, planned future developments are outlined.","","POD:0-7803-7536-X","10.1109/IGARSS.2002.1026512","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1026512","","Computational Intelligence Society;Computer aided instruction;Continuing education;Geography;Internet;Laboratories;Remote sensing;Satellites;Seminars;World Wide Web","computer aided instruction;distance learning;geophysical signal processing;geophysical techniques;remote sensing;terrain mapping","Inter-University Aerospace Centre;Internet;Moscow;MultiSpec freeware;Russia;distance learning;education;environmental;geophysical measurement technique;image analysis;image processing;land surface;remote sensing;satellite imagery;seminars;teaching;terrain mapping;training;university teachers","","1","","7","","","","2002","","IEEE","IEEE Conference Publications"
"Virtual reality on the WWW: simulating class I procedures in restorative dentistry","N. F. F. Mohamed; D. A. Luke","Sch. of Inf. Technol., Universiti Utara Malaysia, Kedah, Malaysia","Student Conference on Research and Development","20021107","2002","","","360","363","The World Wide Web (WWW) is a very efficient way for information exchange. Advancement in Web technology now permits visualisation software to be shared across the Internet. This paper discusses the design and prototype development of a Web-based VR to create an interactive-simulation for the procedure of a Class I cavity preparation in restorative dentistry. The aim of this research is to find out whether a simple solution utilising the wide accessibility of the WWW would be feasible to provide a portable, scalable and low-cost real time dental simulation. To achieve this, a virtual reality simulator, containing simulations of the Class I restorative equipment and materials, is embedded in the Web page. The requirements of a Web based VR simulation for this type of application are also discussed.","","POD:0-7803-7565-3","10.1109/SCORED.2002.1033132","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1033132","","Application software;Computer science education;Dentistry;Diseases;Shape;Technological innovation;Teeth;Virtual reality;Web sites;World Wide Web","Internet;digital simulation;information resources;real-time systems;solid modelling;telemedicine;virtual reality","3D modeling;Class I cavity preparation;World Wide Web;dental simulation;digital simulation;interactive-simulation;real time systems;restorative dentistry;virtual reality;web page","","0","","9","","","","2002","","IEEE","IEEE Conference Publications"
"Representing spatial information through multimodal interfaces","R. D. Jacobson","Dept. of Geogr., Florida State Univ., Tallahassee, FL, USA","Proceedings Sixth International Conference on Information Visualisation","20021107","2002","","","730","734","The research discussed is a component of a larger study to explore the accessibility and usability of spatial data presented through multiple sensory modalities including haptic, auditory and visual interfaces. Geographical information systems (GIS) and other computer-based tools for spatial display predominantly use vision to communicate information to the user, as sight is the spatial sense par excellence. Ongoing research is exploring the fundamental concepts and techniques necessary to navigate through multimodal interfaces, which are user, task, domain, and interface specific. This highlights the necessity for both a conceptual/theoretical schema, and the need for extensive usability studies. Preliminary results presented here exploring feature recognition, and shape tracing in non-visual environments indicate multimodal interfaces have a great deal of potential for facilitating access to spatial data for blind and visually impaired persons. The research is undertaken with the wider goals of increasing information accessibility and promoting ""universal access."".","1093-9547;10939547","POD:0-7695-1656-4","10.1109/IV.2002.1028858","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1028858","","Auditory displays;Computer displays;Computer science education;Data visualization;Haptic interfaces;Humans;Jacobian matrices;Navigation;Redundancy;Usability","data visualisation;geographic information systems;handicapped aids;human factors;user interfaces;visual databases","accessibility;auditory interface;blind persons;feature recognition;geographical information systems;haptic interface;multimodal interfaces;multiple sensory modalities;shape tracing;spatial data access;spatial display;spatial information representation;universal access;usability;visual interfaces;visually impaired persons","","4","","23","","","","2002","","IEEE","IEEE Conference Publications"
"Development of online undergraduate object-oriented programming curriculum","V. Uskov; A. Saad","Bradley Univ., Peoria, IL, USA","30th Annual Frontiers in Education Conference. Building on A Century of Progress in Engineering Education. Conference Proceedings (IEEE Cat. No.00CH37135)","20020806","2000","1","","T3D/18 vol.1","","The rapid spread and accessibility of the Internet since the beginning of this decade has baffled most technology forecasters. A telling comparison shows that it took 40 years for radio technology to reach 50 million users in the U.S., and it took TV 13 years, while it took only 4 years for the World Wide Web to reach the same number of users. While the growth in employment of all occupations in the U.S. information technology (IT) industry between 1996-2006 is projected at 88.25%, the growth of college/university IT faculty is only projected at 18.3% (http://www.ed.gov). These findings motivated us to propose the NSF-CCLI-EMD project to create a basis for several IT online degree programs in the US colleges and universities. A design and development of the online object-oriented programming (OOP) curriculum is a vital part of this project","0190-5848;01905848","POD:0-7803-6424-4","10.1109/FIE.2000.897637","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=897637","","Educational institutions;Employment;Information technology;Internet;Object oriented programming;Online Communities/Technical Collaboration;Programming profession;TV;Technology forecasting;Web sites","Internet;computer science education;educational courses;educational technology;information resources;object-oriented programming","IT industry;Internet;World Wide Web;colleges;computer science education;information technology industry;object-oriented programming education;occupations;online degree programs;online undergraduate curriculum;universities","","0","","3","","","","2000","18 Oct 2000-21 Oct 2000","IEEE","IEEE Conference Publications"
"Three-dimensional computer graphics using EGA or VGA card","Hua Li","Dept. of Comput. Sci., Texas Tech. Univ., Lubbock, TX, USA","IEEE Transactions on Education","20020806","1992","35","1","44","49","An upper-level undergraduate 3-D computer graphics course using the IBM PC with an enhanced graphics adapter (EGA) or video graphics array (VGA) card was developed. Topics discussed in this course include three-dimensional viewing transformations, geometric transformations, animation, hidden line and surface removal, interpolations, and shading techniques. A broad coverage of computer graphics techniques and the easy accessibility of the IBM PC to a large number of students are the major features of the course","0018-9359;00189359","","10.1109/13.123416","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=123416","","Adaptive arrays;Algorithm design and analysis;Animation;Application software;Biomedical engineering;Computer graphics;Hardware;Interpolation;Reflection;Visualization","computer graphic equipment;computer graphics;computer science education;educational courses;microcomputer applications","3D computer graphics;EGA card;IBM PC;VGA card;animation;enhanced graphics adapter;geometric transformations;hidden line removal;surface removal;three-dimensional viewing transformations;undergraduate course;video graphics array","","0","","17","","","","Feb 1992","","IEEE","IEEE Journals & Magazines"
"Mr. Rogers Sustainable Neighborhood: a visual language case study for community education","C. Perrone; S. Spencer; E. Arias","Center for Lifelong Learning & Design, Colorado Univ., Boulder, CO, USA","Proceedings. 1997 IEEE Symposium on Visual Languages (Cat. No.97TB100180)","20020806","1997","","","387","392","Physical board games and the construction of physical models have been shown to be a valuable vehicle for education and communication, for use in the classroom as well as for issues of collaboration and conflict resolution. However, they are limited by their own physical nature. The use of a physical board game is limited to one location. Our research posed the question: can we bring the benefits of these situation based physical games to a computational medium adding the new benefits of the World Wide Web while preserving the accessibility and usefulness of the games? This case study paper outlines our work on Mr. Rogers Sustainable Neighborhood and its journey from physical board game to a computational version, using the Visual AgenTalk (VAT) visual language, and the Agentsheets based educational system WebQuest. We describe Mr. Rogers Sustainable Neighborhood as a physical game and its stakeholders, and discuss the applicability and effectiveness of the VAT language for this problem","1049-2615;10492615","POD:0-8186-8144-6","10.1109/VL.1997.626609","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=626609","","Cities and towns;Computer aided software engineering;Computer architecture;Computer science;Computer science education;Educational institutions;Physics computing;Roads;Web sites;World Wide Web","Internet;computer games;courseware;teaching;town and country planning;visual languages;visual programming","Agentsheets based educational system WebQuest;Mr Rogers Sustainable Neighborhood;VAT language;Visual AgenTalk visual language;World Wide Web;classroom;community education;computational medium;conflict resolution;situation based physical games;visual language case study","","1","","9","","","","23-26 Sep 1997","23 Sep 1997-26 Sep 1997","IEEE","IEEE Conference Publications"
