"type","id","author","editor","advisor","note","title","pages","article_no","num_pages","keywords","doi","journal","issue_date","volume","issue_no","description","month","year","issn","booktitle","acronym","edition","isbn","conf_loc","publisher","publisher_loc"
"article","1133086","Jing  Jin and Gail-Joon  Ahn","","","","Role-based Access Management for Ad-hoc Collaborative Sharing","200--209","","10","XACML-based policy framework, access control, ad-hoc collaboration, information sharing","10.1145/1133058.1133086","","","","","","","2006","","Proceedings of the Eleventh ACM Symposium on Access Control Models and Technologies","SACMAT '06","","1-59593-353-0","Lake Tahoe, California, USA","ACM","New York, NY, USA"
"article","1869669","Vladan  Jovanovic and Han  Reichgelt","","","","Comparison of Computing Programs at the Level of Intent","2:1--2:5","2","5","accreditation, computer science, cross comparison of computing programs, curriculum, information systems, information technology and software engineering","10.1145/1869667.1869669","SIGITE Newsl.","Spring 2004","2","1","","April","2005","2166-1685","","","","","","ACM","New York, NY, USA"
"article","2380793","Dale C. Rowe and Barry  Lunt","","","","Mapping the Cyber Security Terrain in a Research Context","7--12","","6","cybersecurity, cybersecurity research, information assurance and security, information technology, it research","10.1145/2380790.2380793","","","","","","","2012","","Proceedings of the 1st Annual Conference on Research in Information Technology","RIIT '12","","978-1-4503-1643-9","Calgary, Alberta, Canada","ACM","New York, NY, USA"
"article","1133063","Trent  Jaeger and Reiner  Sailer and Umesh  Shankar","","","","PRIMA: Policy-reduced Integrity Measurement Architecture","19--28","","10","Clark-Wilson Lite integrity, information flow, remote attestation","10.1145/1133058.1133063","","","","","","","2006","","Proceedings of the Eleventh ACM Symposium on Access Control Models and Technologies","SACMAT '06","","1-59593-353-0","Lake Tahoe, California, USA","ACM","New York, NY, USA"
"article","2536586","Tr&#225;nsito  Ferreras-Fern&#225;ndez and Jos&#233; A. Merlo-Vega and Francisco J. Garc&#237;a-Pe&#241;alvo","","","","Science 2.0 Supported by Open Access Repositories and Open Linked Data","331--332","","2","bibliographic description, interoperability, open access repository, open knowledge management, science 2.0. open access technology","10.1145/2536536.2536586","","","","","","","2013","","Proceedings of the First International Conference on Technological Ecosystem for Enhancing Multiculturality","TEEM '13","","978-1-4503-2345-1","Salamanca, Spain","ACM","New York, NY, USA"
"article","1268908","Anne  Dickinson","","","","'Touching the Void'...: Narrowing the Crevasse Between the Tactile Diagrams That Tutors Request and Those That Work in Reality","339--339","","1","braille, disabilities, e-learning, information technology, tactile diagrams, tactile graphics, university student","10.1145/1269900.1268908","SIGCSE Bull.","September 2007","39","3","","June","2007","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1268908","Anne  Dickinson","","","","'Touching the Void'...: Narrowing the Crevasse Between the Tactile Diagrams That Tutors Request and Those That Work in Reality","339--339","","1","braille, disabilities, e-learning, information technology, tactile diagrams, tactile graphics, university student","10.1145/1268784.1268908","","","","","","","2007","","Proceedings of the 12th Annual SIGCSE Conference on Innovation and Technology in Computer Science Education","ITiCSE '07","","978-1-59593-610-3","Dundee, Scotland","ACM","New York, NY, USA"
"article","155053","Elliot  Soloway","","","","Technology in Education (Introduction)","28--30","","3","","10.1145/155049.155053","Commun. ACM","May 1993","36","5","","May","1993","0001-0782","","","","","","ACM","New York, NY, USA"
"article","241372","Marie-Mich&#232;le  Boulet","","","","Using Multimedia to Emphasize the Development of Professional Abilities","12--20","","9","distance education, telelearning","10.1145/241360.241372","SIGCUE Outlook","Dec. 1995","23","3","","December","1995","0163-5735","","","","","","ACM","New York, NY, USA"
"article","1243456","L.  Coetzee and N.  Govender and I.  Viviers","","","","The National Accessibility Portal: An Accessible Information Sharing Portal for the South African Disability Sector","44--53","","10","accessibility, adaptability, configuration, content, information sharing, internationalisation, localisation","10.1145/1243441.1243456","","","","","","","2007","","Proceedings of the 2007 International Cross-disciplinary Conference on Web Accessibility (W4A)","W4A '07","","1-59593-590-8","Banff, Canada","ACM","New York, NY, USA"
"article","2159386","Eelke  Folmer and Fangzhou  Liu and Barrie  Ellis","","","","Navigating a 3D Avatar Using a Single Switch","154--160","","7","motor impairment, scanning, switch access, virtual worlds","10.1145/2159365.2159386","","","","","","","2011","","Proceedings of the 6th International Conference on Foundations of Digital Games","FDG '11","","978-1-4503-0804-5","Bordeaux, France","ACM","New York, NY, USA"
"article","973704","Todor  Stoilov and Krasimira  Stoilova","","","","Network of e-Services","501--506","","6","computer network, e-services, information technologies through internet","10.1145/973620.973704","","","","","","","2003","","Proceedings of the 4th International Conference Conference on Computer Systems and Technologies: E-Learning","CompSysTech '03","","954-9641-33-3","Rousse, Bulgaria","ACM","New York, NY, USA"
"article","2721978","Christian  K&#246;ppe and Anne  Bartilla","","","","Towards a Pattern Approach for Improving Enrollment and Retention of Female Students in Computer Science Education","18:1--18:9","18","9","diversity, education, educational patterns, female students","10.1145/2721956.2721978","","","","","","","2014","","Proceedings of the 19th European Conference on Pattern Languages of Programs","EuroPLoP '14","","978-1-4503-3416-7","Irsee, Germany","ACM","New York, NY, USA"
"article","2892393","Frederik  Wiehr and Felix  Kosmalla and Florian  Daiber and Antonio  Kr&#252;ger","","","","betaCube: Enhancing Training for Climbing by a Self-Calibrating Camera-Projection Unit","1998--2004","","7","augmented reality, climbing, collaboration, projection, sports technologies, wearable computing","10.1145/2851581.2892393","","","","","","","2016","","Proceedings of the 2016 CHI Conference Extended Abstracts on Human Factors in Computing Systems","CHI EA '16","","978-1-4503-4082-3","San Jose, California, USA","ACM","New York, NY, USA"
"article","2647410","Eric  Paulos and Chris  Myers and Rundong  Tian and Paxton  Paulos","","","","Sensory Triptych: Here, Near, out There","491--496","","6","children, citizen exploration, citizen science, critical design, education, sensors, toys","10.1145/2642918.2647410","","","","","","","2014","","Proceedings of the 27th Annual ACM Symposium on User Interface Software and Technology","UIST '14","","978-1-4503-3069-5","Honolulu, Hawaii, USA","ACM","New York, NY, USA"
"article","2523612","Abdulaziz  Almehmadi and Khalil  El-Khatib","","","","Authorized! Access Denied, Unauthorized! Access Granted","363--367","","5","EEG, access control, access denied, access granted, authorized, brain signals, electroencephalogram, emotion detection, unauthorized","10.1145/2523514.2523612","","","","","","","2013","","Proceedings of the 6th International Conference on Security of Information and Networks","SIN '13","","978-1-4503-2498-4","Aksaray, Turkey","ACM","New York, NY, USA"
"article","1029539","Gordon W. Romney and Brady R. Stevenson","","","","An Isolated, Multi-platform Network Sandbox for Teaching IT Security System Engineers","19--23","","5","collaborative student teaching, curricula, data privacy, information assurance, information technology, security best practices, security laboratory, security system engineer","10.1145/1029533.1029539","","","","","","","2004","","Proceedings of the 5th Conference on Information Technology Education","CITC5 '04","","1-58113-936-5","Salt Lake City, UT, USA","ACM","New York, NY, USA"
"article","502420","Don  Allison and Larry F. Hodges","","","","Virtual Reality for Education?","160--165","","6","Virtual reality, education, middle school","10.1145/502390.502420","","","","","","","2000","","Proceedings of the ACM Symposium on Virtual Reality Software and Technology","VRST '00","","1-58113-316-2","Seoul, Korea","ACM","New York, NY, USA"
"article","2445256","Elizabeth K. Hawthorne and Florence A. Appel and Carol L. Spradling and Lisa C. Kaczmarczyk","","","","Computer Science Curriculum 2013: Social and Professional Recommendations from the ACM/IEEE-CS Task Force","201--202","","2","access to computing, computer ethics pedagogy, computing curricular 2013: computer science, professional communication, professional ethics, professional practice, social and legal aspects of computing, social issues, sustainability, sustainable computing","10.1145/2445196.2445256","","","","","","","2013","","Proceeding of the 44th ACM Technical Symposium on Computer Science Education","SIGCSE '13","","978-1-4503-1868-6","Denver, Colorado, USA","ACM","New York, NY, USA"
"article","304241","Walt  Kohler","","","","EMC Information Sharing: Direct Access to MVS Data from UNIX and NT","523--524","","2","DB2, MVS, NT, UNIX, database extractor, direct access, information sharing","10.1145/304182.304241","","","","","","","1999","","Proceedings of the 1999 ACM SIGMOD International Conference on Management of Data","SIGMOD '99","","1-58113-084-8","Philadelphia, Pennsylvania, USA","ACM","New York, NY, USA"
"article","304241","Walt  Kohler","","","","EMC Information Sharing: Direct Access to MVS Data from UNIX and NT","523--524","","2","DB2, MVS, NT, UNIX, database extractor, direct access, information sharing","10.1145/304181.304241","SIGMOD Rec.","June 1999","28","2","","June","1999","0163-5808","","","","","","ACM","New York, NY, USA"
"article","3123459","Salvatore  Sorce and Vito  Gentile and Cristina  Enea and Antonio  Gentile and Alessio  Malizia and Fabrizio  Milazzo","","","","A Touchless Gestural System for Extended Information Access Within a Campus","37--43","","7","gestural interaction, human-computer interaction, information-provision systems, natural interfaces, touchless interaction","10.1145/3123458.3123459","","","","","","","2017","","Proceedings of the 2017 ACM Annual Conference on SIGUCCS","SIGUCCS '17","","978-1-4503-4919-2","Seattle, Washington, USA","ACM","New York, NY, USA"
"article","2978217","Howard R. Turner and Robert M. Barron and Aaron G. McCrocklin","","","","Open Source Technologies to Build Stable and Resilient Infrastructures in Information Technology Education","31--33","","3","citrix xenserver, linux, open-source","10.1145/2978192.2978217","","","","","","","2016","","Proceedings of the 17th Annual Conference on Information Technology Education","SIGITE '16","","978-1-4503-4452-4","Boston, Massachusetts, USA","ACM","New York, NY, USA"
"article","2641321","Victor R. Lee and Mary  Briggs","","","","Lessons Learned from an Initial Effort to Bring a Quantified Self Meetup Experience to a New Demographic","707--710","","4","education, high school, quantified self","10.1145/2638728.2641321","","","","","","","2014","","Proceedings of the 2014 ACM International Joint Conference on Pervasive and Ubiquitous Computing: Adjunct Publication","UbiComp '14 Adjunct","","978-1-4503-3047-3","Seattle, Washington","ACM","New York, NY, USA"
"article","2494173","Michael  Brock and Per Ola  Kristensson","","","","Supporting Blind Navigation Using Depth Sensing and Sonification","255--258","","4","accessibility, blind navigation","10.1145/2494091.2494173","","","","","","","2013","","Proceedings of the 2013 ACM Conference on Pervasive and Ubiquitous Computing Adjunct Publication","UbiComp '13 Adjunct","","978-1-4503-2215-7","Zurich, Switzerland","ACM","New York, NY, USA"
"article","2245460","Mariko  Kamie and Takako  Hashimoto and Hiroyuki  Kitagawa","","","","Effective Web Video Clustering Using Playlist Information","949--956","","8","clustering, information retrieval, playlist, web video","10.1145/2245276.2245460","","","","","","","2012","","Proceedings of the 27th Annual ACM Symposium on Applied Computing","SAC '12","","978-1-4503-0857-1","Trento, Italy","ACM","New York, NY, USA"
"article","3125683","Rajesh  Kalyanam and Baijian  Yang","","","","Try-CybSI: An Extensible Cybersecurity Learning and Demonstration Platform","41--46","","6","cloud computing, containerized, cybersecurity, instruction, reproducible research, secure coding","10.1145/3125659.3125683","","","","","","","2017","","Proceedings of the 18th Annual Conference on Information Technology Education","SIGITE '17","","978-1-4503-5100-3","Rochester, New York, USA","ACM","New York, NY, USA"
"article","2669961","Jos&#233; Carlos S&#225;nchez Prieto and Susana Olmos Miguel&#225;&#241;ez and Francisco J. Garc&#237;a-Pe&#241;alvo","","","","Mobile Learning Adoption from Informal into Formal: An Extended TAM Model to Measure Mobile Acceptance Among Teachers","595--602","","8","ICT, TAM, mlearning, technology acceptance model, technology adoption","10.1145/2669711.2669961","","","","","","","2014","","Proceedings of the Second International Conference on Technological Ecosystems for Enhancing Multiculturality","TEEM '14","","978-1-4503-2896-8","Salamanca, Spain","ACM","New York, NY, USA"
"article","3125703","Nestor I. Bernal and Luis F. Castillo and Jes&#250;s A. Henr&#237;quez and Pedro G. Feij&#243;o and Maria C. Ram&#237;rez and Edier E. Espinosa","","","","BOCHICA: Educational Technologies for Water Care","175--175","","1","augmented reality (ar), e-learning, water care","10.1145/3125659.3125703","","","","","","","2017","","Proceedings of the 18th Annual Conference on Information Technology Education","SIGITE '17","","978-1-4503-5100-3","Rochester, New York, USA","ACM","New York, NY, USA"
"article","961587","Dawn  Cizmar","","","","Software Engineering Concepts for Multimedia Development","230--230","","1","instructional technology, multimedia development, software engineering","10.1145/961290.961587","SIGCSE Bull.","September 2003","35","3","","June","2003","0097-8418","","","","","","ACM","New York, NY, USA"
"article","961587","Dawn  Cizmar","","","","Software Engineering Concepts for Multimedia Development","230--230","","1","instructional technology, multimedia development, software engineering","10.1145/961511.961587","","","","","","","2003","","Proceedings of the 8th Annual Conference on Innovation and Technology in Computer Science Education","ITiCSE '03","","1-58113-672-2","Thessaloniki, Greece","ACM","New York, NY, USA"
"article","947143","Andrew M. Phelps and Kevin J. Bierre and David M. Parks","","","","MUPPETS: Multi-user Programming Pedagogy for Enhancing Traditional Study","100--105","","6","game programming, graphics, programming education, virtual worlds","10.1145/947121.947143","","","","","","","2003","","Proceedings of the 4th Conference on Information Technology Curriculum","CITC4 '03","","1-58113-770-2","Lafayette, Indiana, USA","ACM","New York, NY, USA"
"article","1414582","Gary B. Randolph and Dennis O. Owen","","","","Attracting Communities and Students to IT with a Community Service Web Contest","77--80","","4","computer education enrollment, engagement, web contest","10.1145/1414558.1414582","","","","","","","2008","","Proceedings of the 9th ACM SIGITE Conference on Information Technology Education","SIGITE '08","","978-1-60558-329-7","Cincinnati, OH, USA","ACM","New York, NY, USA"
"article","2978224","Marco  Ghiglieri and Martin  Stopczynski","","","","SecLab: An Innovative Approach to Learn and Understand Current Security and Privacy Issues","67--72","","6","cybersecurity, e-learning platform, it security education","10.1145/2978192.2978224","","","","","","","2016","","Proceedings of the 17th Annual Conference on Information Technology Education","SIGITE '16","","978-1-4503-4452-4","Boston, Massachusetts, USA","ACM","New York, NY, USA"
"article","2047654","Norman  Villaroman and Dale  Rowe and Bret  Swan","","","","Teaching Natural User Interaction Using OpenNI and the Microsoft Kinect Sensor","227--232","","6","HCI, Kinect, OpenNI, education, natural user interface","10.1145/2047594.2047654","","","","","","","2011","","Proceedings of the 2011 Conference on Information Technology Education","SIGITE '11","","978-1-4503-1017-8","West Point, New York, USA","ACM","New York, NY, USA"
"article","2808037","Yvon  Feaster and Jiannan  Zhai and Jason O. Hallstrom","","","","Serious Toys: Introducing Sensors and Sensor Networks in Pre-collegiate Classrooms","3--8","","6","experimental evaluation, k-12 curriculum, outreach, sensor networks, sensors","10.1145/2808006.2808037","","","","","","","2015","","Proceedings of the 16th Annual Conference on Information Technology Education","SIGITE '15","","978-1-4503-3835-6","Chicago, Illinois, USA","ACM","New York, NY, USA"
"article","2132276","Peggy  Nzomo and Victoria L. Rubin and Isola  Ajiferuke","","","","Multi-lingual Information Access Tools: User Survey","530--532","","3","cross language information retrieval, international students, multi-lingual information access tools, non-native English speakers, online information-seeking, survey","10.1145/2132176.2132276","","","","","","","2012","","Proceedings of the 2012 iConference","iConference '12","","978-1-4503-0782-6","Toronto, Ontario, Canada","ACM","New York, NY, USA"
"article","3125680","Andrew  Scott and William  Kreahling and Mark  Holliday and Scott  Barlowe","","","","A Holistic Capstone Experience: Beyond Technical Ability","1--6","","6","capstone, computer science education, project based learning","10.1145/3125659.3125680","","","","","","","2017","","Proceedings of the 18th Annual Conference on Information Technology Education","SIGITE '17","","978-1-4503-5100-3","Rochester, New York, USA","ACM","New York, NY, USA"
"article","1352171","Yanqing  WANG and LI  Yijun and Michael  Collins and Peijie  LIU","","","","Process Improvement of Peer Code Review and Behavior Analysis of Its Participants","107--111","","5","behavior analysis, computer science education, learning outcome, peer code review (pcr), software quality assurance (sqa)","10.1145/1352135.1352171","","","","","","","2008","","Proceedings of the 39th SIGCSE Technical Symposium on Computer Science Education","SIGCSE '08","","978-1-59593-799-5","Portland, OR, USA","ACM","New York, NY, USA"
"article","1352171","Yanqing  WANG and LI  Yijun and Michael  Collins and Peijie  LIU","","","","Process Improvement of Peer Code Review and Behavior Analysis of Its Participants","107--111","","5","behavior analysis, computer science education, learning outcome, peer code review (pcr), software quality assurance (sqa)","10.1145/1352322.1352171","SIGCSE Bull.","March 2008","40","1","","March","2008","0097-8418","","","","","","ACM","New York, NY, USA"
"article","2558088","Mohammed  Sinky and Ben  Lee and Tae-Wook  Lee and Chang-Gone  Kim and Jone-Keun  Shin","","","","DRAS.264: A Dynamic Retry Adaptation Scheme to Improve Transmission of H.264 HD Video over 802.11 Peer-to-peer Networks","51:1--51:8","51","8","","10.1145/2557977.2558088","","","","","","","2014","","Proceedings of the 8th International Conference on Ubiquitous Information Management and Communication","ICUIMC '14","","978-1-4503-2644-5","Siem Reap, Cambodia","ACM","New York, NY, USA"
"article","2157411","Elizabeth K. Hawthorne and Nancy R. Mead and Mark A. Ardis and Carol A. Sledge","","","","Infusing Software Assurance and Secure Coding into Introductory CS Courses (Abstract Only)","676--676","","1","computer science, computer security, curriculum, information assurance, secure coding, software assurance","10.1145/2157136.2157411","","","","","","","2012","","Proceedings of the 43rd ACM Technical Symposium on Computer Science Education","SIGCSE '12","","978-1-4503-1098-7","Raleigh, North Carolina, USA","ACM","New York, NY, USA"
"article","2591950","Ahsan  Habib and Debojyoty  Chowdhury and Mridul Kanti Bhattacharjee","","","","ICT for Development and UISC: A Step to Alleviate Poverty in Rural Areas of Bangladesh","342--343","","2","ICT, ICTD, UISC, access to information, e-services, poverty alleviation","10.1145/2591888.2591950","","","","","","","2013","","Proceedings of the 7th International Conference on Theory and Practice of Electronic Governance","ICEGOV '13","","978-1-4503-2456-4","Seoul, Republic of Korea","ACM","New York, NY, USA"
"article","1082064","Sandra L. Calvert","","","","Production Features for Intrinsically Interesting Learning Environments","27--30","","4","early childhood education, elementary education, learning processes, research","","","","","","","","2003","","Proceedings of the International Federation for Information Processing Working Group 3.5 Open Conference on Young Children and Learning Technologies - Volume 34","CRPIT '03","","1-920682-16-3","Sydney, Australia","Australian Computer Society, Inc.","Darlinghurst, Australia, Australia"
"article","800971","Ronald L. Danielson","","","","Educating the Working Computer Scientist(A Survey and Analysis)","109--113","","5","Computer science education, Continuing education, Graduate programs, Part-time education","10.1145/953049.800971","SIGCSE Bull.","February 1981","13","1","","February","1981","0097-8418","","","","","","ACM","New York, NY, USA"
"article","800971","Ronald L. Danielson","","","","Educating the Working Computer Scientist(A Survey and Analysis)","109--113","","5","Computer science education, Continuing education, Graduate programs, Part-time education","10.1145/800037.800971","","","","","","","1981","","Proceedings of the Twelfth SIGCSE Technical Symposium on Computer Science Education","SIGCSE '81","","0-89791-036-2","St. Louis, Missouri, USA","ACM","New York, NY, USA"
"article","168768","Satoshi  Ichimura and Yutaka  Matsushita","","","","Another Dimension to Hypermedia Access","63--72","","10","ISM-CSA, book metaphor, hypermedia, information retrieval","10.1145/168750.168768","","","","","","","1993","","Proceedings of the Fifth ACM Conference on Hypertext","HYPERTEXT '93","","0-89791-624-7","Seattle, Washington, USA","ACM","New York, NY, USA"
"article","1572563","Azene  Zenebe and Claude  Tuner and Jinjuan  Feng and Jonathan  Lazar and Mike  O'Leary","","","","Integrating Usability and Accessibility in Information Assurance Education","24:1--24:1","24","1","","10.1145/1572532.1572563","","","","","","","2009","","Proceedings of the 5th Symposium on Usable Privacy and Security","SOUPS '09","","978-1-60558-736-3","Mountain View, California, USA","ACM","New York, NY, USA"
"article","604535","Tim L. Dunn and Aster  Wardhani","","","","A 3D Robot Simulation for Education","277--278","","2","3D, artificial intelligence, education, robot, simulation","10.1145/604471.604535","","","","","","","2003","","Proceedings of the 1st International Conference on Computer Graphics and Interactive Techniques in Australasia and South East Asia","GRAPHITE '03","","1-58113-578-5","Melbourne, Australia","ACM","New York, NY, USA"
"article","2557692","Dietmar P. F. M&#246;ller and Roland  Haas and Hamid  Vakilzadian","","","","Ubiquitous Learning: Teaching Modeling and Simulation with Technology","24:1--24:8","24","8","blended learning, e-learning, internet of things, lifelong learning, mobile learning, modeling and simulation, remote access, ubiquitous learning","","","","","","","","2013","","Proceedings of the 2013 Grand Challenges on Modeling and Simulation Conference","GCMS '13","","978-1-62748-275-2","Toronto, Ontario, Canada","Society for Modeling &#38; Simulation International","Vista, CA"
"article","1503409","Jos&#233; Bringel Filho and Herv&#233;  Martin","","","","QACBAC: An Owner-centric QoC-aware Context-based Access Control Model for Pervasive Environments","30--38","","9","access control, context-aware, distributed systems, pervasive computing environment, quality of context","10.1145/1503402.1503409","","","","","","","2008","","Proceedings of the SIGSPATIAL ACM GIS 2008 International Workshop on Security and Privacy in GIS and LBS","SPRINGL '08","","978-1-60558-324-2","Irvine, California","ACM","New York, NY, USA"
"article","3012588","Juanjo  Mena and Maria Assun&#231;&#227;o Flores","","","","Teacher Education Research and the Use of Information and Communication Technologies","653--656","","4","online learning, teacher education, teachers' digital competences","10.1145/3012430.3012588","","","","","","","2016","","Proceedings of the Fourth International Conference on Technological Ecosystems for Enhancing Multiculturality","TEEM '16","","978-1-4503-4747-1","Salamanca, Spain","ACM","New York, NY, USA"
"article","1028640","Melody M. Moore and Umang  Dua","","","","A Galvanic Skin Response Interface for People with Severe Motor Disabilities","48--54","","7","assistive technology, biometric control, galvanic skin response, locked-in syndrome","10.1145/1028630.1028640","","","","","","","2004","","Proceedings of the 6th International ACM SIGACCESS Conference on Computers and Accessibility","Assets '04","","1-58113-911-X","Atlanta, GA, USA","ACM","New York, NY, USA"
"article","1028640","Melody M. Moore and Umang  Dua","","","","A Galvanic Skin Response Interface for People with Severe Motor Disabilities","48--54","","7","assistive technology, biometric control, galvanic skin response, locked-in syndrome","10.1145/1029014.1028640","SIGACCESS Access. Comput.","Sept. 2003 - Jan. 2004","","77-78","","September","2003","1558-2337","","","","","","ACM","New York, NY, USA"
"article","1324306","Charles W. Reynolds and Bryan S. Goda","","","","The Affective Dimension of Pervasive Themes in the Information Technology Curriculum","13--20","","8","ACM computing curricula, affective objectives, curricular design, curricular evaluation, information technology curriculum, model curricula, pervasive themes","10.1145/1324302.1324306","","","","","","","2007","","Proceedings of the 8th ACM SIGITE Conference on Information Technology Education","SIGITE '07","","978-1-59593-920-3","Destin, Florida, USA","ACM","New York, NY, USA"
"article","1734440","Richard J. Anderson and Ruth E. Anderson and Gaetano  Borriello and Joyojeet  Pal","","","","An Approach to Integrating ICTD Projects into an Undergraduate Curriculum","529--533","","5","capstone courses, information and communication technologies for development, service learning, socially-relevant projects","10.1145/1734263.1734440","","","","","","","2010","","Proceedings of the 41st ACM Technical Symposium on Computer Science Education","SIGCSE '10","","978-1-4503-0006-3","Milwaukee, Wisconsin, USA","ACM","New York, NY, USA"
"article","2978242","Heidi J.C. Ellis and Gregory W. Hislop","","","","Pathways to Student Learning Within HFOSS","168--168","","1","computing education research, hfoss, student projects","10.1145/2978192.2978242","","","","","","","2016","","Proceedings of the 17th Annual Conference on Information Technology Education","SIGITE '16","","978-1-4503-4452-4","Boston, Massachusetts, USA","ACM","New York, NY, USA"
"article","2047638","Art  Gowan and Kam Fui Lau and Angela  Leverett and Byron  Jeff and Wayne  Summers and Andy Ju An Wang and Simon  Baev","","","","The Georgia WebBSIT: Profile of an Online Student Reexamined","155--160","","6","distance education, e-learning., online learning","10.1145/2047594.2047638","","","","","","","2011","","Proceedings of the 2011 Conference on Information Technology Education","SIGITE '11","","978-1-4503-1017-8","West Point, New York, USA","ACM","New York, NY, USA"
"article","1296853","Giorgio  Brajnik and Raffaella  Lomuscio","","","","SAMBA: A Semi-automatic Method for Measuring Barriers of Accessibility","43--50","","8","accessibility, accessibility metric, evaluation method, quality assessment, web accessibility","10.1145/1296843.1296853","","","","","","","2007","","Proceedings of the 9th International ACM SIGACCESS Conference on Computers and Accessibility","Assets '07","","978-1-59593-573-1","Tempe, Arizona, USA","ACM","New York, NY, USA"
"article","1806010","Pierre-Antoine  Champin and Beno&#238;t  Encelle and Nicholas W. D. Evans and Magali  O.-Beldame and Yannick  Pri&#233; and Rapha&#235;l  Troncy","","","","Towards Collaborative Annotation for Video Accessibility","17:1--17:4","17","4","media annotations, media fragments, video accessibility","10.1145/1805986.1806010","","","","","","","2010","","Proceedings of the 2010 International Cross Disciplinary Conference on Web Accessibility (W4A)","W4A '10","","978-1-4503-0045-2","Raleigh, North Carolina","ACM","New York, NY, USA"
"article","2742595","Katrina  Falkner and Claudia  Szabo and Dee  Michell and Anna  Szorenyi and Shantel  Thyer","","","","Gender Gap in Academia: Perceptions of Female Computer Science Academics","111--116","","6","computer science education, gender diversity","10.1145/2729094.2742595","","","","","","","2015","","Proceedings of the 2015 ACM Conference on Innovation and Technology in Computer Science Education","ITiCSE '15","","978-1-4503-3440-2","Vilnius, Lithuania","ACM","New York, NY, USA"
"article","2460424","Yun  Bai and Khaled M. Khan","","","","A Modal Logic for Information System Security","51--56","","6","access control, authorization, formal language, intelligent systems","","","","","","","","2011","","Proceedings of the Ninth Australasian Information Security Conference - Volume 116","AISC '11","","978-1-920682-96-5","Perth, Australia","Australian Computer Society, Inc.","Darlinghurst, Australia, Australia"
"article","2971604","Akinlolu Olumide Akande and Jean-Paul  Van Belle","","","","The Use of Software As a Service by Students in Higher Education Institutions: A Systematic Literature Review","1:1--1:6","1","6","SaaS, academic environment, higher education, higher education institutions, improve, software as a service, students","10.1145/2971603.2971604","","","","","","","2016","","Proceedings of the 18th Annual International Conference on Electronic Commerce: E-Commerce in Smart Connected World","ICEC '16","","978-1-4503-4222-3","Suwon, Republic of Korea","ACM","New York, NY, USA"
"article","2669909","&#193;ngel  Hern&#225;ndez-Garc&#237;a and Miguel &#193;ngel Conde","","","","Dealing with Complexity: Educational Data and Tools for Learning Analytics","263--268","","6","academic analytics, educational data mining, educational technologies, knowledge management, learning analytics, predictive analytics, visual analytics","10.1145/2669711.2669909","","","","","","","2014","","Proceedings of the Second International Conference on Technological Ecosystems for Enhancing Multiculturality","TEEM '14","","978-1-4503-2896-8","Salamanca, Spain","ACM","New York, NY, USA"
"article","2094018","Michael S. Kirkpatrick and Maria Luisa Damiani and Elisa  Bertino","","","","Prox-RBAC: A Proximity-based Spatially Aware RBAC","339--348","","10","GIS, access control, mobility, security","10.1145/2093973.2094018","","","","","","","2011","","Proceedings of the 19th ACM SIGSPATIAL International Conference on Advances in Geographic Information Systems","GIS '11","","978-1-4503-1031-4","Chicago, Illinois","ACM","New York, NY, USA"
"article","2384998","Faisal  Ahmed","","","","Accessible Skimming: Faster Screen Reading of Web Pages","289--290","","2","accessibility, assistive technology, audio interface, blind, screen reader, skimming, user interface, web browser","10.1145/2384916.2384998","","","","","","","2012","","Proceedings of the 14th International ACM SIGACCESS Conference on Computers and Accessibility","ASSETS '12","","978-1-4503-1321-6","Boulder, Colorado, USA","ACM","New York, NY, USA"
"article","1169046","Matt  Calder and Robert F. Cohen and Jessica  Lanzoni and Yun  Xu","","","","PLUMB:: An Interface for Users Who Are Blind to Display, Create, and Modify Graphs","263--264","","2","accessibility, audio, graph","10.1145/1168987.1169046","","","","","","","2006","","Proceedings of the 8th International ACM SIGACCESS Conference on Computers and Accessibility","Assets '06","","1-59593-290-9","Portland, Oregon, USA","ACM","New York, NY, USA"
"article","2591751","Sarah J. Van Wart and Sepehr  Vakil and Tapan S. Parikh","","","","Apps for Social Justice: Motivating Computer Science Learning with Design and Real-world Problem Solving","123--128","","6","app development, apprenticeship, computer education pipeline, hci, social justice","10.1145/2591708.2591751","","","","","","","2014","","Proceedings of the 2014 Conference on Innovation &#38; Technology in Computer Science Education","ITiCSE '14","","978-1-4503-2833-3","Uppsala, Sweden","ACM","New York, NY, USA"
"article","1836039","Frank  Hees and Sabina  Jeschke and Nicole  Natho and Olivier  Pfeiffer","","","","Developing a PBL-based Rescue Robotics Course","10:1--10:5","10","5","PBL, academic education, robotics","10.1145/1836029.1836039","","","","","","","2009","","Proceedings of the First Kuwait Conference on e-Services and e-Systems","eConf '09","","978-1-60558-797-4","Kuwait","ACM","New York, NY, USA"
"article","2656468","Heidi J.C. Ellis and Stoney  Jackson and Darci  Burdge and Lori  Postner and Gregory W. Hislop and Joanie  Diggs","","","","Learning Within a Professional Environment: Shared Ownership of an HFOSS Project","95--100","","6","humanitarian free and open source software, student projects","10.1145/2656450.2656468","","","","","","","2014","","Proceedings of the 15th Annual Conference on Information Technology Education","SIGITE '14","","978-1-4503-2686-5","Atlanta, Georgia, USA","ACM","New York, NY, USA"
