"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"A framework to improve evaluation in educational games","Á. Serrano; E. J. Marchiori; Á. del Blanco; J. Torrente; B. Fernández-Manjón","Dept. of Artificial Intell. & Software Eng., Complutense Univ., Madrid, Spain","Proceedings of the 2012 IEEE Global Engineering Education Conference (EDUCON)","20120517","2012","","","1","8","The evaluation process is key for educator's acceptance of any educational action. The evaluation is challenging in most cases but especially when educational games are used. In educational games if in-game evaluation exist it is usually based on a series of simple goals and whether these goals are achieved (i.e. assessment). But we consider that evaluation can be improved by taking advantage of in-game interaction, such as the user behavior during the game and the type and number of interactions performed by the user while playing. In this paper, we propose an evaluation framework for educational games based on in-game interaction data. We discuss how user interaction data is collected in the most automatic and seamless way possible, how to analyze the data to extract relevant information, and how to present this information in a usable way to educators so they achieve the maximum benefit from the experience. The evaluation framework is implemented as part of the eAdventure educational platform, where it can be used both to improve upon traditional basic assessment methods (i.e. goals, scores & reports) and to provide information to help improve interaction with games (e.g. discovery strategies).","2165-9559;21659559","Electronic:978-1-4673-1456-5; POD:978-1-4673-1457-2; USB:978-1-4673-1455-8","10.1109/EDUCON.2012.6201154","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6201154","Educational video games;Learning Analytics;case study;framework proposal","Adaptation models;Data models;Engines;Games;Graphical user interfaces;Least squares approximation;Semantics","computer aided instruction;computer games;data analysis","data analysis;eadventure educational platform;educational games;evaluation process;in-game interaction;user behavior;user interaction data","","14","","15","","","","17-20 April 2012","","IEEE","IEEE Conference Publications"
"Data-mining and indicators in cyberinfrastructure","D. Reymond; K. Dib; H. Kromm","Lab. I3M, Univ. du Sud, La Garde, France","Proceedings of the 2012 IEEE Global Engineering Education Conference (EDUCON)","20120517","2012","","","1","10","Aside the e-learning tools, software's, platforms or frameworks, educational organizations provide to their students and staff a variety of digital services through their web portals or cyber infrastructure. Measuring its global usage would be firstly a benefit for policy makers to make decision on objective data, but would provide also useful information to guide on web services tools customization, maintenance or development strategy. We present a non-intrusive, open-source and extensible technical solution that can provide usage indicators on a majority of web digital service environment. The tool can be settled up recursively up in order to provide local, regional or national usage indicators. We will show how the system opens the way to targeted behavioral studies in the context of a performative quality approach of digital services provided by educational organizations and can be mapped to e-learning performance analysis. The examples of indicators creation will be taken from real situations, that is to say in the context of higher education in France.","2165-9559;21659559","Electronic:978-1-4673-1456-5; POD:978-1-4673-1457-2; USB:978-1-4673-1455-8","10.1109/EDUCON.2012.6201068","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6201068","Consumer behavior;Cyber-space;log analysis;usages;web services","Authentication;Context;Cyberspace;Educational institutions;Electronic learning;Organizations","Web services;computer aided instruction;data mining;further education;portals;public domain software;software maintenance","Web digital service environment;Web portals;Web service development strategy;Web service maintenance;Web services tool customization;cyber infrastructure;data mining;decision making;e-learning performance analysis;e-learning tool;educational organization;extensible technical solution;higher education;nonintrusive solution;open-source solution;performative quality approach;usage indicators","","0","","34","","","","17-20 April 2012","","IEEE","IEEE Conference Publications"
"New strategies for learning computer networks","L. Bellido; D. Fernández; E. Pastor; J. Berrocal","Dept. of Telematics Eng., Univ. Politec. de Madrid (UPM), Madrid, Spain","Proceedings of the 2012 IEEE Global Engineering Education Conference (EDUCON)","20120517","2012","","","1","5","This paper describes experiences in computer networking education with a large number of students based on two kinds of learning activities: personalized exercises and hands-on experiments using virtualization tools. Using an example of each kind of activity the paper explains the process of creating the activity, the software tools that have been developed to support them in the context of a Learning Management System and the impact of the activities in the learning process.","2165-9559;21659559","Electronic:978-1-4673-1456-5; POD:978-1-4673-1457-2; USB:978-1-4673-1455-8","10.1109/EDUCON.2012.6201146","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6201146","Computer networks;LMS;personalized exercises;virtualization","Computer networks;Context;Education;Laboratories;Routing protocols;Servers","computer aided instruction;computer networks;computer science education;software tools;telecommunication engineering education;virtualisation","computer network learning;computer networking education;hands-on experiments;learning activities;learning management system;learning process;personalized exercises;software tools;telecommunication engineering studies;virtualization tools","","2","","6","","","","17-20 April 2012","","IEEE","IEEE Conference Publications"
"Social networks, microblogging, virtual worlds, and Web 2.0 in the teaching of programming techniques for software engineering: A trial combining collaboration and social interaction beyond college","L. Morgado; B. Fonseca; P. Martins; H. Paredes; G. Cruz; A. M. Maia; R. Nunes; A. Santos","Dept. Eng., Univ. of Tras-os-Montes e Alto Douro, Vila Real, Portugal","Proceedings of the 2012 IEEE Global Engineering Education Conference (EDUCON)","20120517","2012","","","1","7","With the goal of lessening barriers to the learning of advanced programming techniques, we put into place a trial which required students to get involved with online communities of programmers. Using a course assignment on software architecture styles, students had study a problem, find basis for a tentative approach, and discuss it online with programmers. The expectation was that students would find motivation for their studies from both the contact with communities of programmers, and from having to study and reflect upon their problem well enough to be able to draw the interest of members of those communities. We present the strategy we used, the developments and outcomes, and ideas for further application of this approach.","2165-9559;21659559","Electronic:978-1-4673-1456-5; POD:978-1-4673-1457-2; USB:978-1-4673-1455-8","10.1109/EDUCON.2012.6201129","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6201129","PLE;collaboration;learning;programming;social networks;virtual worlds","Communities;Facebook;Information services;Internet;Materials;Programming;Shape","Internet;computer aided instruction;computer science education;educational courses;groupware;programming;social networking (online);software architecture;teaching","Web 2.0;collaboration;college;course assignment;microblogging;online communities;programming technique teaching;social interaction;social networks;software architecture style;software engineering;virtual worlds","","1","","9","","","","17-20 April 2012","","IEEE","IEEE Conference Publications"
"A software platform for eLearning of interventions in Cultural Heritage environments","N. Alvarez; J. C. Puche; R. Martínez; J. Finat","MoBiVAP R&D Group, Univ. of Valladolid, Valladolid, Spain","Proceedings of the 2012 IEEE Global Engineering Education Conference (EDUCON)","20120517","2012","","","1","5","We have developed a software tool for Learning of Conservation and Rehabilitation Tasks in AEC [Architecture, Engineering, Construction] environments. It is based on different multimedia contents [text, image, video, laser scan] which are georeferenced to a representation of an outdoor scene. Three-dimensional modelling is compatible with any kind of devices for photogrammetric surveying, including images and laser-based information. It intends to become an educational and corporative learning platform (e-Learning and e-Working), which will enable to instructors an effective design of online courses and an efficient management of learning techniques and collaboration activities on the web. Our contribution is focused towards the design and development of collaborative working environments, where experts with different expertise can share their knowledge in a common framework. This tool has been applied for planning intervention strategies, products and methodologies focused towards surveying, planning and executing conservation policies in architectural elements of the Spanish Cultural Heritage with a special regard to Accessibility issues.","2165-9559;21659559","Electronic:978-1-4673-1456-5; POD:978-1-4673-1457-2; USB:978-1-4673-1455-8","10.1109/EDUCON.2012.6201137","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6201137","MACE;New Learning/Teaching Model;Technology-Enhanced Learning;eLearning Standards","Cultural differences;Electronic learning;Least squares approximation;Multimedia communication;Pathology;Solid modeling;Three dimensional displays","Internet;architecture;civil engineering computing;computer aided instruction;construction;educational courses;groupware;history;maintenance engineering;quantity surveying;solid modelling","AEC;Spanish cultural heritage;World Wide Web;accessibility issues;architectural elements;architecture-engineering-construction environments;collaboration activity;collaborative working environments;conservation learning;conservation policy;corporative learning platform;cultural heritage environments;e-learning;e-working;eLearning;educational learning platform;georeferencing;intervention strategy;laser-based information;learning techniques management;multimedia contents;online courses;outdoor scene;photogrammetric surveying;planning;rehabilitation tasks;software platform;software tool;three-dimensional modelling","","0","","5","","","","17-20 April 2012","","IEEE","IEEE Conference Publications"
"Student Usage Patterns and Perceptions for Differentiated Lab Exercises in an Undergraduate Programming Course","H. N. Mok","School of Information Systems, Singapore Management University","IEEE Transactions on Education","20120501","2012","55","2","213","217","Differentiated instruction in the form of tiered take-home lab exercises was implemented for students of an undergraduate-level programming course. This paper attempts to uncover the perceptions and usage patterns of students toward these new lab exercises using a comprehensive survey. Findings reveal that these tiered exercises are generally very well received and preferred over their traditional “one size fits all” counterparts. Although the study does not show that tiered exercises have improved proficiency or scores, it does seem to indicate higher student engagement and motivation levels. Based on the survey results, a list of recommendations is put forth for the structure and format of tiered exercises that can be applied to future offerings of this programming course as well as to other similar courses.","0018-9359;00189359","","10.1109/TE.2011.2162070","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5993470","Computer science education;differentiated instruction (DI);differentiated learning;educational activities;higher education;student engagement and satisfaction;teaching/learning strategies","Correlation;Educational institutions;Information systems;Programming profession;Software","computer science education;educational courses;further education;programming;psychology;software engineering","differentiated instruction;differentiated lab exercises;student engagement;student motivation level;student perception;student usage pattern;tiered exercise format;tiered exercise structure;tiered take-home lab exercise;undergraduate level programming course","","5","","15","","","20110822","May 2012","","IEEE","IEEE Journals & Magazines"
"An effective framework for implementing electronic governance in developing countries: Bangladesh perspective","M. M. Rahman; S. A. Ahsan Rajon","Computer Science and Engineering Discipline, Khulna University, 9100, Bangladesh","14th International Conference on Computer and Information Technology (ICCIT 2011)","20120309","2011","","","360","365","In this paper, we propose an effective framework for implementing electronic governance (e-governance) and e-services in developing countries like Bangladesh. We also present a comparative analysis of present government architecture and the prospects and challenges of implementing e-governance in Bangladesh emphasizing on the usage and potential of facilitating e-services in various sectors of governance. Specific concerns of implementing electronic governance in a developing country like Bangladesh where there exists extreme shortage of resources, limitations in financing, absence of proper development planning, lack of skilled human resources, unavailability of stable and fair democracy and more importantly, a number of unavoidable circumstances including natural disasters. We especially present the adaptability of e-governance in the prime sectors of government and provide a methodical study on the strategies of involving mass people in the governance process improving information and service delivery with their participation in overall decision-making. The potential to ensure highest level of services in all the sectors of government with the implementation of e-governance is also presented in this paper. Moreover, we provide specific recommendations for implementing e-governance in the most feasible, cost-effective, and efficient manner. Analyzing the conducted survey result through statistical procedures also derives a couple of significant factors in implementing e-governance. This paper also aims to point the possible solutions in handling the barriers to implement electronic governance. The supporting framework for integrating the overall socio-economic activities under the information and communication technology framework is also conveyed in this paper.","","Electronic:978-1-61284-908-9; POD:978-1-61284-907-2","10.1109/ICCITechn.2011.6164814","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6164814","E-Administration;E-Commerce;E-Governance Framework;E-Learning;E-Transparency;ICT Infrastructure","Education;Finance;Hardware;Software","government data processing;statistical analysis","Bangladesh;e-governance adaptability;e-services;electronic governance;electronic services;governance sector;government architecture;information and communication technology framework;information delivery;service delivery;socio-economic activities;statistical procedure","","3","","26","","","","22-24 Dec. 2011","","IEEE","IEEE Conference Publications"
"Design-based research: A framework for designing novel teaching and learning experiences in middle school engineering education","T. G. Ganesh; I. A. Fulton","Engineering Education","2011 Frontiers in Education Conference (FIE)","20120202","2011","","","T2F-1","T2F-7","This paper describes the use of design-based research methods in a National Science Foundation sponsored middle-school engineering education effort aimed at creating novel teaching and learning experiences. University experts and middle school teachers designed and implemented an engineering education program. The experiences were offered over a two-year period to 116 students organized into two cohorts in four middle schools as a year-round extracurricular program. The research question addressed is: “What are the characteristics of successful novel teaching and learning experiences for middle school students that use engineering-based project challenges?” The characteristics of the program were: multiple hands-on learning experiences so students discovered for themselves the means to solve the posed project challenge; deliberate use of the engineering-design process in meeting each project challenge; use of learning cycle (engage, explore, explain, expand, evaluate) method for instructional planning; cognitive apprenticeships for learners with professional engineers and undergraduate engineering students; access to high quality technologies and tools necessary to meet the project challenge; the use of questioning strategies and learning facilitation techniques that promoted student centered learning experiences; and systematic refinement of learning experience facilitation through an iterative process. Using design-based research methods in the form of a cyclic process of theoretical reflections, conceptual analysis, small-scale curriculum development, and classroom research of the interaction of the novel teaching-learning processes, the project team arrived at a final set of characteristics for engineering-design based project challenges for middle school students.","0190-5848;01905848","Electronic:978-1-61284-469-5; POD:978-1-61284-468-8; USB:978-1-61284-467-1","10.1109/FIE.2011.6143034","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6143034","design-based education research;engineering design process;middle school;project-based challenges","Cities and towns;Educational institutions;Engineering education;Robot sensing systems;Software;Temperature sensors","educational institutions;engineering education;teaching","National Science Foundation;apprenticeships;classroom research;conceptual analysis;design-based research methods;engineering education program;engineering-based project;hands-on learning experiences;instructional planning;iterative process;learning cycle;learning experience facilitation;learning experiences;learning facilitation techniques;middle school engineering education;middle school students;middle school teachers;professional engineers;small-scale curriculum development;student centered learning experiences;systematic refinement;teaching experiences;undergraduate engineering students;university experts;year-round extracurricular program","","0","","38","","","","12-15 Oct. 2011","","IEEE","IEEE Conference Publications"
"Introducing object oriented design patterns through a puzzle-based serious computer game","A. Rusu; R. Russell; R. Cocco; S. DiNicolantonio","Department of Computer Science, Rowan University","2011 Frontiers in Education Conference (FIE)","20120202","2011","","","F1H-1","F1H-6","In this paper we confront the stereotype which depicts a software engineer as an individual who is programming all day in his or her cubicle. We present an interactive, puzzle-based game, which is similar to Lemmings, to help students ranging from middle school to college juniors learn high-level concepts about the design phase of the software engineering life cycle. Object oriented design patterns are represented in our game in the form of actions that can be assigned to lemmings. The actions are metaphors for object oriented design patterns in software development, which means the student is not actually developing a design for a real software system. This could be an abstract and intimidating process. Instead, the student plays a puzzle-based game which is appealing especially to a younger audience. The key is the student is still using the same strategies that would be used in a real software project to develop a design to beat our game.","0190-5848;01905848","Electronic:978-1-61284-469-5; POD:978-1-61284-468-8; USB:978-1-61284-467-1","10.1109/FIE.2011.6143048","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6143048","Edutainment;Middle School Education;Object Oriented Design;Software Engineering Education","Bridges;Educational institutions;Games;Legged locomotion;Software;Software engineering","computer aided instruction;computer games;object-oriented methods;software engineering","Lemmings game;college juniors student;middle school student;object oriented design pattern;puzzle-based serious computer game;software development;software engineer;software engineering life cycle design phase;software system","","2","","11","","","","12-15 Oct. 2011","","IEEE","IEEE Conference Publications"
"Virtual collaborative space to support active learning","G. J. Alanis-Funes; L. Neri; J. Noguez","Engineering and Architecture Graduate School. Tecnol&#x00F3;gico de Monterrey, Campus Ciudad de M&#x00E9;xico","2011 Frontiers in Education Conference (FIE)","20120202","2011","","","F3C-1","F3C-6","Active learning is an educational strategy that promotes the development of the students' critical and creative thinking through carefully designed activities. Collaborative learning techniques such as Problem-Based Learning (PBL) and Project-Oriented Learning (POL) are useful tools to achieve effective active learning. However, teachers often face important challenges promoting, monitoring and ensuring a well-balanced collaboration so both - workload and learning are significant and also as equitable as possible among team members. With the advent of new social software, virtual collaborative environments have become an important part of our lives. Nevertheless file sharing and e-mail communication alone do not necessarily promote learning. It is necessary to combine the learning methodologies with the appropriate software tools to create a virtual collaborative space that promotes active learning. The paper reviews related work on active learning, problem based learning (PBL), project oriented learning (POL), social software tools, and collaborative virtual environments. Hence, a virtual collaborative space that integrates distributed web interactivity tools with learning methodologies is the focus of this paper. A virtual collaborative space using the collaborative elements in Blackboard 9.1 applied to PBL and POL is also presented.","0190-5848;01905848","Electronic:978-1-61284-469-5; POD:978-1-61284-468-8; USB:978-1-61284-467-1","10.1109/FIE.2011.6143078","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6143078","active learning;collaborative learning;problem based learning;project oriented learning;virtual collaborative space","Collaborative tools;Collaborative work;Electronic publishing;Information services;Internet;Monitoring","Internet;computer aided instruction;groupware;social networking (online);software tools;virtual reality","Blackboard 9.1;active learning;collaborative learning techniques;distributed Web interactivity tool;e-mail communication;educational strategy;file sharing;problem-based learning;project-oriented learning;social software tool;students creative thinking;students critical thinking;virtual collaborative environment","","2","","16","","","","12-15 Oct. 2011","","IEEE","IEEE Conference Publications"
"On providing successful Research Experiences for Undergraduates","R. J. Bailey; H. P. Bischof; M. Kwon; T. Miller; R. K. Raj","Rochester Institute of Technology","2011 Frontiers in Education Conference (FIE)","20120202","2011","","","T2F-1","T2F-6","This paper presents strategies for providing successful Research Experiences for Undergraduates (REU). The authors have advised several undergraduates on research for the past few years, and have jointly supervised around twenty-five students, over two summers, on a project funded by an NSF-funded REU program in areas relating to the visualization of astrophysical data using high performance file systems. Several of these student projects have led to research publications. The paper briefly motivates the need for research in modern computing and engineering education. It then presents specific details about the development of summer REU programs including how to: secure funding and institutional support; plan a summer program including the design of scalable research projects; develop strategies to advertise and recruit students, especially from underrepresented groups; create a dynamic research and social environment through one-on-one mentoring; develop appropriate assessment and evaluation processes; and track student participants after they graduate from the program.","0190-5848;01905848","Electronic:978-1-61284-469-5; POD:978-1-61284-468-8; USB:978-1-61284-467-1","10.1109/FIE.2011.6142892","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6142892","Assessment;Student mentoring;Undergraduate research","Computer science education;Conferences;Educational institutions;Employee welfare;Planning;Proposals;Software","computer science education;engineering education;further education","NSF-funded REU program;astrophysical data visualization;computing education;engineering education;high performance file systems;one-on-one mentoring;scalable research project;social environment;summer program;undergraduate research experiences;underrepresented groups","","1","","16","","","","12-15 Oct. 2011","","IEEE","IEEE Conference Publications"
"The teaching design on armored equipment major courses based on desktop virtual reality technology","J. Zhang; H. Li; T. Huang; B. Li","Control Engineering Department, Armored Force Engineering Institute, Beijing, China","2011 IEEE International Symposium on IT in Medicine and Education","20120116","2011","1","","638","642","In order to achieve the teaching goal such as improving students' diathesis and cultivating students' ability, and to solve the teaching problems on armored equipment major courses, this article sets forth the teaching strategy and the teaching design that meet the requirements of modernized teaching ideas, which set up the instruction situation referencing the usual training tasks of armored and mechanized army based on desktop virtual reality system to improve the learning enthusiasm of students. The thematic-teaching strategy is executed through `subject' and `situation' combined with `question', and designed on three aspects: visual cognition design, interactivity design and virtual situation learning, which are aligned with the desktop virtual reality system.","","Electronic:978-1-61284-704-7; POD:978-1-61284-701-6","10.1109/ITiME.2011.6130919","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6130919","teaching desgin;teaching strategy;virtual reality","Force;Maintenance engineering;Multimedia communication;Software;Training;Virtual reality","cognition;computer based training;courseware;military computing;teaching;virtual reality;weapons","armored equipment major courses;desktop virtual reality technology;interactivity design;mechanized army;student ability cultivation;student diathesis;teaching design;thematic-teaching strategy;training tasks;virtual situation learning;visual cognition design","","0","","7","","","","9-11 Dec. 2011","","IEEE","IEEE Conference Publications"
"An LMI robust predictive control approach applied in a coupled tanks systems","J. S. B. Lopes; O. G. Filho; F. M. U. Araujo; A. L. O. Cavalcanti; A. L. Maitelli","Federal Institute of Education, Science and Technology of Paraiba, Brazil","IECON 2011 - 37th Annual Conference of the IEEE Industrial Electronics Society","20120102","2011","","","480","485","This work deals of an on-line control strategy based on Robust Model Predictive Control (RMPC) technique applied in a real coupled tanks system. This process consists of two coupled tanks and a pump to feed the liquid to the system. The process variables (levels) are transmitted to the PLC (Programmable Logic Controller) thought a voltage signal. The control signal, in volts, generated in the PLC, is sent to the pump. The control objective (regulator problem) is to keep the tanks levels in the considered operation point even in disturbance presence. The RMPC is a technique that allows explicit incorporation of the plant uncertainty in the problem formulation. The goal is to design, at each time step, a state-feedback control law that minimizes a 'worst-case' infinite horizon objective function, subject to constraint in the control input. The existence of a feedback control law and satisfying the input constraints is reduced to a convex optimization over linear matrix inequalities (LMIs) problem. It is shown that for the plant uncertainty described by the polytope, the feasible receding horizon state feedback control design is robustly stabilizing. The software implementation of the RMPC is made using Scilab, and its communication with Coupled Tanks Systems is done through the OLE for Process Control (OPC) industrial protocol.","1553-572X;1553572X","Electronic:978-1-61284-972-0; POD:978-1-61284-969-0; USB:978-1-61284-971-3","10.1109/IECON.2011.6119358","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6119358","","Mathematical model;Optimization;Predictive control;Predictive models;Robustness;Uncertainty","control engineering computing;control system synthesis;convex programming;linear matrix inequalities;predictive control;process control;programmable controllers;protocols;robust control;state feedback;tanks (containers);uncertain systems","LMI robust predictive control;OLE for process control;OPC industrial protocol;PLC;RMPC software implementation;Scilab;control signal;convex optimization;coupled tanks systems;linear matrix inequalities;online control strategy;plant uncertainty;programmable logic controller;receding horizon state feedback control design;robust model predictive control technique;robust stabilization;state-feedback control law;voltage signal;worst-case infinite horizon objective function","","2","","18","","","","7-10 Nov. 2011","","IEEE","IEEE Conference Publications"
"Reverse engineering as an education tool in computer science","I. Klimek; M. Keltika; F. Jakab","Computer Networks Laboratory, Technical University Ko&#x0161;ice, Slovakia","2011 9th International Conference on Emerging eLearning Technologies and Applications (ICETA)","20111226","2011","","","123","126","The concept of Reverse Engineering is used in many fields of IT every day, to name just a few: legacy compatibility, binary code patching, malware analysis, network protocols analysis, debugging or even rapid prototyping. Despite its broad use, reverse engineering is not actively taught as a part of computer science courses. This paper tries to provide a survey of some of the real life usage scenarios of reverse engineering, analyzes what skills and ways of thinking are developed by reverse engineering and provides examples how reverse engineering could be taught by practical problem solving, introducing creative thinking models and strategies. We focus on the importance of reverse engineering as a tool to ignite the self-motivation of students and systematically build their logical thinking capabilities and analytical skills.","","Electronic:978-1-4577-0052-1; POD:978-1-4577-0051-4","10.1109/ICETA.2011.6112599","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6112599","","Educational institutions;Internet;Protocols;Reverse engineering;Security;Software","computer aided instruction;computer science education;educational courses;invasive software;program debugging;protocols;reverse engineering;software maintenance","analytical skills;binary code patching;computer science courses;creative thinking models;debugging;education tool;legacy compatibility;logical thinking capabilities;malware analysis;network protocols analysis;practical problem solving;rapid prototyping;reverse engineering","","0","","10","","","","27-28 Oct. 2011","","IEEE","IEEE Conference Publications"
"Intermediate alternating electric fields device for enhancing chemotherapy of cancer: Device development and the biological effects","R. T. Liu; Z. H. Zhuo; Y. Yu; Y. Fang; J. Q. Tong; H. Guo; J. T. Tang","Key Laboratory of Particle & Radiation Imaging (Tsinghua University), Ministry of Education, Department of Engineering Physics, Tsinghua University, Beijing, China","2011 4th International Conference on Biomedical Engineering and Informatics (BMEI)","20111212","2011","2","","1122","1126","Recent studies have shown that intermediate frequency alternating electric fields stimulation is a promising alternative treating strategy for proliferative diseases including tumors. This article presents a safe electronic device which is capable of generating low intensity electric fields of sine, square, triangle wave from 100 kHz to 1MHz. The electric fields are generated by a waveform generator, filtered by a Butter-worth low pass filter, amplified by a two-order amplifier, and then equipped with an array of platinum electrodes. An embedded-software runs on ATmega128 and a touch screen provides a user-friendly interface for the operator. The intensity of electric fields is simulated by CST STUDIO SUITE™ using Finite Integration Technique (FIT). By the use of the device, we show that alternating intermediate frequency electrical stimulation enhanced chemotherapy of breast cancer cells.","1948-2914;19482914","Electronic:978-1-4244-9352-4; POD:978-1-4244-9351-7","10.1109/BMEI.2011.6098402","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6098402","alternating electric fields;cancer;chemotherapy enhancing;device development","Biology;Cancer;Capacitors;Electric fields;Generators;Software;Tumors","Butterworth filters;amplifiers;biological effects of fields;biological effects of microwaves;biological organs;biomedical electrodes;biomedical electronics;cancer;cellular biophysics;computer software;electric field effects;embedded systems;gynaecology;low-pass filters;medical diagnostic computing;platinum;radiation therapy;tumours;user interfaces;waveform generators","ATmega128;Butterworth low pass filter;CST STUDIO SUITE™;alternating intermediate frequency electrical stimulation;biological effects;breast cancer cells;chemotherapy;electronic device;embedded software;finite integration technique;frequency 100 kHz to 1 MHz;intermediate alternating electric field device;platinum electrodes array;proliferative diseases;sine wave;square wave;touch screen;triangle wave;tumors;two-order amplifier;user-friendly interface;waveform generator","","1","","7","","","","15-17 Oct. 2011","","IEEE","IEEE Conference Publications"
"Internationalization of the doctoral training program for the German degree “Dr.-Ing.”","I. Rügge; B. Scholz-Reiter","International Graduate School for Dynamics in Logistics, University of Bremen, 28359 Bremen, Germany","2011 5th International Conference on Software, Knowledge Information, Industrial Management and Applications (SKIMA) Proceedings","20111201","2011","","","1","7","The procedures to achieve a doctoral degree vary between all countries. In Germany, in the Engineering and Computer Sciences, a doctoral degree is named “Dr.-Ing.” and qualifies for a high-level job in the industrial field or prepares for an academic career. Most German graduates are going to work in the industry. To improve obtaining the doctoral degree (Dr.-Ing.), the German universities developed various structural measures. In 2010 the German National Academy of Science and Engineering (acatech) announced a competition to promote promising strategies for a lasting improvement of the doctoral training in the engineering sciences, granting awards in six categories. The Bremen Research Cluster for Dynamics in Logistics (LogDynamics) has proven its strength in internationalization by well-balanced measures for doctoral candidates (research assistants and scholarship holders) on the level of supervision and regarding the training of complementary competences and skills in the interdisciplinary research area of logistics. This paper introduces the concept.","","Electronic:978-1-4673-0248-7; POD:978-1-4673-0247-0","10.1109/SKIMA.2011.6089998","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6089998","Engineering education;cross-cultural communication;cultural differences;logistics","Atmospheric measurements;Educational institutions;Logistics;Medical services;Particle measurements;Seminars;Training","continuing education;engineering education","German degree;computer sciences;doctoral training program;engineering sciences;internationalization","","0","","6","","","","8-11 Sept. 2011","","IEEE","IEEE Conference Publications"
"Classifying real and imaginary finger press tasks on a P300-based brain-computer interface","J. Zhang; W. Chen; Y. Gu; B. Wu; Y. Qi; X. Zheng","Qiushi Academy for Advanced Studies (QAAS) and College of Computer Science, Zhejiang University, Hangzhou 310027, China","2011 Annual International Conference of the IEEE Engineering in Medicine and Biology Society","20111201","2011","","","6356","6359","Brain computer interfaces based on P300 and sensory-motor rhythms are widely studied and recent advances show some interest in the combination of the two. In this paper, typical P300 paradigm is modified by adding animation guide of the finger press as a stimulus and by using different response strategies (silent counting and actual/imaginary left or right index finger press following the animation). Both P300 potentials and sensory-motor rhythms are directly exploited and discussed. Classification results showed that even under very demanding conditions, which was, 200ms inter-stimulus interval of the P300 stimuli and actual/imaginary finger press once per 1.6s, the paradigm can evoke both P300 potentials and sensory-motor rhythms simultaneously. Actual finger press increased single trial P300 selection accuracy of different subjects by 5-29.5% compared with silent counting; imaginary finger press did not increase the P300 selection accuracy apparently for most subjects except the two who were very poor at counting task. This showed by using different interface design and adopting certain mental response strategies, the `BCI illiteracy' may be cured. Also imaginary task had good performance of left versus right classification (with the best subject reached 81.1% of accuracy), which is an additional information that can be used to improve system performance.","1094-687X;1094687X","Electronic:978-1-4577-1589-1; POD:978-1-4244-4121-1; USB:978-1-4244-4122-8","10.1109/IEMBS.2011.6091569","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6091569","","Accuracy;Animation;Electroencephalography;Feature extraction;Presses;Thumb","bioelectric potentials;brain-computer interfaces;medical signal processing;signal classification","BCI illiteracy;P300 BCI paradigm;P300 based BCI;brain-computer interface;counting task;evoked P300 potentials;finger press task classification;imaginary finger press tasks;interface design;mental response strategies;real finger press tasks;sensory motor rhythms","Adult;Algorithms;Attention;Brain;Electroencephalography;Event-Related Potentials, P300;Female;Fingers;Hand;Humans;Imagination;Male;Models, Statistical;Motor Skills;Reproducibility of Results;Software;User-Computer Interface","0","","15","","","","Aug. 30 2011-Sept. 3 2011","","IEEE","IEEE Conference Publications"
