"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"On the core issues of accessible web course","H. Lu","Department of Modern Educational Technology, Zhejiang Shuren University, Hang Zhou, China","2010 International Symposium on Computer, Communication, Control and Automation (3CA)","20100729","2010","1","","96","99","Accessible web course is an ideal web learning platform to make anyone of any age, in any place and at any time; however their physical conditions and computer skills are. This paper discusses the core issues of the accessible web course through giving it an accurate definition and making a comparison between accessible web course and ordinary web course.","2324-7983;23247983","Electronic:978-1-4244-5568-3; POD:978-1-4244-5565-2","10.1109/3CA.2010.5533717","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5533717","accessibility;accessible web course;web course","Automatic control;Automation;Communication system control;Computer networks;Computer science education;Educational technology;Physics computing;Standards development;Vehicles","Internet;computer aided instruction;educational courses","Web learning platform;accessible Web course;computer skills","","0","","4","","","","5-7 May 2010","","IEEE","IEEE Conference Publications"
"Remote Fruition of Architectures: R&D and Training Experiences","A. Lerario; N. Maiellaro; M. Zonno","ITC - Constr. Technol. Inst., Nat. Res. Council of Italy, Bari, Italy","2010 Second International Conferences on Advances in Multimedia","20100701","2010","","","49","54","Remote fruition of architectures can be enhanced by using virtual tours more effectively. This technology suffers from a lack of information about context and objects, our user-centered approach described in this paper attempt to make progress in this direction to deliver virtual tours as a powerful, active learning tool to enhance understanding of monuments and sites, especially those with limited physical accessibility. First, a description of the basic principles, goals and methodological approach is presented. After a reflection on the potentiality of multimedia, web technologies and hypermedia in cultural heritage promotion, an experience in education & training is described in detail, focusing on technologies, learning approach and final products of the course programme. First results of a work in progress - capacity building in Srebrenica, Bosnia - close the paper.","","Electronic:978-1-4244-7278-9; POD:978-1-4244-7277-2","10.1109/MMEDIA.2010.38","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5501604","Virtual Tour;WebGIS","Artificial satellites;Mathematical analysis;Orbital calculations;Orbits;Satellite constellations;Satellite ground stations;Satellite navigation systems;Space stations;Space vehicles;Statistics","Internet;computer aided instruction;geographic information systems;multimedia computing;virtual reality","Web technology;active learning tool;cultural heritage promotion;multimedia;user-centered approach;virtual tour","","0","","9","","","","13-19 June 2010","","IEEE","IEEE Conference Publications"
"Development of a mobile learning framework for an analog electronics course","R. N. Madeira; V. F. Pires; O. P. Dias; J. F. Martins","ESTSet&#250;bal / Inst. Polit&#233;cnico Set&#250;bal, Set&#250;bal, Portugal","IEEE EDUCON 2010 Conference","20100624","2010","","","561","567","With the growing popularity of mobile devices, several projects for mobile learning courses have been developed. Those equipments allow a superior portability and accessibility of the learning courses. In this context, the present paper focuses on the development of a mobile learning framework for an analog electronics course. This course was designed as a supplementary mean to the classic analog electronics courses. The course project consists of several interactive multimedia modules. At the end of each module, students have several oriented questions to answer. The set of answers, in SMS format, gives feedback to the teacher about the learning process. Another module, that is under development, is responsible for storing and managing the answers in a server, where all the results from students are processed in a competitive learning based methodology application.","2165-9559;21659559","Electronic:978-1-4244-6571-2; POD:978-1-4244-6568-2","10.1109/EDUCON.2010.5492526","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5492526","Mobile learning environment;analog electronics course;competitive learning;mobile devices","Animation;Concrete;Costs;Education;Electrical engineering;Electronic learning;Feedback;Laboratories;Learning systems;Personal digital assistants","computer aided instruction;educational courses;electronic engineering computing;electronic engineering education;mobile computing;multimedia computing","SMS format;analog electronics course;competitive learning;interactive multimedia module;mobile device;mobile learning course","","3","","32","","","","14-16 April 2010","","IEEE","IEEE Conference Publications"
"Teaching engineering statistics course on a web services-based platform","M. H. Kuo; Y. S. Chen; Y. K. Chung","Department of Industrial Engineering Yuan Ze University Chung Li, Taiwan China","2010 2nd IEEE International Conference on Information Management and Engineering","20100603","2010","","","387","390","The rapid growth of the web services information technology (IT), with its great stability, accessibility and applicability, has caused to its prominence towards the advanced Web services-based Distance Teaching and Learning (WDTL) system development. In an effort to describe this prospect, this paper presents such a WDTL system by means of demonstrating the instructional situations of Engineering Statistics course. This demonstration will be done by illustrating the rationale behind an aggregated web services-based system which has been successfully perform at the Department of Industrial Engineering of Yuan Ze University in Taiwan since 2008. There is a certain necessity for developing WDTL based on learning situations because it has such a distinguished web paradigm and platform that fosters and supports educationalists to arrange and edit their knowledge based on this modern WDTL infrastructure for diffusing or personalizing knowledge to people.","","Electronic:978-1-4244-5264-4; POD:978-1-4244-5263-7","10.1109/ICIME.2010.5478039","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5478039","distance learning;engineering statistics;multimedia system;web service","Atmosphere;Computer aided instruction;Education;Industrial engineering;Information technology;Multimedia systems;Stability;Statistics;Systems engineering and theory;Web services","Web services;computer aided instruction;distance learning;educational courses;engineering computing","Web paradigm;Web platform;Web services-based distance teaching and learning system;distance learning;distance teaching;engineering statistics course;information technology;learning situations","","0","","6","","","","16-18 April 2010","","IEEE","IEEE Conference Publications"
"A study of SCORM-based Sharable Content Repository Management System","Y. C. Hsu; Y. C. Liu; S. S. Chang","Dept. of Computer Science, National Taipei University of Education","2010 2nd IEEE International Conference on Information Management and Engineering","20100603","2010","","","110","114","The purpose of this study is to develop a SCORM-based Sharable Content Repository Management System (CRMS) to manage the data, content objects and assessments of all areas in the Grade 1-9 Curriculum, with the characteristics of Reusability, Durability, Accessibility, Adaptability, Affordability and Interoperability. By using the effective SCORM-based Sharable CRMS to manage their files, teachers can reduce their workload and thus focus their efforts on substantiating content of teaching. Once teachers upload their content objects, the system would promptly produce a SCORM-based file and create a content package for use and retrieval by users. On the other hand, teachers can browse and download desired content packages through the system to assemble new content objects. Finally, the study proceeds an evaluation and discusses system satisfaction. The internal consistence of evaluation reach up to 0.902 under consistence analysis. Based on the results of this study, several suggestions are also made regarding the design of material filing system for future research references.","","Electronic:978-1-4244-5264-4; POD:978-1-4244-5263-7","10.1109/ICIME.2010.5477433","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5477433","Content Respository Managemet System;Digital Content;Grade 1–9 Curriculum;SCORM;XML","Assembly systems;Computer science;Computer science education;Content based retrieval;Content management;Costs;Educational institutions;Packaging;Resource management;Usability","content management;open systems;peer-to-peer computing","SCORM-based sharable content repository management system;consistence analysis;content package;data management;interoperability;material filing system","","0","","10","","","","16-18 April 2010","","IEEE","IEEE Conference Publications"
"Adapting Engineering Education to Resource-Constrained Middle Schools: Teaching Methodologies and Computing Technologies","M. Riojas; S. Lysecky; J. Rozenblit","Dept. of Electr. & Comput. Eng., Univ. of Arizona, Tucson, AZ, USA","2010 17th IEEE International Conference and Workshops on Engineering of Computer Based Systems","20100503","2010","","","258","262","Middle school students are at a critical age where exposure to science, technology, engineering, and mathematics (STEM) fields can greatly impact their career goals. Unlike other STEM fields, many schools do not have the expertise or resources needed to acquire and utilize existing engineering education platforms. Thus, we have begun to investigate how to adapt proven interactive project-based learning techniques for resource-constrained middle school environments as well as evaluate interactive platforms or platform characteristics that can be adapted to ensure greater accessibility of these materials.","","Electronic:978-1-4244-6538-5; POD:978-1-4244-6537-8","10.1109/ECBS.2010.35","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5457763","Accessible Computing Platforms;Computer-Human Interaction and Design;Engineering Education;Interactive Technologies;Project Based Learning","Computer science education;Design engineering;Educational institutions;Educational programs;Educational technology;Engineering education;Engineering profession;Environmental economics;Materials science and technology;Mathematics","computer aided instruction;educational institutions;engineering education;teaching","computing technology;engineering education;project-based learning techniques;resource-constrained middle schools;teaching methodology","","1","","33","","","","22-26 March 2010","","IEEE","IEEE Conference Publications"
"Remote Laboratories Extending Access to Science and Engineering Curricular","M. Cooper; J. M. M. Ferreira","Open University, Milton Keynes","IEEE Transactions on Learning Technologies","20091231","2009","2","4","342","353","This paper draws on research, development, and deployment of remote laboratories undertaken by the authors since 2000. They jointly worked on the PEARL project (http://iet.open.ac.uk/pearl/) from 2000 to 2003 and have worked on further projects within their own institutions (the Open University, United Kingdom, and the University of Porto, Portugal, respectively) since then. The paper begins with a statement of the rationale for remote experiments, then offers a review of past work of the authors and highlights the key lessons for remote labs drawn from this. These lessons include (1) the importance of removing accessibility barriers, (2) the importance of a pedagogic strategy, (3) evaluation of pedagogic effectiveness, (4) the ease of automation or remote control, and (5) learning objectives and design decisions. The paper then discusses key topics including assessment issues, instructional design, pedagogical strategies, relations to industry, and cost benefits. A conclusion summarizes key points from the paper within a review of the current status of remote labs in education.","1939-1382;19391382","","10.1109/TLT.2009.43","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5291687","Information interfaces and representation (HCI);user-centered design;virtual labs.","Data mining;Educational institutions;Object recognition;Remote laboratories;Training","computer aided instruction;engineering computing;engineering education;laboratories;telecontrol;user centred design","PEARL project;assessment;cost benefits;engineering curriculum;industry relations;instructional design;pedagogical strategies;remote laboratories;science curriculum","","35","","24","","","20091023","Oct.-Dec. 2009","","IEEE","IEEE Journals & Magazines"
"eLearning Technology: The Empowered Flashcard in Teacher Training","F. Y. Lin; Y. H. Liu","California State Univ. Stanislaus, Turlock, CA, USA","2009 International Conference on Computing, Engineering and Information","20091117","2009","","","265","268","While behavior management has been one of the most essential domains in pre-service training, many teacher candidates were struggling with understanding and use of behavioral terminologies. Not only does factual knowledge fluency (accuracy plus speed) itself is an important response competence, but it also has a positive impact on retention and application. Daily one-minute paper-based flashcard practice has been shown to be effective in building up student competence in terminology identification. However, concerns regarding flashcard creation, durability, accessibility, and student motivation had been raised. An alternative web-based practice is designed to solve the challenges. This study proposed an instructional shift in adapting electronic flashcard in college teaching. Practical strategies and instructional considerations are also suggested.","","POD:978-0-7695-3538-8","10.1109/ICC.2009.20","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5328149","behavior analysis;blackboard;flashcard;fluency;teacher training","Conference management;Education;Educational institutions;Electronic learning;Engineering management;Law;Legal factors;Management training;Technology management;Terminology","computer based training;teacher training","college teaching;eLearning technology;electronic flashcard;empowered flashcard;preservice training;student competence;teacher training","","1","","24","","","","2-4 April 2009","","IEEE","IEEE Conference Publications"
"Do I turn left or right?: Using collaborative story development for e-learning","R. Raman","Amarghosh Vadakkoot, Laxminarayana Akula, Language Computing Group, CDAC, Bangalore, India","2009 International Workshop on Technology for Education","20091106","2009","","","81","85","E-Learning has the potential for providing significant improvements in accessibility and opportunity to learning because of its distributed nature. Educators have been using storytelling as an effective mode of teaching since long time. Collaborative activities promote conversation among the learners, and this assists learning by providing each one of them with a slightly different view of the subject matter. Studies have shown that virtual environments with children interacting and cooperating with each other has a positive effect on their learning experience. In the e-learning arena, many efforts have been made to model the storytelling concepts. In this paper, we do a quick review of these tools and discuss their advantages and disadvantages. We go on to describe NatakWeb, which incorporates the collaborative features for effective story creation and playback.","","POD:978-1-4244-5506-5","10.1109/T4E.2009.5314116","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5314116","collaborative learning;e-Learning;interactive storytelling","Avatars;Collaborative work;Distributed computing;Education;Electronic learning;Layout;Online Communities/Technical Collaboration;Software agents;Software performance;Virtual environment","computer aided instruction;interactive systems","NatakWeb tool;children collaborative interaction;collaborative story development;e-learning;storytelling method;virtual environment","","0","","23","","","","4-6 Aug. 2009","","IEEE","IEEE Conference Publications"
"Web text categorization on GBODSS","Mingsheng Hu; Zhijuan Jia","Institute of Software Science, Zhengzhou Teachers College, China","2009 4th International Conference on Computer Science & Education","20090901","2009","","","599","603","Grid technology has the potential to improve the accessibility of digital libraries. The participants in Project GBODSS (grid-based open DSS) are in the process of developing a new open decision support system framework based on grid technologies. Automated text categorization has been extensively studied and various techniques for document categorization based on machine learning approaches have been proposed. However, most of these experimental prototypes, for the purpose of evaluating different techniques, have been restricted to the heterogeneous, autonomic, dynamic and distributed Internet environment. In this study, an approach based on support vector machines (SVMs) for Web text mining of large-scale systems on GBODSS is developed to support enterprise decision making. The experiments were conducted on different configurations of grid network and computation time was recorded for each operation. We analyzed our result with various grid configurations and it shows speed up of computation time is almost super linear.","","POD:978-1-4244-3520-3","10.1109/ICCSE.2009.5228357","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5228357","GBODSS;Grid Technology;Web Text Categorization","Decision support systems;Grid computing;Internet;Large-scale systems;Machine learning;Prototypes;Software libraries;Support vector machines;Text categorization;Text mining","Internet;decision making;decision support systems;digital libraries;grid computing;open systems;support vector machines;text analysis","Web text categorization;Web text mining;digital libraries;distributed Internet environment;document categorization;enterprise decision making;grid technology;grid-based open DSS;machine learning approach;open decision support system;support vector machines","","2","","6","","","","25-28 July 2009","","IEEE","IEEE Conference Publications"
"Responding to the Challenge of Providing Learner-Centred, Accessible, Personalized and Flexible Learning","E. Pearson; S. Green; S. Gkatzidou","Univ. of Teesside, Middlesbrough, UK","2009 Ninth IEEE International Conference on Advanced Learning Technologies","20090807","2009","","","551","553","Common definitions of a Personal Learning Environment (PLE) encompass personal systems and tools. This paper proposes a model for the development of a framework for an open source Adaptable Personal Learning Environment (APLE) that takes the PLE concept a stage further. In our definition an APLE is also adaptable to the needs and preferences of the individual learner, and to the environment in which they are working. The starting point for this study are three current or recently completed research projects; an adaptive, symbols based VLE for students with severe disabilities, self adapting interfaces for mobile devices, and a Transformation, Adaptation and Substitution Service (TASS) for the definition of adaptable learning objects. The outcomes of these projects taken together can evolve to produce an APLE.","2161-3761;21613761","CD-ROM:978-0-7695-3711-5","10.1109/ICALT.2009.115","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5194300","accessibility;adaptability;augmentation;personal learning environment;substitution;transformation","Communication standards;Displays;Education;Joining processes;Mice;Personal communication networks;Speech;Switches;User interfaces","computer aided instruction;handicapped aids;mobile computing","accessible learning;adaptable learning objects;flexible learning;learner-centred learning;mobile devices;open source adaptable personal learning environment;personal systems;personalized learning;self adapting interfaces;severe disabilities","","0","","8","","","","15-17 July 2009","","IEEE","IEEE Conference Publications"
"Remote Laboratory Access for Students with Vision Impairment","I. Murray; H. Armstrong","Dept. of Electr. & Comput. Eng., Curtin Univ. of Technol., Perth, WA","2009 Fifth International Conference on Networking and Services","20090526","2009","","","566","571","The delivery of laboratory exercises to students that are unable to attend in person due to physical disabilities is a significant issue. Both Netlab and Packet Tracer are inaccessible to many students who use assistive technology, particularly those with vision impairment. This paper presents the development of an accessible, cost effective, remote laboratory and describes the modification to laboratory sessions necessary for the blind to undertake CCNA laboratory sessions remotely and with full accessibility. Also discussed is the development of an accessible network simulator, iNetSim, illustrating possible methodologies that may be applied to make existing simulation packages accessible to those with severe vision impairment.","","POD:978-1-4244-3688-0","10.1109/ICNS.2009.107","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4976820","Networking laboratories;accessible eLearning;vision impaired","Asynchronous transfer mode;Australia;Computational modeling;Computer networks;Computer vision;Education;Electronic learning;Graphics;Physics computing;Remote laboratories","computer aided instruction;computer science education;handicapped aids","CCNA laboratory sessions;Netlab;Packet Tracer;accessible network simulator;assistive technology;iNetSim;physical disabilities;remote laboratory access;vision impairment","","1","","3","","","","20-25 April 2009","","IEEE","IEEE Conference Publications"
"Multi-Level Virtual Reality System for Marine Education and Training","L. Xiuwen; X. Cui; J. Yicheng","Dalian Maritime Univ., Dalian","2009 First International Workshop on Education Technology and Computer Science","20090526","2009","2","","1047","1050","Full Mission Marine Simulator (FMMS) is a fully immersive Visual Reality (VR) System for marine education and training and is valuable and effective for fostering the qualified and competent seafarer. However, many problems, such as limited accessibility, high expenditure, and difficult maintenance etc, limit their pervasive use. Then we developed a partially immersive Desktop Marine Teaching System (DMTS) based FMMS which is low cost and easy to maintenance. Furthermore, one Web-based Marine Training Environment (WMTE) is proposed, which fully combining web technology, high fidelity simulation, and e-learning tools to create a more cost-effective and flexible training environment. In this paper, FMMS, DMTS and WMTE are combined together and supplemented each other to a multi-level VR system in the whole marine training process. Experimental results demonstrated that the multi-level VR system can provide a consistent and more effective medium for improving marine education and training.","","POD:978-0-7695-3557-9","10.1109/ETCS.2009.498","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4959211","Web-based;desktop;immersion;marine education;simulator","Computer science education;Costs;Educational technology;Industrial training;Management training;Marine technology;Marine vehicles;OFDM modulation;Virtual environment;Virtual reality","computer aided instruction;marine engineering;military computing","e-learning tools;full mission marine simulator;marine education;marine training;multi-level virtual reality system","","1","","12","","","","7-8 March 2009","","IEEE","IEEE Conference Publications"
"Service-Oriented Collective Intelligence for Intercultural Collaboration","T. Ishida","Dept. of Social Inf., Kyoto Univ., Kyoto","2008 IEEE/WIC/ACM International Conference on Web Intelligence and Intelligent Agent Technology","20090106","2008","1","","4","8","To increase the accessibility and usability of online language services, this paper explains the Language Grid, a service oriented collective intelligence initiative. The Language Grid is an infrastructure that allows end-users to create new language services for their intercultural / multilingual collaboration activities. To this end, language resources including data and programs are wrapped as Web services so that users can easily share and combine these Web services to create Web service workflows that support their own collaboration tools.","","POD:978-0-7695-3496-1","10.1109/WIIAT.2008.414","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4740416","Collective Intelligence;Intercultural Collaboration;Language Grid;Services Computing","Collaborative work;Contracts;Dictionaries;Education;Educational institutions;Intelligent agent;International collaboration;Natural languages;Online Communities/Technical Collaboration;Web services","Web services;grid computing;groupware;language translation","Language Grid;Web service workflows;intercultural collaboration;machine translation;multilingual collaboration activities;online language services;service-oriented collective intelligence","","0","","8","","","","9-12 Dec. 2008","","IEEE","IEEE Conference Publications"
"A study of self-regulated learning in high school students’ english learning with system support","Kuei-Ping Shih; Tai-Chien Kao; Chih-Yung Chang; Hung-Chang Chen","Department of Computer Science and Information Engineering, Tamkang University, China","2008 First IEEE International Conference on Ubi-Media Computing","20080722","2008","","","296","301","The paper studies the self-regulated learning (SRL)of high school students who utilize a scaffolding-based SRL system in English study. The goal of designing the SRL system is to help learners develop self-regulated skills and a set of constructive behavior that affects onepsilas learning. The SRL system provides instructors a Content Accessibility Subsystem to facilitate their teaching and offers students many subsystems for a conducive mobile learning environment. Moreover, the system easily establishes the learnerspsila SRL patterns. In the experiment results, most of students deem that the system can help them possess the SRL attributes, especially for the SRL attribute of Self-aware of performance outcomes.","","POD:978-1-4244-1865-7","10.1109/UMEDIA.2008.4570906","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4570906","E-Learning;Evaluation of CAL systems;M-learning;Scaffolding;Self-regulated learning","Broadband communication;Communications technology;Computer science;Computer science education;Educational institutions;Electronic learning;Government;Scheduling;Systems engineering education;Wireless communication","computer aided instruction;linguistics;mobile computing","English learning;conducive mobile learning environment;content accessibility subsystem;high school students;self-regulated learning;self-regulated skills;system support","","1","","9","","","","July 31 2008-Aug. 1 2008","","IEEE","IEEE Conference Publications"
"Engineering Education - A Great Challenge to Software Engineering","J. Král; M. emlicka","Fac. of Math. & Phys. Dept. of Software Eng., Charles Univ., Prague","Seventh IEEE/ACIS International Conference on Computer and Information Science (icis 2008)","20080523","2008","","","488","495","It is generally accepted that software engineering shares many features with classical engineering disciplines like marketing issues, warranty and others. This fact can be also illustrated on the case of contemporary lack of IT students like in other engineering disciplines. The dynamics of software engineering and the requirement that IT should be widely used in other disciplines imply that IT professional should understand various knowledge domains and skills like but more intensively than in classical engineering disciplines. This ability is sometimes called versatility. It is difficult for teachers to teach it as they are induced to do research being typically fragmented into small research areas. We give examples when IT experts should behave like classical engineers and when software engineering specific skills are needed. An example is the solution of the problem of falling interests of young people to study engineering and science disciplines, software engineering inclusive. The solution of this issue can have the greatest long term impact on engineering education. It can moreover change the rules for the accessibility and analysis of the data collected by e- government systems. We show that it is necessary to apply IT tools to evaluate the quality of schools and education systems by the success on labor market. It can change the attitudes of public to engineering and science education and improve the management of the entire education system. It is the biggest challenge that software engineering has ever faced.","","POD:978-0-7695-3131-1","10.1109/ICIS.2008.116","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4529866","","Educational institutions;Engineering education;Engineering profession;Information science;Information technology;Knowledge engineering;Physics computing;Software engineering;Systems engineering education;Warranties","computer science education;engineering education;software engineering","IT professional;education systems;engineering education;science education;software engineering","","1","","20","","","","14-16 May 2008","","IEEE","IEEE Conference Publications"
"TerraLook: Providing easy, no-cost access to satellite images for busy people and the technologically disinclined","G. N. Geller; E. A. Fosnight; S. Chaudhuri","NASA Ecological Forecasting Program, Jet Propulsion Laboratory, California Institute of Technology, Pasadena, USA","2007 IEEE International Geoscience and Remote Sensing Symposium","20080107","2007","","","1026","1028","Access to satellite images has been largely limited to communities with specialized tools and expertise, even though images could also benefit other communities. This situation has resulted in underutilization of the data. TerraLook, which consists of collections of georeferenced JPEG images and an open source toolkit to use them, makes satellite images available to those lacking experience with remote sensing. Users can find, roam, and zoom images, create and display vector overlays, adjust and annotate images so they can be used as a communication vehicle, compare images taken at different times, and perform other activities useful for natural resource management, sustainable development, education, and other activities.","2153-6996;21536996","CD-ROM:978-1-4244-1212-9; POD:978-1-4244-1211-2","10.1109/IGARSS.2007.4422975","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4422975","ASTER;Data access;Landsat;conservation;open source","Displays;Image analysis;Image processing;Layout;Open source software;Remote sensing;Resource management;Satellites;Software packages;Space technology","geographic information systems;geophysical techniques;geophysics computing;public domain software;remote sensing","TerraLook;education;georeferenced JPEG images;natural resource management;open source toolkit;remote sensing;satellite image accessibility;sustainable development;technologically disinclined users","","0","","","","","","23-28 July 2007","","IEEE","IEEE Conference Publications"
"BELEARNING: Designing accessible eLearning applications","H. Vieritz; O. Pfeiffer; S. Jeschke","Berlin University of Technology, MuLF - Center for Multimedia in Education and Research, Germany","2007 37th Annual Frontiers In Education Conference - Global Engineering: Knowledge Without Borders, Opportunities Without Passports","20080104","2007","","","S3D-1","S3D-6","Flexibility and adaptivity are two of the outstanding characteristics of new media and new technologies in learning, teaching and research. These qualities allow new methods to provide physically challenged people with appropriate education. Accessibility of Web applications is typically focused on the perception and control of information. In contrast, the transfer of knowledge as complex information includes further issues of pedagogic and cognitive psychology. In this paper, the concept of mental models is presented to meet the requirements of Web-based teaching and learning. Based on recent approaches for model-based Web application development the BeLearning concept demonstrates the integration of mental models into the design process of accessible eLearning environments.","0190-5848;01905848","CD-ROM:978-1-4244-1084-2; POD:978-1-4244-1083-5","10.1109/FIE.2007.4417985","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4417985","Web engineering;accessibility;mental model;model-based development","Application software;Cognitive science;Distributed computing;Education;Educational technology;Electronic learning;Guidelines;Navigation;Process design;Psychology","Internet;computer aided instruction","BeLearning;Web applications;Web-based teaching;accessible eLearning applications;cognitive psychology;mental models","","1","","20","","","","10-13 Oct. 2007","","IEEE","IEEE Conference Publications"
"RBoot: Software Infrastructure for a Remote FPGA Laboratory","K. Datta; R. Sass","University of North Carolina, Charlotte, USA","15th Annual IEEE Symposium on Field-Programmable Custom Computing Machines (FCCM 2007)","20070904","2007","","","343","344","Traditional FPGA education either involves a physical laboratory room with workstations connected to individual FPGA experimenter boards or simulation platforms. Physical labs are expensive to maintain and require substantial floor space. In addition, students need to be physically present in the laboratories to access the FPGA boards. On the other hand, it is often the case that simulation platforms do not provide the students an adequate, in-depth understanding of concepts (such as synthesis on FPGAs). In this short paper, a third option - a remote FPGA Laboratory - is illustrated. This option uses software to allow students and researchers in geographically distributed locations to remotely access a pool of 64 Xilinx ML-310 Boards over the Internet. To the best of our knowledge, a remote FPGA facility of this kind is unique. The infrastructure described here gives remote users the ability to dynamically power on/off the FPGA boards, upload/download files, configure the boards online and execute synthesized designs while sending input and output through the Internet. Advantages include considerable savings in space, greater accessibility for users, ease of maintenance, and the ability to better schedule resources.","","POD:0-7695-2940-2","10.1109/FCCM.2007.53","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4297290","","Costs;Ethernet networks;Field programmable gate arrays;Internet;Laboratories;Network servers;Switches;Universal Serial Bus;Web server;Workstations","computer aided instruction;electronic engineering computing;electronic engineering education;field programmable gate arrays;student experiments","Internet;geographically distributed location;physical laboratory room;remote FPGA laboratory education;resource scheduling;simulation platform;software infrastructure;substantial floor space","","8","1","5","","","","23-25 April 2007","","IEEE","IEEE Conference Publications"
"Enhancing Mobile Learning Using Speech Recognition Technologies: A Case Study","L. F. Motiwalla; J. Qin","University of Massachusetts Lowell","Eighth World Congress on the Management of eBusiness (WCMeB 2007)","20070808","2007","","","18","18","While many studies have demonstrated the value of mobile learning (m-learning) applications in educational environments, the limitations of mobile devices may impair the accessibility of such applications. In this study, we explore the integration of speech or voice recognition technologies into m- learning applications to reduce access barriers. Based on an m-learning framework proposed in our previous work, we built an educational online forum accessible through mobile devices. We then developed customized interactive voice response (IVR) and text-to-speech (TTS) technologies to allow users to interact with the forum through voice commands. This voice-enabled discussion forum application not only helps normal users avoid the cumbersome task of typing using small keypads, but also enables people with visual and mobility disabilities to engage in online educations. The prototype forum was tested in two different blind institutions in Massachusetts with 10 users. The results from this study provide insights into how to improve accessibility of m-learning and other related m- commerce applications.","","CD-ROM:0-7695-2820-1","10.1109/WCMEB.2007.46","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4285317","","Application software;Educational institutions;Educational technology;Electronic learning;Environmental management;Mobile computing;Prototypes;Speech recognition;Speech synthesis;Technology management","computer aided instruction;distance learning;handicapped aids;speech recognition;speech synthesis","educational online forum;interactive voice response;mobile learning;mobility disability;online education;speech recognition;technology;text-to-speech;visual disability;voice recognition","","1","","17","","","","11-13 July 2007","","IEEE","IEEE Conference Publications"
"DICOM Validation Sets: A DICOM Test Case Preparation Method for System Integration in Radiology","J. Zhang; X. Lu; H. Duan","Key Lab. of Biomed. Eng., Zhejiang Univ., Hangzhou","2007 1st International Conference on Bioinformatics and Biomedical Engineering","20070716","2007","","","1137","1140","With the advances of DICOM standard, DICOM conformance test becomes more and more important. In real Radiology system integration test, because of the complexity and flexibility of the DICOM standard, the test cases are very complex and in most test situation the test case is not abundant. Sometimes some integration problems can not be found or be resolved only because the test case is not enough. Based on a detailed analysis of DICOM standard, this paper brings forward a DICOM validation sets method to prepare DICOM test case for system integration in radiology before test. To broaden the validation sets' accessibility, the extensible markup language (XML) is used to encode the validation sets. Two kinds of validation sets: flow validation sets and data validation sets are presented. For clearness, one use case: the DICOM validation system is firstly introduced.","2151-7614;21517614","POD:1-4244-1120-3","10.1109/ICBBE.2007.294","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4272778","","Biomedical engineering;DICOM;Educational institutions;Instruments;Laboratories;Radiology;System testing;Systems engineering education;User interfaces;XML","XML;biomedical communication;conformance testing;diagnostic radiography;medical computing","DICOM conformance test;DICOM test case preparation method;XML;data validation set;extensible markup language;flow validation set;radiology system integration test","","0","","4","","","","6-8 July 2007","","IEEE","IEEE Conference Publications"
