"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Using Information Technology to Improve Health Information Literacy in Singapore - An Exploratory Study","I. A. Mokhtar; S. Majid; S. Foo","Division of Information Studies, School of Communication and Information, Nanyang Technologiawil University, 31 Nanyang Link, Singapore 637718. Phone: +65 6790 5844, E-mail: inta0002@ntu.edu.sg","2006 ITI 4th International Conference on Information & Communications Technology","20070507","2006","","","1","2","With many countries facing restructuring of medical and healthcare institutions, increasing healthcare costs, and the threat of various infectious diseases and epidemics, such as avian influenza and dengue haemorrhagic fever, it is inevitable that healthcare information be a major tool in addressing these issues. Doctors and healthcare providers may not always be available to attend to the needs of the masses with regard to health information. Thus, health information must be made easily accessible so that preventive action and proactive measures can be carried out by patients and their families. The proliferation of the Internet and swift developments in Information Technology (IT) can effortlessly expedite this accessibility. In this exploratory study, twelve individuals with medium to high IT competencies and substantial experience in using the Internet were interviewed on their health information needs and expectations. The paper presents their responses and suggestions to improve health information provision and literacy and how IT can be exploited to achieve these objectives.","2329-6364;23296364","POD:0-7803-9770-3","10.1109/ITICT.2006.358227","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4196472","Health Information Literacy;Health Literacy;Healthcare Information;Singapore","Costs;Diseases;Hemorrhaging;Influenza;Information technology;Internet;Medical services","Internet;diseases;health care;information science education;medical information systems","Internet;Singapore;health information literacy;infectious epidemic diseases;information technology;medical-healthcare institutions","","0","","","","","","10-12 Dec. 2006","","IEEE","IEEE Conference Publications"
"Web Accessibility and Information Systems Curriculum","M. Eyadat; D. Fisher","","Information Technology, 2007. ITNG '07. Fourth International Conference on","20070416","2007","","","341","346","The Web has great potential as the content on the Web can be presented in different formats to make information available to individuals with disabilities. However, the potential of the Web is still largely unrealized. Most of the students in the information systems program are unaware of accessibility issues. Few information systems departments have incorporated universal design and Web accessibility in their curriculum. The objective of the research is to examine WAI (Web accessibility initiative) guidelines for Web accessibility so as to incorporate Web accessibility in information systems curriculum","","POD:0-7695-2776-0","10.1109/ITNG.2007.207","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4151707","","Companies;Guidelines;Information systems;Information technology;Internet;Standards development;Testing;US Government;Web page design;Web pages","Internet;computer science education;information systems","Web accessibility initiative guidelines;information systems curriculum","","0","","8","","","","2-4 April 2007","","IEEE","IEEE Conference Publications"
"Innovations in Tertiary online for Students who are blind or vision impaired","R. Permvattana; I. Murray; S. Hollier","Ruchi Permvattana Curtin University of Technology, Perth Western, Australia, ruchi@ece.curtin.edu.au","2006 7th International Conference on Information Technology Based Higher Education and Training","20070402","2006","","","507","512","The provision of accessible information is vital to the pursuit of education for people with a vision impairment. The improvements of disability-related policy in tertiary environments have resulted in measurable improvements in the adoption of Universal design concepts in the development of print and electronic curriculums. Yet despite this progress in policy, many tertiary institutions face a notable lack of practical policy implementation. People who are blind or vision impaired struggle in the Tertiary environments due to inadequate resources and technical expertise in the support structure. In order to take a proactive approach towards this issue, Curtin University of Technology recently completed pilot project to develop the necessary procedures, tools and training (staff and students) that addresses difficulties faced by this important group of students. The overall aim of the project was to identify the issues confronting students with a vision impairment at Curtin University, as well as the issues and factors that could contribute to their success at tertiary education. These include the provision of training to educators, the creation of alternative electronic information and the provision of accessible library and information resources","","CD-ROM:1-4244-0406-1; POD:1-4244-0405-3","10.1109/ITHET.2006.339804","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4141667","Accessibility;Disability;Vision Impaired","Aging;Australia;Blindness;Computer displays;Computer vision;Education;Face detection;Libraries;Technological innovation;Visualization","computer aided instruction;handicapped aids;vision defects","Tertiary Online;accessibility;blind students;dDisability;electronic information;information resources;library;tertiary education;tertiary environment;vision impaired students","","2","","10","","","","10-13 July 2006","","IEEE","IEEE Conference Publications"
"Evaluating Cisco e-learning Courses Modified for the Vision Impaired","H. L. Armstrong; I. D. Murray; R. R. Permvattana","School of Information Systems at Curtin University, e-mail: Helen.Armstrong@cbs.curtin.edu.au","2006 7th International Conference on Information Technology Based Higher Education and Training","20070402","2006","","","155","160","The needs of vision impaired students are quite different to sighted students. The increasing use of e-learning means higher education must move to multi-modal user interfaces in order to make e-learning materials accessible to all students. E-Learning materials (particularly in the sciences and technology) are predominantly visual, presented via computer keyboard and screen. Software and devices designed to aid the vision impaired are unable to decipher most images and visual- centric objects contained in e-learning materials. This paper discusses a project undertaken over the past two years to modify the content and presentation of Cisco certification e-learning courses to enable accessibility by vision impaired and blind students. These modifications necessitated rewriting the learning materials so they could be effectively presented via multi-modal user interfaces to vision impaired students, involving speech, audio, haptics and force-feed devices and methods. Evaluation of sections of the project by the vision impaired students using a model based upon Stufflebeam's CIPP model and Kirkpatrick's Four-Level training program evaluation model has been carried out and the results are presented.","","CD-ROM:1-4244-0406-1; POD:1-4244-0405-3","10.1109/ITHET.2006.339759","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4141622","educational technology;handicapped aids;information technology;user interface human factors","Computer science education;Computer vision;Educational programs;Electronic learning;Face detection;Graphics;Keyboards;Materials science and technology;Software design;User interfaces","computer aided instruction;educational courses;further education;handicapped aids;haptic interfaces","Cisco certification e-learning courses;Stufflebeam CIPP model;e-learning materials;force-feed devices;haptic devices;higher education;multi modal user interfaces;vision impaired students","","0","","13","","","","10-13 July 2006","","IEEE","IEEE Conference Publications"
"An Authoring Tool for Adaptative Assessment Items","H. B. Leon; F. G. Penalvo","University of Salamanca, Plaza de la Merced s/n, Salamanca, Spain","2006 International Multi-Conference on Computing in the Global Information Technology - (ICCGI'06)","20070312","2006","","","28","28","In this article, we want to define an authoring tool to set adaptive assessment items. We present our model divided in four main sections from the definition of the item to the delivery to the learning management system, inside each section, we describe up to three levels of conceptualization, showing the specifications and software packages to be used. Also we describe our process to implement the authoring tool, including a brief description to include accessibility and adaptation characteristics for the assessment items","","CD-ROM:0-7695-2690-X","10.1109/ICCGI.2006.10","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4124047","","Australia;Concrete;Displays;Education;Electronic learning;Performance evaluation;Software packages;Standards development;Testing;User interfaces","authoring systems;computer aided instruction;formal specification","adaptive assessment items;authoring tool;learning management system;software packages;system specification","","1","","23","","","","Aug. 2006","","IEEE","IEEE Conference Publications"
"Work In Progress: Tablet PC's as a Leveling Device!","C. Beaton","Rochester Institute of Technology, Information Technology, cib@it.rit.edu","Proceedings. Frontiers in Education. 36th Annual Conference","20070305","2006","","","15","16","Hewlett Packard Tablet PC's were used to alter the accessibility of the academic learning environment within a core information technology course entitled ""Needs Assessment."" This class deals with the softer side of IT, as it relates to communication and information-gathering. Taught in a classroom, technology has not been a part of the course learning style. The implementation of wireless tablet PC's augmented the curriculum on several levels. Interactions between diverse students (RIT has 1500 Deaf and hard of hearing students, due to the presence of the National Technical Institute for the Deaf) were impacted positively. The ability for students to communicate online while working face to face was unique, and the collaborative learning experience was heightened due to the functionality of the Tablets. However, there were also interesting trade-offs. In addition, it was discovered that students with other disabilities benefited in ways that were not anticipated","0190-5848;01905848","CD-ROM:1-4244-0257-3; POD:1-4244-0256-5","10.1109/FIE.2006.322475","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4117010","Accessibility Active Learning;Teaching Methodologies;Technology","Auditory system;Cellular phones;Collaborative work;Cultural differences;Deafness;Education;Hair;Information technology;Portable computers;Resistors","Hewlett Packard computers;computer aided instruction;computer science education;educational courses;notebook computers","Hewlett Packard;academic learning;active learning;collaborative learning;information gathering;information technology course;wireless tablet PC","","1","","6","","","","27-31 Oct. 2006","","IEEE","IEEE Conference Publications"
"One Touch Logon: Replacing Multiple Passwords with Single Fingerprint Recognition","B. Park; S. Hong; J. Oh; H. Lee; Y. Won","Korea University, Korea","The Sixth IEEE International Conference on Computer and Information Technology (CIT'06)","20061204","2006","","","163","163","User authentication is still heavily reliant on the use of passwords, and the security problems associated with passwords are becoming more and more serious. The main causes of these problems are the prevalence of password sniffing and the difficulty of password management due to the increased number of accessible systems. In this paper, we propose a personal password management system called ""One Touch Logon"", which replaces the annoying password-based authentication systems with a simple touch-and-login method. The effectiveness of the proposed system is demonstrated by implementing it on widely-used legacy systems such as Microsoft Windows and Web site logons. This mechanism is easy to implement and integrate with current password-based systems through the use of an inexpensive consumer electronic device allowing for fingerprint recognition. Moreover, eliminating the burden of memorizing multiple passwords enables the user to choose hard-to-guess passwords and further increases the utilization of Internet services while improving their accessibility. Our empirical study shows that One Touch Logon gives more benefits as the number of employing sites increases, especially when exceeding the number three1.","","POD:0-7695-2687-X","10.1109/CIT.2006.128","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4019947","","Authentication;Biometrics;Computer science education;Consumer electronics;Costs;Dictionaries;Educational programs;Fingerprint recognition;Information security;Web and internet services","","","","1","","16","","","","Sept. 2006","","IEEE","IEEE Conference Publications"
"Semantic Integration of Web-Based Learning Resources: A Topic MapsBased Approach","M. Ouziri","University of Paris 5, France","Sixth IEEE International Conference on Advanced Learning Technologies (ICALT'06)","20060724","2006","","","875","879","To make an efficient and complete learning activity, many learning repositories have to be accessed by integrating and reusing learning resources. Unfortunately, learning resources are described by using several standards of metadata. In this paper, we propose a semantic representation and integration of Web-based learning resources to enable more efficient accessibility and reusing. We use topic maps to represent learning resources and associated semantics such as metadata. Topic maps is an ISO standard. Using topic maps, it is suitable to assign semantics to Web-based learning resources, given in a common ontology. So, learning resources are able to be effectively processed and reused in many e-learning applications. In this paper, we make a semantic integration of heterogeneous e-learning repositories","2161-3761;21613761","POD:0-7695-2632-2","10.1109/ICALT.2006.1652582","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1652582","","Colon;Education;Electronic learning;ISO standards;Laboratories;Learning systems;Ontologies;Standardization;Standards development","ISO standards;Internet;computer aided instruction;information resources;meta data","ISO standard;Web-based learning resources;heterogeneous e-learning repositories;learning activity;learning repositories;metadata;semantic integration;topic maps","","3","","19","","","","5-7 July 2006","","IEEE","IEEE Conference Publications"
"Accessibility in virtual knowledge spaces for mathematics and natural sciences","N. Dahlmann; S. Jeschke; R. Seller; H. Vieritz","Technische Univ. Berlin, Germany","First International Conference on Automated Production of Cross Media Content for Multi-Channel Distribution (AXMEDIS'05)","20060213","2005","","","4 pp.","","Flexibility and adaptivity are two of the outstanding characteristics of new media and new technologies in learning, teaching and research. These properties allow new methods to support persons with special needs and handicaps. So far the existing approaches have been able to expand the accessibility to static Web-based information. However, the development of ""barrier-free"" eLearning and eResearch environments is still a barely investigated field due to the lack of concepts to support accessibility of interactive components and to transform between different media types. In this paper we discuss the resulting barriers, and some approaches which have the ability to at least contribute to overcome these problems focusing on eLTR-environments (eLTR := eLearning, eTeaching, eResearch) for mathematics and natural sciences.","","POD:0-7695-2348-X","10.1109/AXMEDIS.2005.5","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1592104","","Communications technology;Computer science education;Electronic learning;Government;Guidelines;Mathematical model;Mathematics;Portals;Power engineering computing;Space technology","computer aided instruction;handicapped aids;mathematics computing;natural sciences computing;teaching","eLTR-environments;eLearning;eResearch;eTeaching;handicaps;mathematics;natural sciences;static Web-based information;virtual knowledge spaces","","0","","8","","","","30 Nov.-2 Dec. 2005","","IEEE","IEEE Conference Publications"
"Using cellular phones in higher education: mobile access to online course materials","B. Mermelstein; E. Tal","Center for Inf. Technol. in Distance Educ., Israel Open Univ., Israel","IEEE International Workshop on Wireless and Mobile Technologies in Education (WMTE'05)","20060123","2005","","","3 pp.","","Access to the Internet, which to date was mainly limited to desk-top computers, is now enabled through a wide range of portable devices. These devices include cellular phones, which are small, widespread, and afford a high level of intimacy. Information needed at a certain time, location or immediacy are typical kinds of information that are natural candidates for access via cellular phones [Seppala and Alamaki, 2002]. Four m-learning pilot projects are now in progress at the Open University of Israel (OUI) which include mobile accessibility to (1) discussion groups held on the Websites of academic courses; (2) video lessons (live & VOD); (3) audio books for students with learning disabilities (for cellular and MP3 players); and (4) administrative information (SMS messages). This paper reports on these four experiments, examining the types of use students may make with their cellular phones and other mobile devices to access support learning materials.","","POD:0-7695-2385-4","10.1109/WMTE.2005.71","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1579282","","Biological materials;Books;Cellular phones;Computer science education;Digital audio players;Distance learning;Information technology;Internet;Mobile handsets;Portable computers","Internet;cellular radio;computer aided instruction;continuing education;educational aids;educational courses;mobile computing;mobile handsets","Open University of Israel;SMS messages;Websites;academic courses;administrative information;audio books;cellular phones;higher education;m-learning pilot projects;mobile access;mobile accessibility;online course materials;video lessons","","0","","11","","","","28-30 Nov. 2005","","IEEE","IEEE Conference Publications"
"Improving Web accessibility by providing higher education facilities for Web designers and Web developers following the design for all approach","D. Ortner; K. Miesenberger","Inst. Integriert Studieren, Linz Univ., Austria","16th International Workshop on Database and Expert Systems Applications (DEXA'05)","20050919","2005","","","866","870","The Web in its origin has been a purely text-based medium. But when the Web started to be used also as a commercial platform, design and graphical representation became more and more important. During that process, most Web developers did not follow a design for all approach, and therefore, the Web became less and less usable for people with disabilities. In the last years, people got aware of this problem, and the keyword ""Web accessibility"" has become rather popular. But to really make progress and make the Web more accessible again, the problem has to be solved at the root: Web developers have to be aware of how to build accessible sites. In Austria, there is currently no possibility for Web developers to gain a comprehensive education in the field of Web accessibility. Therefore, the Institute Integriert Studieren started to develop a postgraduate course in order to fill this gap.","1529-4188;15294188","POD:0-7695-2424-9","10.1109/DEXA.2005.113","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1508381","","Conferences;Councils;Databases;Equal opportunities;Expert systems;Government;Information security;Information technology;Legislation;Web pages","Internet;Web design;educational courses;further education;handicapped aids","Institute Integriert Studieren;Web accessibility design;Web development;disable people;higher education facility;postgraduate course development","","5","","24","","","","22-26 Aug. 2005","","IEEE","IEEE Conference Publications"
"Content searching for e-learning applications","Ranjan Parekh","Sch. of Educ. Technol., Jadavpur Univ., Calcutta, India","ITRE 2005. 3rd International Conference on Information Technology: Research and Education, 2005.","20050906","2005","","","45","49","For e-learning to be established as a global practice new innovative means are required to increase their effectiveness. One of these is to use multimedia components instead of simple textual descriptions. In that case content searching becomes a major challenge, as different methodologies need to be incorporated for searching for multimedia components than for text strings. Other associated problems like byte size, simultaneous accessibility, spatial and temporal specifications, content design and updation times, efficiency over bandwidth sensitive networks etc. need also to be considered. This paper proposes including a multimedia database at the back-end of learning systems for handling these problems and also discusses design and implementation issues for developing the same.","","POD:0-7803-8932-8","10.1109/ITRE.2005.1503063","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1503063","","Bandwidth;Cascading style sheets;DVD;Educational institutions;Educational technology;Electronic learning;Electronics packaging;Java;Learning systems;Multimedia databases","computer aided instruction;content-based retrieval;multimedia databases","content searching;e-learning applications;multimedia component searching;multimedia database;textual descriptions","","0","","6","","","","27-30 June 2005","","IEEE","IEEE Conference Publications"
"A self-regulated learning system with scaffolding support for self-regulated e/m-learning","Kuei-Ping Shih; Chih-Yung Chang; Hung-Chang Chen; Sheng-Shih Wang","Dept. of Comput. Sci. & Inf. Eng., Tamkang Univ., Taipei, Taiwan","ITRE 2005. 3rd International Conference on Information Technology: Research and Education, 2005.","20050906","2005","","","30","34","The paper proposes a self-regulated learning system with scaffold support for self-regulated e/m-learning. With the support of the self-regulated system, the learner can identify his best way for learning, where a learner can get supports from the environmental resources in a scaffolding manner and improve his performance of self-regulated learning. Based on the self-regulatory learning and scaffolding theories, two subsystems, ""learning scheduler subsystem"" and ""content accessibility subsystem"", are proposed. The learning scheduler subsystem helps learners schedule their learning process and enhance the capability of self-regulated learning. With the use of the content accessibility subsystem, the instructor can organize the contents and teaching materials such that different level of supports can be dynamically provided to learners. Comprehensively, the proposed self-regulated learning system not only assists the learner to cultivate his self-regulated learning behavior, but also provides the learner a mobile, portable, and personalized learning environment.","","POD:0-7803-8932-8","10.1109/ITRE.2005.1503060","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1503060","","Computer science;Control systems;Councils;Education;Explosions;Fractals;Learning systems;Scheduling","computer aided instruction;mobile computing","content accessibility subsystem;learning scheduler subsystem;mobile learning;personalized learning environment;portable learning;scaffold support;self-regulated e-learning;self-regulated learning system;self-regulated m-learning","","4","","23","","","","27-30 June 2005","","IEEE","IEEE Conference Publications"
"Accessibility solutions for visually impaired users of Web discussion boards","P. A. Walters; A. Araujo; A. Hezart; S. Naik","Dept. of Comput., Macquarie Univ., Australia","Third International Conference on Information Technology and Applications (ICITA'05)","20050801","2005","1","","488","493 vol.1","Web-based content management systems present specific presentation and navigational problems for visually impaired users. These systems are widely used in e-learning, ironically to ensure that disabled students have equal access to course materials. In this paper, we present a short-term solution, based on proxying through the IBM intermediary framework, that allows Web pages sourced from a Web content management system for e-learning, such as WebCT, to be rewritten to conform to W3C accessibility guidelines. In particular, threaded discussion boards present unique navigational challenges, which are addressed in our software prototype. Longer-term structural challenges remain in this area.","","POD:0-7695-2316-1","10.1109/ICITA.2005.51","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1488853","","Content management;Education;Educational technology;Electronic learning;Guidelines;Navigation;Physics computing;Software prototyping;Technology management;Web pages","Internet;computer aided instruction;content management;handicapped aids;vision defects","IBM intermediary framework;W3C accessibility;Web discussion boards;Web-based content management systems;WebCT;e-learning;navigational problem;presentation problem;visually impaired users","","3","","15","","","","4-7 July 2005","","IEEE","IEEE Conference Publications"
"Intelligent User-Support in Learning Environments for Remote Experimentation","J. Harkin; M. J. Callaghan; T. M. McGinnity; L. P. Maguire","University of Ulster","Third International Conference on Information Technology and Applications (ICITA'05)","20050801","2005","2","","119","124","Distance-learning engineering courses supporting remote laboratory experimentation, afford a number of critical benefits including flexible access to resources. Creating an effective and integrated learning environment, which allows the access, control and monitoring of embedded devices and instrumentation over the Internet is challenging. Recent advances in Web technologies and applications have enabled increased levels of functionality and accessibility for remote laboratories. However, remote learning by its very nature provides limited educator assistance and from a students' perspective it is inevitable that at some stage of the experimental process, context specific help will be required. This paper addresses the support for intelligent user help in the context of remote experimentation for embedded systems and presents a semi-automated user-assistance system, which supports the current remote experimentation laboratory available at the University of Ulster. An example micro controller experiment is used to demonstrate the effectiveness of the user-help system","","POD:0-7695-2316-1","10.1109/ICITA.2005.163","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1488940","","Computer aided instruction;Control systems;Education;Embedded system;Instruments;Intelligent systems;Internet;Remote laboratories;Remote monitoring;Systems engineering and theory","Internet;distance learning;educational courses;embedded systems;engineering education;student experiments;user interfaces","Internet;distance-learning engineering courses;embedded device monitoring;instrumentation;intelligent user-support learning;micro controller experiment;remote experimentation laboratory;semi-automated user-assistance system;user-help system","","1","","8","","","","4-7 July 2005","","IEEE","IEEE Conference Publications"
"Learning object repositories as a way to teachers communities?","Z. Lustigova","Online Learning Lab., Charles Univ., Prague, Czech Republic","26th International Conference on Information Technology Interfaces, 2004.","20050110","2004","","","309","313 Vol.1","This paper presents a short part of a larger comparative study of national or international projects and existing Web sites, aiming at creating learning objects repositories and presenting themselves as environments for building virtual communities. The general description of selected sites and projects is followed by the identification of key factors, out of these accessibility to public, browsing and contributing materials, publishing rules and functions are illustrated, compared, and discussed in the paper. The authors, also the developers of one of the compared sites (Telmae), aim to help the project managers to identify critical features, which might affect the project sustainability and maintenance of the site after financial sources are restricted","","POD:953-96769-9-1","","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1372422","","Electronic learning;Financial management;Materials reliability;Mathematics;Modems;Physics;Portals;Project management;Publishing;Space technology","Web sites;distance learning;educational administrative data processing;portals;project management;teaching","Web sites;education portal;learning object repositories;open learning source;teaching;virtual learning communities","","0","","10","","","","7-10 June 2004","","IEEE","IEEE Conference Publications"
"Web-based maritime training environment","Xie Cui; Jin Yicheng; Liu Xiuwen; Yin Yong","Inst. of Nautical Sci. & Technol., Dalian Maritime Univ., China","Computer and Information Technology, 2004. CIT '04. The Fourth International Conference on","20041130","2004","","","351","356","Marine simulation systems have been introduced in maritime education and training to foster the qualified and competent personnel for working in the maritime industry both afloat and ashore. However, there are many problems with most marine simulation systems today: the long development cycle, the high expenditure, the limited accessibility, the difficult maintenance, and the absence of customization etc. Web-based maritime training environment tries to solve these problems, and still allow very realistic and high-interactive marine simulations, delivered and edited via the Web. This paper presents modeling and system design for a Web-based maritime training environment to facilitate online simulation training from anywhere, anytime.","","POD:0-7695-2216-5","10.1109/CIT.2004.1357220","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1357220","","Application software;Computational modeling;Computer simulation;Education;Educational technology;Industrial training;Marine technology;Military computing;Navigation;Personnel","Web sites;computer based training;digital simulation;distance learning;distributed processing;personnel","Web editing;Web-based maritime training environment;high-interactive marine simulations;marine simulation;maritime education;online simulation training","","0","","29","","","","14-16 Sept. 2004","","IEEE","IEEE Conference Publications"
"Multimedia support for individualized learning","E. Hladka; M. Liska; L. Matyska","Fac. of Informatics, Masaryk Univ., Brno, Czech Republic","Information Technology Based Proceedings of the FIfth International Conference onHigher Education and Training, 2004. ITHET 2004.","20041122","2004","","","4","9","Multimedia play growing role in learning. It is possible to use multimedia support not only for demonstrations during the lectures but also to create multimedia material for learning as record of the lecture. Recording lectures and providing recorded material both on-line and off-line is a way to solve otherwise contradictory requirements: how to substantially increase the number of students while keeping the number of teachers and their load constant or even decreasing. Design and implementation of a system for supporting individualized learning process in both synchronous and asynchronous manner are discussed as well as practical experiences with this system. Important role in learning process plays information accessibility and this feature is achieved by the indexing of the lecture record.","","POD:0-7803-8596-9","10.1109/ITHET.2004.1358127","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1358127","","Computer aided instruction;Education;Indexing;Informatics;Information technology;Interactive systems;Neutron spin echo;Stress;Web pages","computer aided instruction;indexing;multimedia computing","asynchronous system;individualized learning;information accessibility;lecture record indexing;multimedia support;synchronous system","","0","","15","","","","31 May-2 June 2004","","IEEE","IEEE Conference Publications"
"Accessibility in engineering courses - academic and computer","T. F. Berreen","Dept. of Mech. Eng., Monash Univ., Clayton, Vic., Australia","Information Technology Based Proceedings of the FIfth International Conference onHigher Education and Training, 2004. ITHET 2004.","20041122","2004","","","293","296","Consideration of the impact of computer technologies on the modes of delivery of teaching to first year engineering students. The concept of academic accessibility described. Survey of engineering students in week five of their first year of their engineering course on important activities and including their necessity to be involved in part-time employment during their university course.","","POD:0-7803-8596-9","10.1109/ITHET.2004.1358181","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1358181","","Animation;Australia;Books;DVD;Education;Employment;Engineering students;Hardware;Mechanical engineering;Web pages","computer aided instruction;educational courses;engineering education;teaching","academic accessibility;computer technologies;engineering courses;engineering students;part-time employment;teaching delivery;university course","","0","","4","","","","31 May-2 June 2004","","IEEE","IEEE Conference Publications"
"Towards semantic metadata for learning elements","A. Berlanga; F. Garcia","Salamanca Univ., Spain","Information Technology Based Proceedings of the FIfth International Conference onHigher Education and Training, 2004. ITHET 2004.","20041122","2004","","","572","577","Nowadays, in the era of the meaningful Web, the actual trend is to define pieces of information using a semantic approach rather than a syntactical one. The idea is to disconnect content and its presentation, and make it possible for machines to understand data and, therefore, perform automatic tasks and services. This will not only enhance the possibilities of e-learning environments, but also bring new challenges where semantics and standardization play a main role. This is the case of learning elements; under this new approach, they must be reusable, interoperable, manageable, durable, and accessible. With the aim to accomplish this new conception, learning technology standards have being developed. Their utilization in the instructional design for e-learning environments should be considered. In this article, we point out the importance of learning technology standards explaining how we are defining learning objects and learning designs compliant with them.","","POD:0-7803-8596-9","10.1109/ITHET.2004.1358237","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1358237","","Communications technology;Education;Educational institutions;Electronic learning;Learning systems;Paints;Standardization;Standards development;Standards organizations;Testing","distance learning;educational technology;meta data;semantic Web","e-learning environments;instructional design;learning designs;learning element accessibility;learning element durability;learning element interoperability;learning element manageability;learning element reusability;learning objects;learning technology standards;semantic metadata","","3","","17","","","","31 May-2 June 2004","","IEEE","IEEE Conference Publications"
"Maintaining a secure networking infrastructure","E. Rabinovitch","ReefEdge Inc., Fort Lee, NJ, USA","International Conference on Information Technology: Research and Education, 2003. Proceedings. ITRE2003.","20040308","2003","","","587","589","One of the main challenges faced by modern networking infrastructures is offering high-availability, connectivity, and accessibility to legitimate users and at the same time preventing access for illegitimate users and malicious traffic. We describe common security trends and challenges as well as offers direction and specific solutions for building high-availability secure networks.","","POD:0-7803-7724-9","10.1109/ITRE.2003.1270687","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1270687","","Computational Intelligence Society;Computer crime;Computer security;Credit cards;Data security;Information security;Internet;Telecommunication traffic;US Government;USA Councils","Internet;authorisation;computer crime;computer network management;telecommunication security","Center for Internet Security;IEEE 802.11;IEEE 802.1X;distributed denial of service;malicious traffic;secure network infrastructure;wireless network security","","0","","4","","","","11-13 Aug. 2003","","IEEE","IEEE Conference Publications"
"Accessibility through a hybrid educational system: a case study","A. H. Yahya","Dept. of Electr. Eng., Birzeit Univ., Palestinian Authority","International Conference on Information Technology: Research and Education, 2003. Proceedings. ITRE2003.","20040308","2003","","","489","493","We study the interesting attempt at computerizing academic life at Birzeit University in Palestine. The experience maybe unique in many ways: in that the decision to switch to Internet-centered education was forced by political circumstance to circumvent the inaccessibility of the (physical) campus; in that the transition was fast and without adequate preparation especially in as far as student/staff training is concerned; in that it took place in a developing nation environment with severe limitations on computer equipment and Internet bandwidth; and in that the goals of the experiment were still being defined at the time when the system was deployed. The experiment is in its infancy and needs continuous monitoring and evaluation. However, even at this stage it is clear that it helped substantially improve and better utilize the information technology infrastructure at the university and its surrounding, resulted in an educational system accommodating diverse practices that constitute an adaptation of multiple technologies to the limitations of a resource poor environment as well as higher awareness on part on the university community of the potential and limitations of information technology in general and its educational uses in particular.","","POD:0-7803-7724-9","10.1109/ITRE.2003.1270666","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1270666","","Availability;Bandwidth;Computer aided instruction;Computer aided software engineering;Educational institutions;Engineering students;Information technology;Internet;Social implications of technology;Switches","Internet;computer aided instruction;educational institutions","Birzeit University;Internet-centered education;Palestine;e-education;hybrid educational system;information technology infrastructure;staff training;student training","","1","","9","","","","11-13 Aug. 2003","","IEEE","IEEE Conference Publications"
