"type","id","author","editor","advisor","note","title","pages","article_no","num_pages","keywords","doi","journal","issue_date","volume","issue_no","description","month","year","issn","booktitle","acronym","edition","isbn","conf_loc","publisher","publisher_loc"
"article","2141941","Anindya  De and Thomas  Watson","","","","Extractors and Lower Bounds for Locally Samplable Sources","3:1--3:21","3","21","Extractors, locally samplable sources, lower bounds","10.1145/2141938.2141941","ACM Trans. Comput. Theory","March 2012","4","1","","March","2012","1942-3454","","","","","","ACM","New York, NY, USA"
"article","2858425","J. Derek Lomas and Jodi  Forlizzi and Nikhil  Poonwala and Nirmal  Patel and Sharan  Shodhan and Kishan  Patel and Ken  Koedinger and Emma  Brunskill","","","","Interface Design Optimization As a Multi-Armed Bandit Problem","4142--4153","","12","continuous improvement, data-driven design, design science, educational games, multi-armed bandits, optimization","10.1145/2858036.2858425","","","","","","","2016","","Proceedings of the 2016 CHI Conference on Human Factors in Computing Systems","CHI '16","","978-1-4503-3362-7","San Jose, California, USA","ACM","New York, NY, USA"
"article","1806535","Mantis  Cheng and Erin  Delisle and Alejandro  Erickson and Sudhakar  Ganti and Fieran  Mason and Nicholas  Vining and Sue  Whitesides","","","","Collaborative Problem Solving: Integrating Theory and Practice in the Classroom","15:1--15:5","15","5","Lego, Mindstorms, NXT, case study, collaborative learning, collaborative teaching, distributed mobile systems, education, robotics","10.1145/1806512.1806535","","","","","","","2010","","Proceedings of the 15th Western Canadian Conference on Computing Education","WCCCE '10","","978-1-4503-0098-8","Kelowna, British Columbia, Canada","ACM","New York, NY, USA"
"article","1810089","Kimihiko  Hirao","","","","The Next-generation Supercomputer Project and a Plan for the Advanced Institute for Computational Science","3--3","","1","computational science, computer simulation, next-generation supercomputer, petascale computing","10.1145/1810085.1810089","","","","","","","2010","","Proceedings of the 24th ACM International Conference on Supercomputing","ICS '10","","978-1-4503-0018-6","Tsukuba, Ibaraki, Japan","ACM","New York, NY, USA"
"article","3103053","Patr&#237;cia Gomes Fernandes Matsubara and Caroline Lima Corr&#234;a da Silva","","","","Game Elements in a Software Engineering Study Group: A Case Study","160--169","","10","gamification, grounded-theory, software engineering education","10.1109/ICSE-SEET.2017.8","","","","","","","2017","","Proceedings of the 39th International Conference on Software Engineering: Software Engineering and Education Track","ICSE-SEET '17","","978-1-5386-2671-9","Buenos Aires, Argentina","IEEE Press","Piscataway, NJ, USA"
"article","2742584","Natalia  Silvis-Cividjian","","","","Teaching Pervasive Computing to CS Freshmen: A Multidisciplinary Approach","195--200","","6","LEGO&#174; Mindstorms NXT, assistive intelligent systems, differentiation, matlab&#174;, pervasive computing, project-based learning, undergraduate cs education","10.1145/2729094.2742584","","","","","","","2015","","Proceedings of the 2015 ACM Conference on Innovation and Technology in Computer Science Education","ITiCSE '15","","978-1-4503-3440-2","Vilnius, Lithuania","ACM","New York, NY, USA"
"article","1920459","Anthony  Cocciolo","","","","Constructionist Learning in Digital Archives Education: Student Perceptions of Effectiveness","89:1--89:4","89","4","LIS education, constructionism, digital archives","","","","","","","","2010","","Proceedings of the 73rd ASIS&T Annual Meeting on Navigating Streams in an Information Ecosystem - Volume 47","ASIS&T '10","","","Pittsburgh, Pennsylvania","American Society for Information Science","Silver Springs, MD, USA"
"article","2445423","Robert E. Beck and Edward  Carr and Wingyan  Chung and Edward  Fox and Christine  Nass","","","","Computing in Context (Abstract Only)","734--734","","1","computational linguistics, computing and music, intelligence and security informatics, web science","10.1145/2445196.2445423","","","","","","","2013","","Proceeding of the 44th ACM Technical Symposium on Computer Science Education","SIGCSE '13","","978-1-4503-1868-6","Denver, Colorado, USA","ACM","New York, NY, USA"
"article","3017696","Jeff  Gray and Jennifer  Rosato and Bradley  Beth and Nigamanth  Sridhar","","","","Teaching the Global Impact of Computing","661--662","","2","AP computer science principles, global impact of computing, interdisciplinary teaching methods","10.1145/3017680.3017696","","","","","","","2017","","Proceedings of the 2017 ACM SIGCSE Technical Symposium on Computer Science Education","SIGCSE '17","","978-1-4503-4698-6","Seattle, Washington, USA","ACM","New York, NY, USA"
"article","2629484","Giovanni A. Cignoni and Fabio  Gadducci and Stefano  Paci","","","","A Virtual Experience on the Very First Italian Computer","21:1--21:23","21","23","Computer history, experimental archaeology of computer science, virtual replicas","10.1145/2629484","J. Comput. Cult. Herit.","February 2015","7","4","","February","2015","1556-4673","","","","","","ACM","New York, NY, USA"
"article","2037282","Teresa  Dahlberg and Tiffany  Barnes and Kim  Buch and Audrey  Rorrer","","","","The STARS Alliance: Viable Strategies for Broadening Participation in Computing","18:1--18:25","18","25","BPC, Broadening participation in computing, computing curricula, education, service-learning","10.1145/2037276.2037282","Trans. Comput. Educ.","October 2011","11","3","","October","2011","1946-6226","","","","","","ACM","New York, NY, USA"
"article","3054011","David A. Joyner","","","","Congruency, Adaptivity, Modularity, and Personalization: Four Experiments in Teaching Introduction to Computing","307--310","","4","computing education, moocs., personalized learning","10.1145/3051457.3054011","","","","","","","2017","","Proceedings of the Fourth (2017) ACM Conference on Learning @ Scale","L@S '17","","978-1-4503-4450-0","Cambridge, Massachusetts, USA","ACM","New York, NY, USA"
"article","2132275","Virgil E. Varvel,Jr. and Elin J. Bammerlin and Carole L. Palmer","","","","Education for Data Professionals: A Study of Current Courses and Programs","527--529","","3","courses, data curation, data management, data science, digital curation, e-research, e-science, education, expertise, programs","10.1145/2132176.2132275","","","","","","","2012","","Proceedings of the 2012 iConference","iConference '12","","978-1-4503-0782-6","Toronto, Ontario, Canada","ACM","New York, NY, USA"
"article","2538867","Richard E. Ladner and Jillian  Hall and Samir  Jain and CeAhna  Lathon and Vincent  Martin","","","","Panel of Computing Students with Disabilities","271--272","","2","accessibility, disability, education","10.1145/2538862.2538867","","","","","","","2014","","Proceedings of the 45th ACM Technical Symposium on Computer Science Education","SIGCSE '14","","978-1-4503-2605-6","Atlanta, Georgia, USA","ACM","New York, NY, USA"
"article","1378903","David J. Yaron and Jodi L. Davenport and Michael  Karabinos and Gaea L. Leinhardt and Laura M. Bartolo and John J. Portman and Cathy S. Lowe and Donald R. Sadoway and W. Craig Carter and Colin  Ashe","","","","Cross-disciplinary Molecular Science Education in Introductory Science Courses: An Nsdl Matdl Collection","70--73","","4","digital library, evaluation, introductory science courses","10.1145/1378889.1378903","","","","","","","2008","","Proceedings of the 8th ACM/IEEE-CS Joint Conference on Digital Libraries","JCDL '08","","978-1-59593-998-2","Pittsburgh PA, PA, USA","ACM","New York, NY, USA"
"article","2567893","Xi  Chen and Kyoung-Kuk  Kim","","","","Stochastic Kriging with Biased Sample Estimates","8:1--8:23","8","23","Simulation output analysis, metamodeling, nested simulation, optimal budget allocation, simulation experimental design, simulation theory","10.1145/2567893","ACM Trans. Model. Comput. Simul.","February 2014","24","2","","February","2014","1049-3301","","","","","","ACM","New York, NY, USA"
"article","2532754","Carsten  Schulte","","","","Reflections on the Role of Programming in Primary and Secondary Computing Education","17--24","","8","CS ed research, K-12, didactics of computer science, experimentation, gender, pedagogy, primary education, secondary education, teaching methods","10.1145/2532748.2532754","","","","","","","2013","","Proceedings of the 8th Workshop in Primary and Secondary Computing Education","WiPSE '13","","978-1-4503-2455-7","Aarhus, Denmark","ACM","New York, NY, USA"
"article","2157411","Elizabeth K. Hawthorne and Nancy R. Mead and Mark A. Ardis and Carol A. Sledge","","","","Infusing Software Assurance and Secure Coding into Introductory CS Courses (Abstract Only)","676--676","","1","computer science, computer security, curriculum, information assurance, secure coding, software assurance","10.1145/2157136.2157411","","","","","","","2012","","Proceedings of the 43rd ACM Technical Symposium on Computer Science Education","SIGCSE '12","","978-1-4503-1098-7","Raleigh, North Carolina, USA","ACM","New York, NY, USA"
"article","1999778","Iliano  Cervesato","","","","Discovering Logic Through Comics","103--107","","5","comic books, communication skills, computational thinking, first-year of college, history of computer science, logic, logicomix","10.1145/1999747.1999778","","","","","","","2011","","Proceedings of the 16th Annual Joint Conference on Innovation and Technology in Computer Science Education","ITiCSE '11","","978-1-4503-0697-3","Darmstadt, Germany","ACM","New York, NY, USA"
"article","1536282","Satindranath  Banerjee and Jalal  Kawash","","","","Re-thinking Computer Literacy in Post-secondary Education","17--21","","5","computer literacy, problem solving","10.1145/1536274.1536282","","","","","","","2009","","Proceedings of the 14th Western Canadian Conference on Computing Education","WCCCE '09","","978-1-60558-415-7","Burnaby, British Columbia, Canada","ACM","New York, NY, USA"
"article","2516753","Tamara  Denning and Adam  Lerner and Adam  Shostack and Tadayoshi  Kohno","","","","Control-Alt-Hack: The Design and Evaluation of a Card Game for Computer Security Awareness and Education","915--928","","14","card game, computer science education, computer security and privacy, computer security education, game, outreach, privacy, security, security awareness, security education, security outreach, tabletop games, tabletop security","10.1145/2508859.2516753","","","","","","","2013","","Proceedings of the 2013 ACM SIGSAC Conference on Computer &#38; Communications Security","CCS '13","","978-1-4503-2477-9","Berlin, Germany","ACM","New York, NY, USA"
"article","2464494","Markel  Vigo and Simon  Harper","","","","Considering People with Disabilities As \{U}Berusers for Eliciting Generalisable Coping Strategies on the Web","441--444","","4","&#252;berusers, behavioural sciences, coping strategies, web","10.1145/2464464.2464494","","","","","","","2013","","Proceedings of the 5th Annual ACM Web Science Conference","WebSci '13","","978-1-4503-1889-1","Paris, France","ACM","New York, NY, USA"
"article","858434","J.  Slay and G.  Quirchmayr and F.  Kurzel and K.  Hagenus","","","","Adaptive Learning Environments for CS Education: From AMLE to Live Spaces","257--262","","6","adaptive context- aware learning environments, computer science education, life-long learning","","","","","","","","2003","","Proceedings of the Fifth Australasian Conference on Computing Education - Volume 20","ACE '03","","0-909925-98-4","Adelaide, Australia","Australian Computer Society, Inc.","Darlinghurst, Australia, Australia"
"article","1047415","Vicki L. Almstrum and Orit  Hazzan and Mark  Guzdial and Marian  Petre","","","","Challenges to Computer Science Education Research","191--192","","2","qualitative methods, quantitative methods, research in computer science education, research methods","10.1145/1047124.1047415","SIGCSE Bull.","2005","37","1","","February","2005","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1047415","Vicki L. Almstrum and Orit  Hazzan and Mark  Guzdial and Marian  Petre","","","","Challenges to Computer Science Education Research","191--192","","2","qualitative methods, quantitative methods, research in computer science education, research methods","10.1145/1047344.1047415","","","","","","","2005","","Proceedings of the 36th SIGCSE Technical Symposium on Computer Science Education","SIGCSE '05","","1-58113-997-7","St. Louis, Missouri, USA","ACM","New York, NY, USA"
"article","1594402","Ulrich  Kiesm&#252;ller","","","","Diagnosing Learners&Rsquo; Problem-Solving Strategies Using Learning Environments with Algorithmic Problems in Secondary Education","17:1--17:26","17","26","Kara, Secondary computer science education, algorithms, didactics of informatics, problem solving process, tool-based analysis","10.1145/1594399.1594402","Trans. Comput. Educ.","September 2009","9","3","","September","2009","1946-6226","","","","","","ACM","New York, NY, USA"
"article","961599","Mark  Trakhtenbrot","","","","Analysis of Typical Misconceptions in a Theoretical CS Course, and How to Address Them in e-Learning","241--241","","1","concept understanding, distance learning, models of computation","10.1145/961511.961599","","","","","","","2003","","Proceedings of the 8th Annual Conference on Innovation and Technology in Computer Science Education","ITiCSE '03","","1-58113-672-2","Thessaloniki, Greece","ACM","New York, NY, USA"
"article","961599","Mark  Trakhtenbrot","","","","Analysis of Typical Misconceptions in a Theoretical CS Course, and How to Address Them in e-Learning","241--241","","1","concept understanding, distance learning, models of computation","10.1145/961290.961599","SIGCSE Bull.","September 2003","35","3","","June","2003","0097-8418","","","","","","ACM","New York, NY, USA"
"article","3133857","Christoph M.  Kirsch","","","","Selfie and the Basics","198--213","","16","Computer Science for All, Self-Referentiality","10.1145/3133850.3133857","","","","","","","2017","","Proceedings of the 2017 ACM SIGPLAN International Symposium on New Ideas, New Paradigms, and Reflections on Programming and Software","Onward! 2017","","978-1-4503-5530-8","Vancouver, BC, Canada","ACM","New York, NY, USA"
"article","1595380","Ralf  Romeike","","","","Towards Students' Motivation and Interest: Teaching Tips for Applying Creativity","113--114","","2","CSE research, computer science, computers and society, creativity, motivation, pedagogy, wider access","10.1145/1595356.1595380","","","","","","","2008","","Proceedings of the 8th International Conference on Computing Education Research","Koli '08","","978-1-60558-385-3","Koli, Finland","ACM","New York, NY, USA"
"article","1993076","Joanna  Goode and Jane  Margolis","","","","Exploring Computer Science: A Case Study of School Reform","12:1--12:16","12","16","Gender and ethnicity, broadening the participation in computing, curriculum, exploring computer science, pedagogy","10.1145/1993069.1993076","Trans. Comput. Educ.","July 2011","11","2","","July","2011","1946-6226","","","","","","ACM","New York, NY, USA"
"article","299674","Joseph A. Turner and Joseph L. Zachary","","","","Using Course-long Programming Projects in CS2","43--47","","5","CS2, code maintenance, education, programming assignments, software engineering","10.1145/384266.299674","SIGCSE Bull.","March 1999","31","1","","March","1999","0097-8418","","","","","","ACM","New York, NY, USA"
"article","299674","Joseph A. Turner and Joseph L. Zachary","","","","Using Course-long Programming Projects in CS2","43--47","","5","CS2, code maintenance, education, programming assignments, software engineering","10.1145/299649.299674","","","","","","","1999","","The Proceedings of the Thirtieth SIGCSE Technical Symposium on Computer Science Education","SIGCSE '99","","1-58113-085-6","New Orleans, Louisiana, USA","ACM","New York, NY, USA"
"article","2465582","Pierluigi  Crescenzi and Emma  Enstr&#246;m and Viggo  Kann","","","","From Theory to Practice: NP-completeness for Every CS Student","16--21","","6","algorithm visualization, assessment, np-completeness, self-efficacy","10.1145/2462476.2465582","","","","","","","2013","","Proceedings of the 18th ACM Conference on Innovation and Technology in Computer Science Education","ITiCSE '13","","978-1-4503-2078-8","Canterbury, England, UK","ACM","New York, NY, USA"
"article","1509050","Chi-Cheng  Lin and Mingrui  Zhang and Barbara  Beck and Gayle  Olsen","","","","Embedding Computer Science Concepts in K-12 Science Curricula","539--543","","5","bioinformatics, interdisciplinary, k-12 science curriculum, outreach","10.1145/1508865.1509050","","","","","","","2009","","Proceedings of the 40th ACM Technical Symposium on Computer Science Education","SIGCSE '09","","978-1-60558-183-5","Chattanooga, TN, USA","ACM","New York, NY, USA"
"article","1509050","Chi-Cheng  Lin and Mingrui  Zhang and Barbara  Beck and Gayle  Olsen","","","","Embedding Computer Science Concepts in K-12 Science Curricula","539--543","","5","bioinformatics, interdisciplinary, k-12 science curriculum, outreach","10.1145/1539024.1509050","SIGCSE Bull.","March 2009","41","1","","March","2009","0097-8418","","","","","","ACM","New York, NY, USA"
"article","961588","Marina  Papastergiou","","","","Introducing Non-computer Science Undergraduates to Web Development: Results of an Investigative Study on Student Teachers","231--231","","1","Web development, educational computing, hypermedia design","10.1145/961290.961588","SIGCSE Bull.","September 2003","35","3","","June","2003","0097-8418","","","","","","ACM","New York, NY, USA"
"article","961588","Marina  Papastergiou","","","","Introducing Non-computer Science Undergraduates to Web Development: Results of an Investigative Study on Student Teachers","231--231","","1","Web development, educational computing, hypermedia design","10.1145/961511.961588","","","","","","","2003","","Proceedings of the 8th Annual Conference on Innovation and Technology in Computer Science Education","ITiCSE '03","","1-58113-672-2","Thessaloniki, Greece","ACM","New York, NY, USA"
"article","1414581","Ashraf  Saad and Lei  He and Joy  Reed and Edward  Strauser and Patrick  Hannigan","","","","Ossabest: A Comprehensive Itest Project for Middle and High School Teachers and Students","71--76","","6","computer science education, information technology education, k-12 outreach, nsf information technology experiences for students and teachers - itest - project","10.1145/1414558.1414581","","","","","","","2008","","Proceedings of the 9th ACM SIGITE Conference on Information Technology Education","SIGITE '08","","978-1-60558-329-7","Cincinnati, OH, USA","ACM","New York, NY, USA"
"article","1731821","&#193;sr&#250;n  Matth&#237;asd&#243;ttir","","","","You Must Be Independent and Have Self-confidence: Attitudes of Distance Learners","75:1--75:7","75","7","computer science, distance education, distance teaching, e-learning, higher education, information and communication technologies (ICT), student attitudes, technology","10.1145/1731740.1731821","","","","","","","2009","","Proceedings of the International Conference on Computer Systems and Technologies and Workshop for PhD Students in Computing","CompSysTech '09","","978-1-60558-986-2","Ruse, Bulgaria","ACM","New York, NY, USA"
"article","2157423","Jerod  Weinman and Ellen  Walker","","","","Imaging College Educators (Abstract Only)","679--679","","1","computer vision, image processing","10.1145/2157136.2157423","","","","","","","2012","","Proceedings of the 43rd ACM Technical Symposium on Computer Science Education","SIGCSE '12","","978-1-4503-1098-7","Raleigh, North Carolina, USA","ACM","New York, NY, USA"
"article","2208538","William  Gaver","","","","What Should We Expect from Research Through Design?","937--946","","10","annotation, philosophy of science, portfolios, research through design, theory","10.1145/2207676.2208538","","","","","","","2012","","Proceedings of the SIGCHI Conference on Human Factors in Computing Systems","CHI '12","","978-1-4503-1015-4","Austin, Texas, USA","ACM","New York, NY, USA"
"article","1578013","Ken A. Baker","","","","Learning Theory and the Re-education of Older Software Engineers","2--10","","9","behaviorist, cognitive, cognitive load theory, learning theory, memory and motivation, paradigm shift, social learning","10.1145/1578012.1578013","SIGITERes. IT","July 2009","6","2","","July","2009","1944-0278","","","","","","ACM","New York, NY, USA"
"article","3116223","Cate  LaPlante and Matthew  Nolin and Tobi  Saulnier","","","","PlayScope: Augmented Microscopy As a Tool to Increase STEM Engagement","63:1--63:4","63","4","<i>euglena gracilis</i>, AR, K-12 education, STEM education, augmented reality, life sciences, microscopy, next generation science standards, phototaxis assay","10.1145/3102071.3116223","","","","","","","2017","","Proceedings of the 12th International Conference on the Foundations of Digital Games","FDG '17","","978-1-4503-5319-9","Hyannis, Massachusetts","ACM","New York, NY, USA"
"article","2844570","Alexandria K. Hansen and Eric R. Hansen and Hilary A. Dwyer and Danielle B. Harlow and Diana  Franklin","","","","Differentiating for Diversity: Using Universal Design for Learning in Elementary Computer Science Education","376--381","","6","computer science education, culturally responsive pedagogy, differentiation, elementary school, graphical programming","10.1145/2839509.2844570","","","","","","","2016","","Proceedings of the 47th ACM Technical Symposium on Computing Science Education","SIGCSE '16","","978-1-4503-3685-7","Memphis, Tennessee, USA","ACM","New York, NY, USA"
"article","2380596","Marzieh  Ahmadzadeh and Elham  Mahmoudabadi","","","","A Feasibility Study on Using Clustering Algorithms in Programming Education Research","145--150","","6","clustering algorithm, computer science education, dbscan, experiment, k-means, program comprehension","10.1145/2380552.2380596","","","","","","","2012","","Proceedings of the 13th Annual Conference on Information Technology Education","SIGITE '12","","978-1-4503-1464-0","Calgary, Alberta, Canada","ACM","New York, NY, USA"
"article","884272","S. F. Burnett","","","","Computer Security Training and Education: A Needs Analysis","26--","","","computer science education, computer security education, computer security training, employer's perspective, employment, industry, needs analysis, security of data, security practitioners, training","","","","","","","","1996","","Proceedings of the 1996 IEEE Symposium on Security and Privacy","SP '96","","0-8186-7417-2","","IEEE Computer Society","Washington, DC, USA"
"article","1900042","Richard  Detmer and Cen  Li and Zhijiang  Dong and Judy  Hankins","","","","Incorporating Real-world Projects in Teaching Computer Science Courses","24:1--24:6","24","6","computer science education, project management, real-world projects, software development, team projects","10.1145/1900008.1900042","","","","","","","2010","","Proceedings of the 48th Annual Southeast Regional Conference","ACM SE '10","","978-1-4503-0064-3","Oxford, Mississippi","ACM","New York, NY, USA"
"article","1352275","Antonio M. Lopez,Jr. and Kun  Zhang and Frederick G. Lopez","","","","Cultural Representations of Gender Among U. S. Computer Science Undergraduates: Statistical and Data Mining Results","407--411","","5","computer science, culture, data mining, ethnicity, gender roles","10.1145/1352322.1352275","SIGCSE Bull.","March 2008","40","1","","March","2008","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1352275","Antonio M. Lopez,Jr. and Kun  Zhang and Frederick G. Lopez","","","","Cultural Representations of Gender Among U. S. Computer Science Undergraduates: Statistical and Data Mining Results","407--411","","5","computer science, culture, data mining, ethnicity, gender roles","10.1145/1352135.1352275","","","","","","","2008","","Proceedings of the 39th SIGCSE Technical Symposium on Computer Science Education","SIGCSE '08","","978-1-59593-799-5","Portland, OR, USA","ACM","New York, NY, USA"
"article","2960351","Mareen  Przybylla","","","","Situating Physical Computing in Secondary CS Education","287--288","","2","constructionism, educational reconstruction, embedded systems, physical computing, secondary cs education","10.1145/2960310.2960351","","","","","","","2016","","Proceedings of the 2016 ACM Conference on International Computing Education Research","ICER '16","","978-1-4503-4449-4","Melbourne, VIC, Australia","ACM","New York, NY, USA"
"article","965752","  anonymous","","","","Abstracts from ERIC","31--38","","8","budgeting, college administration, college faculty, computer assisted instruction, computer programs, computer science education, computers, educational equipment, educational finance, educational resources, estimated costs, federal aid, higher education, programming languages, school accounting, university administration","10.1145/965750.965752","SIGCUE Outlook","February 1970","4","1","","February","1970","0163-5735","","","","","","ACM","New York, NY, USA"
"article","3147741","Christian  Kohls and Rikke Toft N&#248;rg&#229;rd and Steven  Warburton","","","","Sharing is Caring","34:1--34:6","34","6","Education, Educational Patterns, Hybrid Pedagogy","10.1145/3147704.3147741","","","","","","","2017","","Proceedings of the 22Nd European Conference on Pattern Languages of Programs","EuroPLoP '17","","978-1-4503-4848-5","Irsee, Germany","ACM","New York, NY, USA"
"article","1150320","Uri  Wilensky and Walter  Stroup","","","","Learning Through Participatory Simulations: Network-based Design for Systems Learning in Classrooms","","80","","collaboration, complex systems, computer-supported collaboration, emergent phenomena, graphing calculators, math education, modeling, science education, simulation, systems thinking","","","","","","","","1999","","Proceedings of the 1999 Conference on Computer Support for Collaborative Learning","CSCL '99","","","Palo Alto, California","International Society of the Learning Sciences",""
"article","3017786","Rachel  Harsley and Davide  Fossati and Barbara  Di Eugenio and Nick  Green","","","","Interactions of Individual and Pair Programmers with an Intelligent Tutoring System for Computer Science","285--290","","6","collaborative learning, computer science education, educational data mining, engagement, intelligent tutoring systems, learning gain, linked lists, pair programming","10.1145/3017680.3017786","","","","","","","2017","","Proceedings of the 2017 ACM SIGCSE Technical Symposium on Computer Science Education","SIGCSE '17","","978-1-4503-4698-6","Seattle, Washington, USA","ACM","New York, NY, USA"
"article","1473233","Gail  Carmichael","","","","Girls, Computer Science, and Games","107--110","","4","computer science fluency, games, middle school girls, project-based course","10.1145/1473195.1473233","SIGCSE Bull.","December 2008","40","4","","November","2008","0097-8418","","","","","","ACM","New York, NY, USA"
"article","971409","Sung  Yoo and Scott  Hovis","","","","Remote Access Internetworking Laboratory","311--314","","4","computer networking, internetworking lab, remote access lab","10.1145/1028174.971409","SIGCSE Bull.","March 2004","36","1","","March","2004","0097-8418","","","","","","ACM","New York, NY, USA"
"article","971409","Sung  Yoo and Scott  Hovis","","","","Remote Access Internetworking Laboratory","311--314","","4","computer networking, internetworking lab, remote access lab","10.1145/971300.971409","","","","","","","2004","","Proceedings of the 35th SIGCSE Technical Symposium on Computer Science Education","SIGCSE '04","","1-58113-798-2","Norfolk, Virginia, USA","ACM","New York, NY, USA"
"article","2787727","Stephen  MacNeil and Celine  Latulipe and Aman  Yadav","","","","Learning in Distributed Low-Stakes Teams","227--236","","10","computer science education, cooperative learning, distance learning, lightweight teams, team-based learning","10.1145/2787622.2787727","","","","","","","2015","","Proceedings of the Eleventh Annual International Conference on International Computing Education Research","ICER '15","","978-1-4503-3630-7","Omaha, Nebraska, USA","ACM","New York, NY, USA"
"article","1555657","Christian  Ostlund and Karlheinz  Kautz and Lars  Svensson","","","","Towards Adapting Authentic Learning for Formal Work-integrated e-Learning","29:1--29:2","29","2","authentic learning, design science research, work-integrated e-learning","10.1145/1555619.1555657","","","","","","","2009","","Proceedings of the 4th International Conference on Design Science Research in Information Systems and Technology","DESRIST '09","","978-1-60558-408-9","Philadelphia, Pennsylvania","ACM","New York, NY, USA"
"article","1999867","John Mark Pullen and Nicholas K. Clark","","","","Moodle-integrated Open Source Synchronous Teaching","353--353","","1","internet distance education, synchronous","10.1145/1999747.1999867","","","","","","","2011","","Proceedings of the 16th Annual Joint Conference on Innovation and Technology in Computer Science Education","ITiCSE '11","","978-1-4503-0697-3","Darmstadt, Germany","ACM","New York, NY, USA"
"article","1593132","John M. Hunt","","","","Competence and Character: Pedagogical Considerations for Preparing Students to Be Professionals","103--107","","5","education, pedagogy","10.1145/1593105.1593132","","","","","","","2008","","Proceedings of the 46th Annual Southeast Regional Conference on XX","ACM-SE 46","","978-1-60558-105-7","Auburn, Alabama","ACM","New York, NY, USA"
"article","2677236","David  Toth and Mary  Kayler","","","","Integrating Role-Playing Games into Computer Science Courses As a Pedagogical Tool","386--391","","6","education, engagement, games","10.1145/2676723.2677236","","","","","","","2015","","Proceedings of the 46th ACM Technical Symposium on Computer Science Education","SIGCSE '15","","978-1-4503-2966-8","Kansas City, Missouri, USA","ACM","New York, NY, USA"
"article","2445424","Susan H. Rodger and Dwayne C. Brown,Jr. and Michael  Hoyle and Michael  Marion","","","","Integrating Computer Science into Middle School Mathematics (Abstract Only)","734--734","","1","alice, introductory computer science, k-12 education, mathematics, middle school, virtual worlds","10.1145/2445196.2445424","","","","","","","2013","","Proceeding of the 44th ACM Technical Symposium on Computer Science Education","SIGCSE '13","","978-1-4503-1868-6","Denver, Colorado, USA","ACM","New York, NY, USA"
"article","1999752","Blair  Taylor and Siddharth  Kaza","","","","Security Injections: Modules to Help Students Remember, Understand, and Apply Secure Coding Techniques","3--7","","5","checklists, computer science curriculum, information security curriculum development, secure coding, security education","10.1145/1999747.1999752","","","","","","","2011","","Proceedings of the 16th Annual Joint Conference on Innovation and Technology in Computer Science Education","ITiCSE '11","","978-1-4503-0697-3","Darmstadt, Germany","ACM","New York, NY, USA"
"article","3022341","Deborah  Seehorn and Lissa  Clayborn","","","","CSTA K-12 CS Standards for All (Abstract Only)","730--730","","1","CS for all, K-12 computer science education, K-12 cs standards","10.1145/3017680.3022341","","","","","","","2017","","Proceedings of the 2017 ACM SIGCSE Technical Symposium on Computer Science Education","SIGCSE '17","","978-1-4503-4698-6","Seattle, Washington, USA","ACM","New York, NY, USA"
"article","961544","Timothy  Huang and Frank  Swenton","","","","Teaching Undergraduate Software Design in a Liberal Arts Environment Using RoboCup","114--118","","5","RoboCup, computer science education, curriculum, multi-agent systems, programming teams, simulation, software design","10.1145/961290.961544","SIGCSE Bull.","September 2003","35","3","","June","2003","0097-8418","","","","","","ACM","New York, NY, USA"
"article","961544","Timothy  Huang and Frank  Swenton","","","","Teaching Undergraduate Software Design in a Liberal Arts Environment Using RoboCup","114--118","","5","RoboCup, computer science education, curriculum, multi-agent systems, programming teams, simulation, software design","10.1145/961511.961544","","","","","","","2003","","Proceedings of the 8th Annual Conference on Innovation and Technology in Computer Science Education","ITiCSE '03","","1-58113-672-2","Thessaloniki, Greece","ACM","New York, NY, USA"
"article","1227322","Larisa  Eidelman and Orit  Hazzan","","","","Eccles' Model of Achievent-related Choices: The Case of Computer Science Studies in Israeli High Schools","29--33","","5","Israel, achievent-related choices, computer science education, culture, gender, high school","10.1145/1227504.1227322","SIGCSE Bull.","March 2007","39","1","","March","2007","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1227322","Larisa  Eidelman and Orit  Hazzan","","","","Eccles' Model of Achievent-related Choices: The Case of Computer Science Studies in Israeli High Schools","29--33","","5","Israel, achievent-related choices, computer science education, culture, gender, high school","10.1145/1227310.1227322","","","","","","","2007","","Proceedings of the 38th SIGCSE Technical Symposium on Computer Science Education","SIGCSE '07","","1-59593-361-1","Covington, Kentucky, USA","ACM","New York, NY, USA"
"article","305874","Zahava  Scherz and Sarah  Polak","","","","An Organizer for Project-based Learning and Instruction in Computer Science","88--90","","3","computer science education in high school, logic programming, project based learning","10.1145/384267.305874","SIGCSE Bull.","Sept. 1999","31","3","","June","1999","0097-8418","","","","","","ACM","New York, NY, USA"
"article","305874","Zahava  Scherz and Sarah  Polak","","","","An Organizer for Project-based Learning and Instruction in Computer Science","88--90","","3","computer science education in high school, logic programming, project based learning","10.1145/305786.305874","","","","","","","1999","","Proceedings of the 4th Annual SIGCSE/SIGCUE ITiCSE Conference on Innovation and Technology in Computer Science Education","ITiCSE '99","","1-58113-087-2","Cracow, Poland","ACM","New York, NY, USA"
